mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	4/4	1	1	G.I				G	I		I	I							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
1	0	1/8	1/2	4/4	1	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	3	4	0.42857142857142855	0.25	0.5	0.3333333333333333
1	0	1/2	7/8	4/4	1	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
2	1	0	0	4/4	1	1	IV6(2)				G	I		IV6(2)	IV		6	2				M	0	0	4, 1, 2		0	4	0	4	0.0	0.0	0.5	0.0
2	1	1/4	1/4	4/4	1	1	IV6				G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.5	0.0
2	1	1/2	1/2	4/4	1	1	V7				G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.375	0.0
2	1	5/8	5/8	4/4	1	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
2	1	3/4	3/4	4/4	1	1	V(4)				G	I		V(4)	V			4				M	0	0	2, 1, 3		2	2	0	3	0.0	0.0	0.375	0.0
2	1	7/8	7/8	4/4	1	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
3	2	0	0	4/4	1	1	I\\				G	I		I	I						\\	M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.0	0.75	0.0
3	2	1/4	1/4	4/4	1	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
3	2	1/2	1/2	4/4	1	1	ii7				G	I		ii7	ii		7					mm7	0	0	3, 0, 4, 1		3	3	1	5	0.16666666666666666	0.0625	0.9375	0.0625
3	2	3/4	3/4	4/4	1	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
