mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	6/8	1	1	g.i	g	i		i	i							m	1	1	1, -2, 2		1	1	3	3	0.5	0.1875	0.1875	0.5
2	1	0	0	6/8	1	1	v6	g	i		v6	v		6					m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	0.375	0.0
2	1	3/8	3/8	6/8	1	1	iv6	g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.375	0.0
3	2	0	0	6/8	1	1	V	g	i		V	V							M	1	1	2, 6, 3		2	2	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
3	2	3/8	3/8	6/8	1	1	i	g	i		i	i							m	1	1	1, -2, 2		1	1	1	1	0.5	0.0625	0.0625	0.5
3	2	1/2	1/2	6/8	1	1	V	g	i		V	V							M	1	1	2, 6, 3		2	2	1	1	0.5	0.0625	0.1875	0.25
4	3	0	0	6/8	1	1	i	g	i		i	i							m	1	1	1, -2, 2		1	1	0	5	0.0	0.0	0.375	0.0
4	3	3/8	3/8	6/8	1	1	i	g	i		i	i							m	1	1	1, -2, 2		1	1	3	4	0.42857142857142855	0.1875	0.4375	0.3
5	4	0	0	6/8	1	1	v6	g	i		v6	v		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.625	0.0
5	4	3/8	3/8	6/8	1	1	iv6	g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.625	0.0
6	5	0	0	6/8	1	1	III6	g	i		III6	III		6					M	1	1	2, -1, -2		-2	2	0	4	0.0	0.0	0.625	0.0
6	5	3/8	3/8	6/8	1	1	III.V43	g	III		V43	V		43					Mm7	1	0	0, -3, -1, 3		-1	0	0	3	0.0	0.0	0.25	0.0
6	5	1/2	1/2	6/8	1	1	V65	g	III		V65	V		65					Mm7	1	0	3, 0, -3, -1		-1	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
7	6	0	0	6/8	1	1	I	g	III		I	I							M	1	0	-2, 2, -1		-2	-2	4	4	0.5	0.25	0.25	0.5
7	6	1/4	1/4	6/8	1	1	I6	g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.3125	0.0
7	6	3/8	3/8	6/8	1	1	ii65	g	III		ii65	ii		65					mm7	1	0	-3, 1, -2, 0		0	-3	0	2	0.0	0.0	0.1875	0.0
7	6	1/2	1/2	6/8	1	1	V(4)	g	III		V(4)	V			4				M	1	0	-1, -2, 0		-1	-1	0	2	0.0	0.0	0.3125	0.0
7	6	5/8	5/8	6/8	1	1	V	g	III		V	V							M	1	0	-1, 3, 0		-1	-1	1	1	0.5	0.0625	0.125	0.3333333333333333
8	7	0	0	6/8	1	1	I\\	g	III		I	I						\\	M	1	0	-2, 2, -1		-2	-2	3	4	0.42857142857142855	0.1875	0.4375	0.3
8	7	3/8	3/8	6/8	1	1	V	g	III		V	V							M	1	0	-1, 3, 0		-1	-1	5	5	0.5	0.3125	0.4375	0.4166666666666667
9	8	0	0	6/8	1	1	iv.i6	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
9	8	3/8	3/8	6/8	1	1	ii%7	g	iv		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
9	8	1/2	1/2	6/8	1	1	V7	g	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	5	0.16666666666666666	0.0625	0.4375	0.125
10	9	0	0	6/8	1	1	i	g	iv		i	i							m	1	1	0, -3, 1		0	0	4	4	0.5	0.1875	0.4375	0.3
10	9	3/8	3/8	6/8	1	1	i.i6	g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	2	4	0.3333333333333333	0.125	0.375	0.25
10	9	5/8	5/8	6/8	1	1	i	g	i		i	i							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	10	0	0	6/8	1	1	V43	g	i		V43	V		43					Mm7	1	1	3, 0, 2, 6		2	3	0	2	0.0	0.0	0.25	0.0
11	10	1/8	1/8	6/8	1	1	V65	g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	0	4	0.0	0.0	0.5	0.0
11	10	3/8	3/8	6/8	1	1	i	g	i		i	i							m	1	1	1, -2, 2		1	1	3	6	0.3333333333333333	0.1875	0.5625	0.25
12	11	0	0	6/8	1	1	V\\	g	i		V	V						\\	M	1	1	2, 6, 3		2	2	4	5	0.4444444444444444	0.1875	0.5625	0.25
12	11	3/8	3/8	6/8	1	1	viio43	g	i		viio43	vii	o	43					o7	1	1	-7, -10, -1, -4		-1	-7	8	0	1.0	0.6875	0.0	1.0
13	12	0	0	6/8	1	1	i6	g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	8	0.1111111111111111	0.0625	0.6875	0.08333333333333333
13	12	3/8	3/8	6/8	1	1	V43	g	i		V43	V		43					Mm7	1	1	3, 0, 2, 6		2	3	0	3	0.0	0.0	0.25	0.0
13	12	1/2	1/2	6/8	1	1	V65	g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	1	5	0.16666666666666666	0.0625	0.4375	0.125
14	13	0	0	6/8	1	1	i\\	g	i		i	i						\\	m	1	1	1, -2, 2		1	1	5	5	0.5	0.1875	0.5625	0.25
14	13	3/8	3/8	6/8	1	1	v6	g	i		v6	v		6					m	1	1	-1, 3, 2		2	-1	3	6	0.3333333333333333	0.1875	0.5625	0.25
15	14	0	0	6/8	1	1	IV43	g	i		IV43	IV		43					Mm7	1	1	1, -2, 0, 4		0	1	1	3	0.25	0.125	0.375	0.25
15	14	1/4	1/4	6/8	1	1	V65	g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	0	2	0.0	0.0	0.25	0.0
15	14	3/8	3/8	6/8	1	1	i(9)	g	i		i(9)	i			9				m	1	1	1, -2, 2	3	1	1	0	3	0.0	0.0	0.25	0.0
15	14	1/2	1/2	6/8	1	1	i	g	i		i	i							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.125	0.375	0.25
16	15	0	0	6/8	1	1	v.V65	g	v		V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	0	3	0.0	0.0	0.25	0.0
16	15	1/8	1/8	6/8	1	1	i	g	v		i	i							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.125	0.375	0.25
16	15	3/8	3/8	6/8	1	1	iv6(2)	g	v		iv6(2)	iv		6	2				m	1	1	-2, 2, 3		1	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
16	15	1/2	1/2	6/8	1	1	iv6	g	v		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	2	3	0.4	0.125	0.375	0.25
17	16	0	0	6/8	1	1	V\\	g	v		V	V						\\	M	1	1	3, 7, 4		3	3	3	4	0.42857142857142855	0.1875	0.4375	0.3
17	16	3/8	3/8	6/8	1	1	viio43	g	v		viio43	vii	o	43					o7	1	1	-6, -9, 0, -3		0	-6	8	0	1.0	0.6875	0.0	1.0
18	17	0	0	6/8	1	1	i6	g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	8	0.1111111111111111	0.0625	0.6875	0.08333333333333333
18	17	3/8	3/8	6/8	1	1	V43	g	v		V43	V		43					Mm7	1	1	4, 1, 3, 7		3	4	0	3	0.0	0.0	0.25	0.0
18	17	1/2	1/2	6/8	1	1	V65	g	v		V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	1	5	0.16666666666666666	0.0625	0.4375	0.125
