mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	6/8	1	1	a.i				a	i		i	i							m	1	1	3, 0, 4		3	3	0	10	0.0	0.0	1.375	0.0
2	1	3/8	3/8	6/8	1	1	i6				a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.375	0.0
2	1	1/2	1/2	6/8	1	1	V65				a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	1	0.0	0.0	0.125	0.0
2	1	5/8	5/8	6/8	1	1	V7				a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
3	2	0	0	6/8	1	1	i				a	i		i	i							m	1	1	3, 0, 4		3	3	1	6	0.14285714285714285	0.0	0.75	0.0
3	2	3/8	3/8	6/8	1	1	V6				a	i		V6	V		6					M	1	1	8, 5, 4		4	8	2	3	0.4	0.125	0.375	0.25
3	2	5/8	5/8	6/8	1	1	V43				a	i		V43	V		43					Mm7	1	1	5, 2, 4, 8		4	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
4	3	0	0	6/8	1	1	i6				a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
4	3	1/8	1/8	6/8	1	1	V43				a	i		V43	V		43					Mm7	1	1	5, 2, 4, 8		4	5	0	2	0.0	0.0	0.25	0.0
4	3	1/4	1/4	6/8	1	1	i				a	i		i	i							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
4	3	3/8	3/8	6/8	1	1	V65				a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	2	0.0	0.0	0.25	0.0
4	3	1/2	1/2	6/8	1	1	i(4)				a	i		i(4)	i			4				m	1	1	3, 2, 4		3	3	0	2	0.0	0.0	0.375	0.0
4	3	5/8	5/8	6/8	1	1	i				a	i		i	i							m	1	1	3, 0, 4		3	3	1	1	0.5	0.03125	0.09375	0.25
5	4	0	0	6/8	1	1	V\\				a	i		V	V						\\	M	1	1	4, 8, 5		4	4	2	3	0.4	0.125	0.5	0.2
5	4	3/8	3/8	6/8	1	1	III.I				a	III		I	I							M	1	0	0, 4, 1		0	0	0	10	0.0	0.0	1.375	0.0
6	5	3/8	3/8	6/8	1	1	I6				a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	2	0.0	0.0	0.375	0.0
6	5	1/2	1/2	6/8	1	1	V65				a	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5	0	1	0.0	0.0	0.125	0.0
6	5	5/8	5/8	6/8	1	1	V7				a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1	0	2	0.0	0.0	0.25	0.0
7	6	0	0	6/8	1	1	I				a	III		I	I							M	1	0	0, 4, 1		0	0	4	5	0.4444444444444444	0.1875	0.5625	0.25
7	6	3/8	3/8	6/8	1	1	I6				a	III		I6	I		6					M	1	0	4, 1, 0		0	4	3	5	0.375	0.1875	0.5625	0.25
8	7	0	0	6/8	1	1	I				a	III		I	I							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
8	7	1/4	1/4	6/8	1	1	viio64				a	III		viio64	vii	o	64					o	1	0	-1, 5, 2		5	-1	0	2	0.0	0.0	0.25	0.0
8	7	3/8	3/8	6/8	1	1	I				a	III		I	I							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0	0.25	0.0
8	7	1/2	1/2	6/8	1	1	V				a	III		V	V							M	1	0	1, 5, 2		1	1	2	3	0.4	0.0625	0.4375	0.125
9	8	0	0	6/8	1	1	I\\				a	III		I	I						\\	M	1	0	0, 4, 1		0	0	3	4	0.42857142857142855	0.1875	0.4375	0.3
9	8	3/8	3/8	6/8	1	1	i.i6				a	i		i6	i		6					m	1	1	0, 4, 3		3	0	2	5	0.2857142857142857	0.125	0.375	0.25
9	8	5/8	5/8	6/8	1	1	ii%65				a	i		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5	2	0	4	0.0	0.0	0.25	0.0
10	9	0	0	6/8	1	1	V				a	i		V	V							M	1	1	4, 8, 5		4	4	2	3	0.4	0.125	0.5	0.2
10	9	3/8	3/8	6/8	1	1	i6				a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
10	9	1/2	1/2	6/8	1	1	V43				a	i		V43	V		43					Mm7	1	1	5, 2, 4, 8		4	5	0	2	0.0	0.0	0.25	0.0
10	9	5/8	5/8	6/8	1	1	i				a	i		i	i							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
11	10	0	0	6/8	1	1	V65				a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	2	0.0	0.0	0.25	0.0
11	10	1/8	1/8	6/8	1	1	i6				a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	10	1/4	1/4	6/8	1	1	i				a	i		i	i							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
11	10	3/8	3/8	6/8	1	1	V(4)				a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	10	1/2	1/2	6/8	1	1	V				a	i		V	V							M	1	1	4, 8, 5		4	4	3	3	0.5	0.1875	0.3125	0.375
12	11	0	0	6/8	1	1	i\\				a	i		i	i						\\	m	1	1	3, 0, 4		3	3	3	5	0.375	0.125	0.625	0.16666666666666666
12	11	3/8	3/8	6/8	1	1	v.ii%43				a	v		ii%43	ii	%	43					%7	1	1	0, 4, 6, 3		6	0	3	5	0.375	0.1875	0.3125	0.375
12	11	5/8	5/8	6/8	1	1	VII6				a	v		VII6	VII		6					M	1	1	6, 3, 2		2	6	1	3	0.25	0.0625	0.1875	0.25
13	12	0	0	6/8	1	1	i6(11#72)				a	v		i6(11#72)	i		6	11#72				m	1	1	1, 5, 6, 9	3	4	1	1	6	0.14285714285714285	0.03125	0.46875	0.0625
13	12	1/4	1/4	6/8	1	1	i				a	v		i	i							m	1	1	4, 1, 5		4	4	0	2	0.0	0.0	0.25	0.0
13	12	3/8	3/8	6/8	1	1	ii%65				a	v		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	2	0.0	0.0	0.25	0.0
13	12	1/2	1/2	6/8	1	1	V(4)				a	v		V(4)	V			4				M	1	1	5, 4, 6		5	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
13	12	5/8	5/8	6/8	1	1	V				a	v		V	V							M	1	1	5, 9, 6		5	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
