mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
8	7	1/4	1/4	3/8	1	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
9	8	0	0	3/8	1	1	V|HC.SIM}					G	I		V	V					HC.SIM	}	M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
10	8	0	1/4	3/8	1	1	V.I{					G	V		I	I						{	M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
11	9	0	0	3/8	1	1	V65					G	V		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	5	0.0	0.0	0.75	0.0
12	10	0	0	3/8	1	1	I					G	V		I	I							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.75	0.0
13	11	0	0	3/8	1	1	V65					G	V		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	5	0.0	0.0	0.75	0.0
14	12	0	0	3/8	1	1	I					G	V		I	I							M	0	0	2, 6, 3		2	2	2	4	0.3333333333333333	0.125	0.375	0.25
14	12	1/4	1/4	3/8	1	1	I6					G	V		I6	I		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
15	13	0	0	3/8	1	1	ii65					G	V		ii65	ii		65					mm7	0	0	1, 5, 2, 4		4	1	0	2	0.0	0.0	0.25	0.0
15	13	1/8	1/8	3/8	1	1	I64					G	V		I64	I		64					M	0	0	3, 2, 6		2	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
15	13	1/4	1/4	3/8	1	1	ii43					G	V		ii43	ii		43					mm7	0	0	5, 2, 4, 1		4	5	0	3	0.0	0.0	0.25	0.0
16	14	0	0	3/8	1	1	V					G	V		V	V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.5	0.0
16	14	1/4	1/4	3/8	1	1	I6					G	V		I6	I		6					M	0	0	6, 3, 2		2	6	2	2	0.5	0.125	0.125	0.5
17	15	0	0	3/8	1	1	V(64)					G	V		V(64)	V			64				M	0	0	3, 2, 6		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
17	15	1/8	1/8	3/8	1	1	V					G	V		V	V							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.0625	0.4375	0.125
18	16	0	0	3/8	1	1	I|PAC}					G	V		I	I					PAC	}	M	0	0	2, 6, 3		2	2	2	3	0.4	0.25	0.5	0.3333333333333333
19	17	0	0	3/8	1	1	I.I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	1	2	0.3333333333333333	0.125	0.375	0.25
19	17	1/4	1/4	3/8	1	1	IM7					G	I		IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1	1	0	2	0.0	0.0	0.25	0.0
20	18	0	0	3/8	1	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	2	2	0.5	0.25	0.25	0.5
20	18	1/4	1/4	3/8	1	1	ii7					G	I		ii7	ii		7					mm7	0	0	3, 0, 4, 1		3	3	0	2	0.0	0.0	0.25	0.0
21	19	0	0	3/8	1	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	2	3	0.4	0.1875	0.3125	0.375
21	19	1/4	1/4	3/8	1	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
22	20	0	0	3/8	1	1	ii					G	I		ii	ii							m	0	0	3, 0, 4		3	3	4	4	0.5	0.25	0.5	0.3333333333333333
23	21	0	0	3/8	1	1	V65					G	I		V65	V		65					Mm7	0	0	6, 3, 0, 2		2	6	1	2	0.3333333333333333	0.125	0.375	0.25
23	21	1/4	1/4	3/8	1	1	V7					G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
24	22	0	0	3/8	1	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	2	2	0.5	0.25	0.25	0.5
24	22	1/4	1/4	3/8	1	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.25	0.0
25	23	0	0	3/8	1	1	ii65					G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	2	3	0.4	0.1875	0.3125	0.375
25	23	1/4	1/4	3/8	1	1	ii43					G	I		ii43	ii		43					mm7	0	0	4, 1, 3, 0		3	4	0	3	0.0	0.0	0.25	0.0
26	24	0	0	3/8	1	1	V|HC.TEN}					G	I		V	V					HC.TEN	}	M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.75	0.0
27	25	0	0	3/8	1	1	V7					G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	4	0.2	0.125	0.625	0.16666666666666666
28	26	0	0	3/8	1	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.75	0.0
29	27	0	0	3/8	1	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
29	27	1/4	1/4	3/8	1	1	IM65					G	I		IM65	I	M	65					MM7	0	0	5, 2, 6, 1		1	5	0	2	0.0	0.0	0.25	0.0
30	28	0	0	3/8	1	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	2	2	0.5	0.25	0.25	0.5
30	28	1/4	1/4	3/8	1	1	ii7					G	I		ii7	ii		7					mm7	0	0	3, 0, 4, 1		3	3	0	2	0.0	0.0	0.25	0.0
31	29	0	0	3/8	1	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.25	0.0
31	29	1/8	1/8	3/8	1	1	V43					G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
31	29	1/4	1/4	3/8	1	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
32	30	0	0	3/8	1	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
32	30	1/8	1/8	3/8	1	1	ii43					G	I		ii43	ii		43					mm7	0	0	4, 1, 3, 0		3	4	0	2	0.0	0.0	0.25	0.0
32	30	1/4	1/4	3/8	1	1	ii65					G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	0	2	0.0	0.0	0.25	0.0
33	31	0	0	3/8	1	1	V(64)					G	I		V(64)	V			64				M	0	0	2, 1, 5		2	2	2	2	0.5	0.0625	0.1875	0.25
33	31	1/8	1/8	3/8	1	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.4375	0.0
33	31	1/4	1/4	3/8	1	1	V7					G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	0	1.0	0.0625	0.0	1.0
34	32	0	0	3/8	1	1	I|PAC}				1	G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
35	32	0	0	3/8	1	1	I|PAC}				2	G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	1	4	0.2	0.125	0.625	0.16666666666666666
36	33	0	0	3/8	1	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	1	2	0.3333333333333333	0.125	0.375	0.25
36	33	1/4	1/4	3/8	1	1	IM7					G	I		IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1	1	0	2	0.0	0.0	0.25	0.0
37	34	0	0	3/8	1	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	2	2	0.5	0.25	0.25	0.5
37	34	1/4	1/4	3/8	1	1	ii7					G	I		ii7	ii		7					mm7	0	0	3, 0, 4, 1		3	3	0	2	0.0	0.0	0.25	0.0
38	35	0	0	3/8	1	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
38	35	1/8	1/8	3/8	1	1	V43					G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
38	35	1/4	1/4	3/8	1	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
39	36	0	0	3/8	1	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
39	36	1/8	1/8	3/8	1	1	ii43					G	I		ii43	ii		43					mm7	0	0	4, 1, 3, 0		3	4	0	2	0.0	0.0	0.25	0.0
39	36	1/4	1/4	3/8	1	1	ii65					G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	1	1	0.5	0.125	0.125	0.5
40	37	0	0	3/8	1	1	V(64)					G	I		V(64)	V			64				M	0	0	2, 1, 5		2	2	2	2	0.5	0.0625	0.1875	0.25
40	37	1/8	1/8	3/8	1	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.4375	0.0
40	37	1/4	1/4	3/8	1	1	V7					G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	0	1.0	0.0625	0.0	1.0
41	38	0	0	3/8	1	1	I\\					G	I		I	I						\\	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
