mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	3/32	11/32	4/4	1	1	c.i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	1	2	0.3333333333333333	0.09375	0.0625	0.6
1	0	1/4	1/2	4/4	1	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	1	3	0.25	0.0625	0.4375	0.125
2	1	0	0	4/4	1	1	V\\	c	i		V	V						\\	M	1	1	1, 5, 2		1.0	1.0	0	1	0.0	0.0	0.25	0.0
2	1	11/32	11/32	4/4	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	3	3	0.5	0.21875	0.09375	0.7
2	1	1/2	1/2	4/4	1	1	VIM7	c	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4.0	-4.0	1	4	0.2	0.0625	0.4375	0.125
2	1	3/4	3/4	4/4	1	1	ii%43	c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	3	3	0.5	0.15625	0.34375	0.3125
3	2	0	0	4/4	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	1	4	0.2	0.03125	0.46875	0.0625
3	2	1/4	1/4	4/4	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	3	4	0.42857142857142855	0.09375	0.3125	0.23076923076923078
3	2	1/2	1/2	4/4	1	1	V/iv	c	i		V/iv	V				iv			M	1	1	0, 4, 1		0.0	0.0	1	5	0.16666666666666666	0.03125	0.46875	0.0625
3	2	3/4	3/4	4/4	1	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	3	4	0.42857142857142855	0.09375	0.40625	0.1875
4	3	0	0	4/4	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0	2	4	0.3333333333333333	0.03125	0.46875	0.0625
4	3	1/4	1/4	4/4	1	1	III.V6	c	III		V6	V		6					M	1	0	2, -1, -2		-2.0	2.0	3	4	0.42857142857142855	0.09375	0.3125	0.23076923076923078
4	3	1/2	1/2	4/4	1	1	V	c	III		V	V							M	1	0	-2, 2, -1		-2.0	-2.0	1	5	0.16666666666666666	0.03125	0.46875	0.0625
4	3	3/4	3/4	4/4	1	1	I6	c	III		I6	I		6					M	1	0	1, -2, -3		-3.0	1.0	3	4	0.42857142857142855	0.09375	0.40625	0.1875
5	4	0	0	4/4	1	1	I	c	III		I	I							M	1	0	-3, 1, -2		-3.0	-3.0	4	3	0.5714285714285714	0.1875	0.3125	0.375
5	4	1/4	1/4	4/4	1	1	I6	c	III		I6	I		6					M	1	0	1, -2, -3		-3.0	1.0	2	4	0.3333333333333333	0.125	0.375	0.25
5	4	1/2	1/2	4/4	1	1	V	c	III		V	V							M	1	0	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.25	0.0
5	4	5/8	5/8	4/4	1	1	I	c	III		I	I							M	1	0	-3, 1, -2		-3.0	-3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
5	4	3/4	3/4	4/4	1	1	V	c	III		V	V							M	1	0	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.3125	0.0
5	4	7/8	7/8	4/4	1	1	V7	c	III		V7	V		7					Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	1	1	0.5	0.0625	0.125	0.3333333333333333
6	5	0	0	4/4	1	1	I\\	c	III		I	I						\\	M	1	0	-3, 1, -2		-3.0	-3.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
