mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
2	1	0	0	2/4	1	1	E.I				E	I		I	I							M	0	0	4, 8, 5		4	4	4	12	0.25	0.375	1.75	0.17647058823529413
5	4	0	0	2/4	1	1	I6				E	I		I6	I		6					M	0	0	8, 5, 4		4	8	2	3	0.4	0.125	0.625	0.16666666666666666
5	4	3/8	3/8	2/4	1	1	I				E	I		I	I							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
6	5	0	0	2/4	1	1	IV				E	I		IV	IV							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
6	5	1/4	1/4	2/4	1	1	V43				E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5	6	1	2	0.3333333333333333	0.0	0.3125	0.0
6	5	3/8	3/8	2/4	1	1	I				E	I		I	I							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.1875	0.0
7	6	0	0	2/4	1	1	V\\				E	I		V	V						\\	M	0	0	5, 9, 6		5	5	1	3	0.25	0.125	0.5	0.2
7	6	3/8	3/8	2/4	1	1	V43/V	-2.67689	-2.5	/	E	I		V43/V	V		43		V			Mm7	0	0	7, 4, 6, 10		6	7	0	2	0.0	0.0	0.25	0.0
8	7	0	0	2/4	1	1	V				E	I		V	V							M	0	0	5, 9, 6		5	5	2	2	0.5	0.25	0.25	0.5
8	7	1/4	1/4	2/4	1	1	I6				E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
8	7	3/8	3/8	2/4	1	1	V43				E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5	6	0	2	0.0	0.0	0.25	0.0
9	8	0	0	2/4	1	1	I				E	I		I	I							M	0	0	4, 8, 5		4	4	2	4	0.3333333333333333	0.25	0.625	0.2857142857142857
10	9	0	0	2/4	1	1	V.ii				E	V		ii	ii							m	0	0	7, 4, 8		7	7	1	5	0.16666666666666666	0.0	0.875	0.0
11	10	0	0	2/4	1	1	V\\				E	V		V	V						\\	M	0	0	6, 10, 7		6	6	2	4	0.3333333333333333	0.25	0.625	0.2857142857142857
12	11	0	0	2/4	1	1	I6				E	V		I6	I		6					M	0	0	9, 6, 5		5	9	0	4	0.0	0.0	0.5	0.0
12	11	1/4	1/4	2/4	1	1	V43				E	V		V43	V		43					Mm7	0	0	7, 4, 6, 10		6	7	0	4	0.0	0.0	0.5	0.0
13	12	0	0	2/4	1	1	I				E	V		I	I							M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	0.5	0.0
13	12	1/4	1/4	2/4	1	1	V65				E	V		V65	V		65					Mm7	0	0	10, 7, 4, 6		6	10	0	4	0.0	0.0	0.5	0.0
14	13	0	0	2/4	1	1	V7				E	V		V7	V		7					Mm7	0	0	6, 10, 7, 4		6	6	0	2	0.0	0.0	0.25	0.0
14	13	1/8	1/8	2/4	1	1	I				E	V		I	I							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
14	13	1/4	1/4	2/4	1	1	V65				E	V		V65	V		65					Mm7	0	0	10, 7, 4, 6		6	10	2	2	0.5	0.25	0.25	0.5
15	14	0	0	2/4	1	1	V\\				E	V		V	V						\\	M	0	0	6, 10, 7		6	6	2	6	0.25	0.125	0.75	0.14285714285714285
16	15	0	0	2/4	1	1	I6				E	V		I6	I		6					M	0	0	9, 6, 5		5	9	1	3	0.25	0.125	0.5	0.2
16	15	3/8	3/8	2/4	1	1	I				E	V		I	I							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
17	16	0	0	2/4	1	1	IV				E	V		IV	IV							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
17	16	1/4	1/4	2/4	1	1	ii				E	V		ii	ii							m	0	0	7, 4, 8		7	7	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
18	17	0	0	2/4	1	1	V6/V				E	V		V6/V	V		6		V			M	0	0	11, 8, 7		7	11	1	2	0.3333333333333333	0.125	0.5	0.2
18	17	1/4	1/4	2/4	1	1	V65/V				E	V		V65/V	V		65		V			Mm7	0	0	11, 8, 5, 7		7	11	0	3	0.0	0.0	0.375	0.0
19	18	0	0	2/4	1	1	V\\				E	V		V	V						\\	M	0	0	6, 10, 7		6	6	1	3	0.25	0.125	0.5	0.2
19	18	3/8	3/8	2/4	1	1	I6				E	V		I6	I		6					M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.25	0.0
20	19	0	0	2/4	1	1	V43				E	V		V43	V		43					Mm7	0	0	7, 4, 6, 10		6	7	0	2	0.0	0.0	0.25	0.0
