mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	4/4	1	1	g.i	g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
2	1	0	0	4/4	1	1	V65	g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	1	5	0.16666666666666666	0.25	1.75	0.125
3	2	0	0	4/4	1	1	i	g	i		i	i							m	1	1	1, -2, 2		1	1	3	3	0.5	0.5	0.5	0.5
3	2	1/2	1/2	4/4	1	1	i6	g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	1.0	0.0
4	3	0	0	4/4	1	1	VI	g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	1	3	0.25	0.25	0.75	0.25
4	3	1/2	1/2	4/4	1	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	0, -3, 1, 3		3	0	0	2	0.0	0.0	0.5	0.0
4	3	3/4	3/4	4/4	1	1	ii%7	g	i		ii%7	ii	%	7					%7	1	1	3, 0, -3, 1		3	3	0	2	0.0	0.0	0.5	0.0
5	4	0	0	4/4	1	1	V	g	i		V	V							M	1	1	2, 6, 3		2	2	1	4	0.2	0.125	0.875	0.125
5	4	1/2	1/2	4/4	1	1	i6	g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.5	0.0
5	4	3/4	3/4	4/4	1	1	V43	g	i		V43	V		43					Mm7	1	1	3, 0, 2, 6		2	3	0	2	0.0	0.0	0.5	0.0
6	5	0	0	4/4	1	1	i	g	i		i	i							m	1	1	1, -2, 2		1	1	1	3	0.25	0.125	0.875	0.125
6	5	1/2	1/2	4/4	1	1	IV	g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
6	5	3/4	3/4	4/4	1	1	IV7	g	i		IV7	IV		7					Mm7	1	1	0, 4, 1, -2		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
7	6	0	0	4/4	1	1	VII	g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.75	0.0
7	6	1/4	1/4	4/4	1	1	v.i6	g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	1	0.5	0.125	0.125	0.5
7	6	1/2	1/2	4/4	1	1	ii%65	g	v		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	2	5	0.2857142857142857	0.1875	0.8125	0.1875
8	7	0	0	4/4	1	1	V	g	v		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
8	7	1/4	1/4	4/4	1	1	i	g	v		i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
8	7	1/2	1/2	4/4	1	1	V	g	v		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.875	0.0
8	7	3/4	3/4	4/4	1	1	V7	g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	0	1.0	0.125	0.0	1.0
9	8	0	0	4/4	1	1	I\\	g	v		I	I						\\	M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	1.5	0.0
10	8	0	3/4	4/4	1	1	III.I	g	III		I	I							M	1	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
11	9	0	0	4/4	1	1	V65	g	III		V65	V		65					Mm7	1	0	3, 0, -3, -1		-1	3	1	5	0.16666666666666666	0.25	1.75	0.125
12	10	0	0	4/4	1	1	I	g	III		I	I							M	1	0	-2, 2, -1		-2	-2	1	3	0.25	0.125	0.875	0.125
12	10	1/2	1/2	4/4	1	1	I6	g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.625	0.0
12	10	3/4	3/4	4/4	1	1	I	g	III		I	I							M	1	0	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
