mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	6/4	1	1	G.I{	G	I		I	I						{	M	0	0	1, 5, 2		1	1	1	7	0.125	0.125	1.875	0.0625
2	1	3/4	3/4	6/4	1	1	V65	G	I		V65	V		65					Mm7	0	0	6, 3, 0, 2		2	6	1	3	0.25	0.25	0.75	0.25
2	1	5/4	5/4	6/4	1	1	I	G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
3	2	0	0	6/4	1	1	V	G	I		V	V							M	0	0	2, 6, 3		2	2	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
3	2	3/4	3/4	6/4	1	1	I6	G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	6	0.0	0.0	1.5	0.0
4	3	0	0	6/4	1	1	IV	G	I		IV	IV							M	0	0	0, 4, 1		0	0	4	4	0.5	0.5	1.0	0.3333333333333333
4	3	3/4	3/4	6/4	1	1	ii	G	I		ii	ii							m	0	0	3, 0, 4		3	3	3	5	0.375	0.375	1.125	0.25
5	4	0	0	6/4	1	1	V	G	I		V	V							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	1.5	0.0
5	4	3/4	3/4	6/4	1	1	V.V65	G	V		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	2	0.0	0.0	0.625	0.0
5	4	1	1	6/4	1	1	V7	G	V		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	4	0.2	0.125	0.75	0.14285714285714285
6	5	0	0	6/4	1	1	I	G	V		I	I							M	0	0	2, 6, 3		2	2	1	4	0.2	0.125	0.875	0.125
6	5	1/2	1/2	6/4	1	1	V6	G	V		V6	V		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.5	0.0
6	5	3/4	3/4	6/4	1	1	vi7	G	V		vi7	vi		7					mm7	0	0	5, 2, 6, 3		5	5	0	2	0.0	0.0	0.5	0.0
6	5	1	1	6/4	1	1	V7/V	G	V		V7/V	V		7		V			Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	1.0	0.0
7	6	0	0	6/4	1	1	V	G	V		V	V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
7	6	1/2	1/2	6/4	1	1	V2	G	V		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	1	2	0.3333333333333333	0.125	0.375	0.25
7	6	3/4	3/4	6/4	1	1	I6	G	V		I6	I		6					M	0	0	6, 3, 2		2	6	3	3	0.5	0.5	0.5	0.5
7	6	5/4	5/4	6/4	1	1	I	G	V		I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
8	7	0	0	6/4	1	1	V65	G	V		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	4	0.0	0.0	1.0	0.0
8	7	1/2	1/2	6/4	1	1	I	G	V		I	I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.625	0.0
