mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/4	12/8	1	1	Bb.I{				Bb	I		I	I						{	M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.125	0.5	0.2
1	0	1/2	3/4	12/8	1	1	V6(4)				Bb	I		V6(4)	V		6	4				M	0	0	-2, 0, -1		-1	-2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
1	0	7/8	9/8	12/8	1	1	V65				Bb	I		V65	V		65					Mm7	0	0	3, 0, -3, -1		-1	3	2	4	0.3333333333333333	0.15625	0.59375	0.20833333333333334
2	1	0	0	12/8	1	1	I				Bb	I		I	I							M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.125	0.625	0.16666666666666666
2	1	3/8	3/8	12/8	1	1	I6				Bb	I		I6	I		6					M	0	0	2, -1, -2		-2	2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
2	1	3/4	3/4	12/8	1	1	ii65				Bb	I		ii65	ii		65					mm7	0	0	-3, 1, -2, 0		0	-3	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
2	1	9/8	9/8	12/8	1	1	V7				Bb	I		V7	V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	1	4	0.2	0.125	0.625	0.16666666666666666
3	2	0	0	12/8	1	1	I|IAC}				Bb	I		I	I					IAC	}	M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	0.75	0.0
3	2	3/8	3/8	12/8	1	1	I6				Bb	I		I6	I		6					M	0	0	2, -1, -2		-2	2	3	3	0.5	0.375	0.375	0.5
3	2	3/4	3/4	12/8	1	1	V43				Bb	I		V43	V		43					Mm7	0	0	0, -3, -1, 3		-1	0	0	4	0.0	0.0	0.5	0.0
