mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
2	1	0	0	6/4	1	1	E.I				E	I		I	I							M	0	0	4, 8, 5		4	4	3	3	0.5	0.375	0.625	0.375
2	1	1/2	1/2	6/4	1	1	I6				E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.5	0.0
2	1	3/4	3/4	6/4	1	1	IV				E	I		IV	IV							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
2	1	1	1	6/4	1	1	V43				E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5	6	1	2	0.3333333333333333	0.0	0.625	0.0
2	1	5/4	5/4	6/4	1	1	I				E	I		I	I							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.375	0.0
3	2	0	0	6/4	1	1	V				E	I		V	V							M	0	0	5, 9, 6		5	5	2	3	0.4	0.125	0.875	0.125
3	2	1/2	1/2	6/4	1	1	I6				E	I		I6	I		6					M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.125	0.375	0.25
3	2	3/4	3/4	6/4	1	1	IV				E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
3	2	1	1	6/4	1	1	V65				E	I		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	2	0.0	0.0	0.625	0.0
3	2	5/4	5/4	6/4	1	1	V7				E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.375	0.0
4	3	0	0	6/4	1	1	I\\				E	I		I	I						\\	M	0	0	4, 8, 5		4	4	2	9	0.18181818181818182	0.125	3.125	0.038461538461538464
4	3	5/4	5/4	6/4	1	1	vi6				E	I		vi6	vi		6					m	0	0	4, 8, 7		7	4	1	2	0.3333333333333333	0.1875	0.3125	0.375
5	4	0	0	6/4	1	1	vii7				E	I		vii7	vii		7					mm7	0	0	9, 6, 10, 7		9	9	1	5	0.16666666666666666	0.125	1.625	0.07142857142857142
5	4	1/2	1/2	6/4	1	1	V6				E	I		V6	V		6					M	0	0	9, 6, 5		5	9	1	2	0.3333333333333333	0.1875	0.3125	0.375
5	4	3/4	3/4	6/4	1	1	vi7				E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7	7	1	6	0.14285714285714285	0.03125	1.71875	0.017857142857142856
5	4	5/4	5/4	6/4	1	1	V43/V				E	I		V43/V	V		43		V			Mm7	0	0	7, 4, 6, 10		6	7	0	3	0.0	0.0	0.5	0.0
