mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	6/8	1	1	A.I{				A	I		I	I						{	M	0	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.125	1.125	0.1
2	1	3/8	3/8	6/8	1	1	IV64	-0.228223	-3.64112	/	A	I		IV64	IV		64					M	0	0	3, 2, 6		2	3	1	2	0.3333333333333333	0.125	0.5	0.2
3	2	0	0	6/8	1	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	5	17	0.22727272727272727	0.625	3.75	0.14285714285714285
6	5	3/8	3/8	6/8	1	1	IV64	-0.988968	-3.48897	/	A	I		IV64	IV		64					M	0	0	3, 2, 6		2	3	1	2	0.3333333333333333	0.125	0.5	0.2
7	6	0	0	6/8	1	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	11	30	0.2682926829268293	1.375	6.625	0.171875
14	12	0	0	6/8	1	1	V|HC.SIM}				A	I		V	V					HC.SIM	}	M	0	0	4, 8, 5		4	4	2	4	0.3333333333333333	0.125	0.5	0.2
14	12	3/8	3/8	6/8	1	1	I{				A	I		I	I						{	M	0	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.125	1.125	0.1
15	13	3/8	3/8	6/8	1	1	IV64	-0.152149	-4.17364	/	A	I		IV64	IV		64					M	0	0	3, 2, 6		2	3	1	2	0.3333333333333333	0.125	0.5	0.2
16	14	0	0	6/8	1	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	3	9	0.25	0.375	1.625	0.1875
17	15	3/8	3/8	6/8	1	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	1	3	0.25	0.125	0.625	0.16666666666666666
18	16	0	0	6/8	1	1	I|PAC}				A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
19	16	0	3/8	6/8	1	1	i.i{				A	i		i	i						{	m	0	1	3, 0, 4		3	3	5	17	0.22727272727272727	0.5	3.375	0.12903225806451613
22	19	3/8	3/8	6/8	1	1	i2				A	i		i2	i		2					mm7	0	1	1, 3, 0, 4		3	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
22	19	1/2	1/2	6/8	1	1	ii%43				A	i		ii%43	ii	%	43					%7	0	1	-1, 3, 5, 2		5	-1	1	3	0.25	0.03125	0.46875	0.0625
23	20	0	0	6/8	1	1	V|HC.PHR}				A	i		V	V					HC.PHR	}	M	0	1	4, 8, 5		4	4	3	6	0.3333333333333333	0.25	1.5	0.14285714285714285
25	21	3/8	3/8	6/8	1	1	V7				A	i		V7	V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.625	0.0
26	22	0	0	6/8	1	1	i				A	i		i	i							m	0	1	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
26	22	1/4	1/4	6/8	1	1	V|HC.SIM}				A	i		V	V					HC.SIM	}	M	0	1	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
26	22	3/8	3/8	6/8	1	1	i{				A	i		i	i						{	m	0	1	3, 0, 4		3	3	4	9	0.3076923076923077	0.5	1.5	0.25
28	24	0	0	6/8	1	1	V|HC.SIM}				A	i		V	V					HC.SIM	}	M	0	1	4, 8, 5		4	4	2	4	0.3333333333333333	0.125	0.5	0.2
28	24	3/8	3/8	6/8	1	1	i{				A	i		i	i						{	m	0	1	3, 0, 4		3	3	6	16	0.2727272727272727	0.875	3.0	0.22580645161290322
31	27	3/8	3/8	6/8	1	1	V				A	i		V	V							M	0	1	4, 8, 5		4	4	1	3	0.25	0.125	0.625	0.16666666666666666
32	28	0	0	6/8	1	1	i|PAC}				A	i		i	i					PAC	}	m	0	1	3, 0, 4		3	3	0	4	0.0	0.0	1.375	0.0
