mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	6/8	1	1	A.I{				A	I		I	I						{	M	0	0	3, 7, 4		3.0	3.0	3	8	0.2727272727272727	0.375	1.625	0.1875
2	1	3/8	3/8	6/8	1	1	IV64	0	-3.4	/	A	I		IV64	IV		64					M	0	0	3, 2, 6		2.0	3.0	3	3	0.5	0.375	0.625	0.375
3	2	0	0	6/8	1	1	I				A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	11	28	0.28205128205128205	1.375	5.625	0.19642857142857142
6	5	3/8	3/8	6/8	1	1	IV64	0	-3.4	/	A	I		IV64	IV		64					M	0	0	3, 2, 6		2.0	3.0	3	3	0.5	0.375	0.625	0.375
7	6	0	0	6/8	1	1	I				A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	21	49	0.3	2.625	9.875	0.21
14	11	0	0	6/8	1	1	V|HC.SIM}	0	-3	/	A	I		V	V					HC.SIM	}	M	0	0	4, 8, 5		4.0	4.0	2	5	0.2857142857142857	0.125	0.75	0.14285714285714285
14	11	3/8	3/8	6/8	1	1	I{	0	-3	/	A	I		I	I						{	M	0	0	3, 7, 4		3.0	3.0	3	8	0.2727272727272727	0.375	1.625	0.1875
15	12	3/8	3/8	6/8	1	1	IV64	0	-3.8	/	A	I		IV64	IV		64					M	0	0	3, 2, 6		2.0	3.0	3	3	0.5	0.375	0.625	0.375
16	13	0	0	6/8	1	1	I	0	-3.4	/	A	I		I	I							M	0	0	3, 7, 4		3.0	3.0	6	14	0.3	0.75	2.375	0.24
17	14	3/8	3/8	6/8	1	1	V	0	-4.2	/	A	I		V	V							M	0	0	4, 8, 5		4.0	4.0	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
18	15	0	0	6/8	1	1	I|PAC}	0	-4.1	/	A	I		I	I					PAC	}	M	0	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	1.375	0.0
19	15	0	3/8	6/8	1	1	i.i{				A	i		i	i						{	m	0	1	3, 0, 4		3.0	3.0	12	29	0.2926829268292683	1.25	4.875	0.20408163265306123
22	18	3/8	3/8	6/8	1	1	i2				A	i		i2	i		2					mm7	0	1	1, 3, 0, 4		3.0	1.0	2	3	0.4	0.125	0.25	0.3333333333333333
22	18	1/2	1/2	6/8	1	1	ii%43				A	i		ii%43	ii	%	43					%7	0	1	-1, 3, 5, 2		5.0	-1.0	1	5	0.16666666666666666	0.03125	0.71875	0.041666666666666664
23	19	0	0	6/8	1	1	V|HC.PHR}				A	i		V	V					HC.PHR	}	M	0	1	4, 8, 5		4.0	4.0	5	11	0.3125	0.5	2.25	0.18181818181818182
25	20	3/8	3/8	6/8	1	1	V7	0	-2.8	/	A	i		V7	V		7					Mm7	0	1	4, 8, 5, 2		4.0	4.0	1	5	0.16666666666666666	0.125	0.875	0.125
26	21	0	0	6/8	1	1	i				A	i		i	i							m	0	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.625	0.0
26	21	1/8	1/8	6/8	1	1	#vi%65				A	i		#vi%65	#vi	%	65					%7	0	1	3, 0, 4, 6		6.0	3.0	0	1	0.0	0.0	0.125	0.0
26	21	1/4	1/4	6/8	1	1	V				A	i		V	V							M	0	1	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.375	0.0
26	21	3/8	3/8	6/8	1	1	i				A	i		i	i							m	0	1	3, 0, 4		3.0	3.0	7	15	0.3181818181818182	0.875	2.25	0.28
28	23	0	0	6/8	1	1	V|HC.SIM}				A	i		V	V					HC.SIM	}	M	0	1	4, 8, 5		4.0	4.0	2	5	0.2857142857142857	0.125	0.75	0.14285714285714285
28	23	3/8	3/8	6/8	1	1	i{				A	i		i	i						{	m	0	1	3, 0, 4		3.0	3.0	3	9	0.25	0.375	1.625	0.1875
29	24	3/8	3/8	6/8	1	1	V/iv				A	i		V/iv	V				iv			M	0	1	3, 7, 4		3.0	3.0	2	4	0.3333333333333333	0.25	0.75	0.25
30	25	0	0	6/8	1	1	IV64	0	-3.64112	/	A	i		IV64	IV		64					M	0	1	3, 2, 6		2.0	3.0	2	2	0.5	0.375	0.375	0.5
30	25	1/4	1/4	6/8	1	1	i				A	i		i	i							m	0	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
30	25	3/8	3/8	6/8	1	1	I				A	i		I	I							M	0	1	3, 7, 4		3.0	3.0	2	5	0.2857142857142857	0.25	0.75	0.25
31	26	0	0	6/8	1	1	i				A	i		i	i							m	0	1	3, 0, 4		3.0	3.0	3	6	0.3333333333333333	0.375	0.75	0.3333333333333333
31	26	3/8	3/8	6/8	1	1	V	0.228223	-4.32579	/	A	i		V	V							M	0	1	4, 8, 5		4.0	4.0	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
32	27	0	0	6/8	1	1	i|PAC}				A	i		i	i					PAC	}	m	0	1	3, 0, 4		3.0	3.0	0	7	0.0	0.0	1.75	0.0
