mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
6	6	1/2	1/2	3/4	1	1	IV2					e	i		IV2	IV		2					Mm7	1	1	1, 3, 7, 4		3	1	0	2	0.0	0.0	0.375	0.0
7	7	0	0	3/4	1	1	V43					e	i		V43	V		43					Mm7	1	1	6, 3, 5, 9		5	6	2	3	0.4	0.041666666666666664	0.4583333333333333	0.08333333333333333
7	7	1/4	1/4	3/4	1	1	i					e	i		i	i							m	1	1	4, 1, 5		4	4	1	4	0.2	0.0625	0.9375	0.0625
8	8	0	0	3/4	1	1	V\\	-1.86219	-7.15546	/	1	e	i		V	V						\\	M	1	1	5, 9, 6		5	5	3	4	0.42857142857142855	0.25	1.25	0.16666666666666666
9	8	0	0	3/4	1	1	V\\	-0.465546	-6.92269	/	2	e	i		V	V						\\	M	1	1	5, 9, 6		5	5	3	4	0.42857142857142855	0.25	1.25	0.16666666666666666
10	9	0	0	3/4	1	1	III.I					e	III		I	I							M	1	0	1, 5, 2		1	1	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
11	10	0	0	3/4	1	1	V(4)					e	III		V(4)	V			4				M	1	0	2, 1, 3		2	2	2	2	0.5	0.125	0.375	0.25
11	10	1/4	1/4	3/4	1	1	V					e	III		V	V							M	1	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.125	0.875	0.125
12	11	0	0	3/4	1	1	vi					e	III		vi	vi							m	1	0	4, 1, 5		4	4	0	4	0.0	0.0	0.5	0.0
12	11	1/4	1/4	3/4	1	1	V65					e	III		V65	V		65					Mm7	1	0	6, 3, 0, 2		2	6	1	3	0.25	0.125	0.625	0.16666666666666666
12	11	5/8	5/8	3/4	1	1	V7					e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
13	12	0	0	3/4	1	1	I\\	0	-4.2	/		e	III		I	I						\\	M	1	0	1, 5, 2		1	1	3	4	0.42857142857142855	0.25	1.25	0.16666666666666666
14	13	0	0	3/4	1	1	I6					e	III		I6	I		6					M	1	0	5, 2, 1		1	5	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
15	14	0	0	3/4	1	1	IV					e	III		IV	IV							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
15	14	1/4	1/4	3/4	1	1	ii6	0	-3.9	/		e	III		ii6	ii		6					m	1	0	0, 4, 3		3	0	1	5	0.16666666666666666	0.125	0.875	0.125
16	15	0	0	3/4	1	1	V					e	III		V	V							M	1	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
16	15	1/4	1/4	3/4	1	1	I6					e	III		I6	I		6					M	1	0	5, 2, 1		1	5	2	5	0.2857142857142857	0.125	0.875	0.125
17	16	0	0	3/4	1	1	V	0	-4.4	/		e	III		V	V							M	1	0	2, 6, 3		2	2	0	2	0.0	0.0	0.75	0.0
17	16	1/4	1/4	3/4	1	1	V7	0	-4.2	/		e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	1	0.0	0.0	0.25	0.0
17	16	1/2	1/2	3/4	1	1	I\\	0	-4.3	/		e	III		I	I						\\	M	1	0	1, 5, 2		1	1	1	3	0.25	0.0	0.5	0.0
18	17	0	0	3/4	1	1	i.V65/iv					e	i		V65/iv	V		65		iv			Mm7	1	1	8, 5, 2, 4		4	8	2	5	0.2857142857142857	0.25	0.75	0.25
19	18	0	0	3/4	1	1	IV	0	-4.5	/		e	i		IV	IV							M	1	1	3, 7, 4		3	3	3	4	0.42857142857142855	0.375	0.625	0.375
20	19	0	0	3/4	1	1	V65/V					e	i		V65/V	V		65		V			Mm7	1	1	10, 7, 4, 6		6	10	2	5	0.2857142857142857	0.25	0.75	0.25
21	20	0	0	3/4	1	1	V	0	-5.1	/		e	i		V	V							M	1	1	5, 9, 6		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
21	20	3/8	3/8	3/4	1	1	ii%43					e	i		ii%43	ii	%	43					%7	1	1	0, 4, 6, 3		6	0	0	2	0.0	0.0	0.25	0.0
21	20	1/2	1/2	3/4	1	1	i64					e	i		i64	i		64					m	1	1	5, 4, 1		4	5	0	2	0.0	0.0	0.25	0.0
21	20	5/8	5/8	3/4	1	1	V2					e	i		V2	V		2					Mm7	1	1	3, 5, 9, 6		5	3	0	2	0.0	0.0	0.25	0.0
22	21	0	0	3/4	1	1	i6					e	i		i6	i		6					m	1	1	1, 5, 4		4	1	1	2	0.3333333333333333	0.125	0.375	0.25
22	21	1/4	1/4	3/4	1	1	i					e	i		i	i							m	1	1	4, 1, 5		4	4	1	2	0.3333333333333333	0.125	0.5	0.2
22	21	1/2	1/2	3/4	1	1	i6					e	i		i6	i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
23	22	0	0	3/4	1	1	iv					e	i		iv	iv							m	1	1	3, 0, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
23	22	1/4	1/4	3/4	1	1	ii					e	i		ii	ii							m	1	1	6, 3, 7		6	6	1	2	0.3333333333333333	0.125	0.5	0.2
23	22	1/2	1/2	3/4	1	1	ii6					e	i		ii6	ii		6					m	1	1	3, 7, 6		6	3	0	3	0.0	0.0	0.375	0.0
24	23	0	0	3/4	1	1	V					e	i		V	V							M	1	1	5, 9, 6		5	5	0	2	0.0	0.0	0.375	0.0
24	23	3/16	3/16	3/4	1	1	i6					e	i		i6	i		6					m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	0.125	0.0
24	23	1/4	1/4	3/4	1	1	ii%43					e	i		ii%43	ii	%	43					%7	1	1	0, 4, 6, 3		6	0	1	3	0.25	0.125	0.625	0.16666666666666666
24	23	5/8	5/8	3/4	1	1	ii%65	0	-5.2	/		e	i		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	2	0.0	0.0	0.25	0.0
25	24	0	0	3/4	1	1	V	0	-3.2	/		e	i		V	V							M	1	1	5, 9, 6		5	5	0	2	0.0	0.0	0.75	0.0
25	24	1/4	1/4	3/4	1	1	V7					e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	1	0.0	0.0	0.25	0.0
25	24	1/2	1/2	3/4	1	1	i\\					e	i		i	i						\\	m	1	1	4, 1, 5		4	4	1	3	0.25	0.0	0.5	0.0
