mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	1	1	D.I	D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	12	14	0.46153846153846156	1.3125	2.4375	0.35
3	3	1/4	1/4	3/4	1	1	vi	D	I		vi	vi							m	0	0	5, 2, 6		5.0	5.0	0	2	0.0	0.0	0.625	0.0
3	3	1/2	1/2	3/4	1	1	ii65	D	I		ii65	ii		65					mm7	0	0	1, 5, 2, 4		4.0	1.0	0	2	0.0	0.0	0.375	0.0
4	4	0	0	3/4	1	1	V|HC.CON}	D	I		V	V					HC.CON	}	M	0	0	3, 7, 4		3.0	3.0	1	3	0.25	0.0	1.25	0.0
5	5	0	0	3/4	1	1	I{	D	I		I	I						{	M	0	0	2, 6, 3		2.0	2.0	12	14	0.46153846153846156	1.3125	2.4375	0.35
7	7	1/4	1/4	3/4	1	1	vi	D	I		vi	vi							m	0	0	5, 2, 6		5.0	5.0	0	2	0.0	0.0	0.625	0.0
7	7	1/2	1/2	3/4	1	1	ii65	D	I		ii65	ii		65					mm7	0	0	1, 5, 2, 4		4.0	1.0	0	2	0.0	0.0	0.375	0.0
8	8	0	0	3/4	1	1	V|HC.CON}	D	I		V	V					HC.CON	}	M	0	0	3, 7, 4		3.0	3.0	1	3	0.25	0.0	1.25	0.0
9	9	0	0	3/4	1	1	V7{	D	I		V7	V		7				{	Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	7	0.2222222222222222	0.25	2.0	0.1111111111111111
10	10	0	0	3/4	1	1	I	D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	1	2	0.3333333333333333	0.0	0.5	0.0
10	10	1/4	1/4	3/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	2	0.0	0.0	0.5	0.0
10	10	1/2	1/2	3/4	1	1	vi	D	I		vi	vi							m	0	0	5, 2, 6		5.0	5.0	1	2	0.3333333333333333	0.0	0.5	0.0
11	11	0	0	3/4	1	1	ii65	D	I		ii65	ii		65					mm7	0	0	1, 5, 2, 4		4.0	1.0	0	3	0.0	0.0	0.5	0.0
11	11	1/4	1/4	3/4	1	1	V	D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.625	0.0
11	11	1/2	1/2	3/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	1	0.5	0.125	0.25	0.3333333333333333
12	12	0	0	3/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	2, 6, 3		2.0	2.0	3	7	0.3	0.375	3.125	0.10714285714285714
13	13	0	0	3/4	1	1	V7{	D	I		V7	V		7				{	Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	7	0.2222222222222222	0.25	2.0	0.1111111111111111
14	14	0	0	3/4	1	1	I	D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	1	2	0.3333333333333333	0.125	0.375	0.25
14	14	1/4	1/4	3/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
14	14	1/2	1/2	3/4	1	1	vi	D	I		vi	vi							m	0	0	5, 2, 6		5.0	5.0	1	2	0.3333333333333333	0.0	0.5	0.0
15	15	0	0	3/4	1	1	ii65	D	I		ii65	ii		65					mm7	0	0	1, 5, 2, 4		4.0	1.0	0	3	0.0	0.0	0.5	0.0
15	15	1/4	1/4	3/4	1	1	V	D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.625	0.0
15	15	1/2	1/2	3/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	1	0.5	0.125	0.25	0.3333333333333333
16	16	0	0	3/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	2, 6, 3		2.0	2.0	13	21	0.38235294117647056	1.5625	5.0625	0.2358490566037736
19	19	0	0	3/4	1	1	vi	D	I		vi	vi							m	0	0	5, 2, 6		5.0	5.0	0	2	0.0	0.0	0.5	0.0
19	19	1/4	1/4	3/4	1	1	V65	D	I		V65	V		65					Mm7	0	0	7, 4, 1, 3		3.0	7.0	2	3	0.4	0.0	1.0	0.0
19	19	1/2	1/2	3/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	4	3	0.5714285714285714	0.16666666666666666	0.3333333333333333	0.3333333333333333
20	20	0	0	3/4	1	1	I	D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.5	0.0
