mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	6/8	1	1	e.i				e	i		i	i							m	1	1	4, 1, 5		4	4	3	5	0.375	0.1875	0.9375	0.16666666666666666
2	1	3/8	3/8	6/8	1	1	i6				e	i		i6	i		6					m	1	1	1, 5, 4		4	1	4	5	0.4444444444444444	0.3125	0.4375	0.4166666666666667
3	2	0	0	6/8	1	1	i	0	-3.5	/	e	i		i	i							m	1	1	4, 1, 5		4	4	4	8	0.3333333333333333	0.25	1.125	0.18181818181818182
4	3	0	0	6/8	1	1	v6	0	-4.1	/	e	i		v6	v		6					m	1	1	2, 6, 5		5	2	2	4	0.3333333333333333	0.125	0.5	0.2
4	3	3/8	3/8	6/8	1	1	VIM7				e	i		VIM7	VI	M	7					MM7	1	1	0, 4, 1, 5		0	0	1	3	0.25	0.0	0.625	0.0
4	3	5/8	5/8	6/8	1	1	ii%43	-3.84076	-2.84916	/	e	i		ii%43	ii	%	43					%7	1	1	0, 4, 6, 3		6	0						
5	4	0	0	6/8	1	1	V\\				e	i		V	V						\\	M	1	1	5, 9, 6		5	5	2	3	0.4	0.25	0.625	0.2857142857142857
7	5	0	0	6/8	1	1	III.I6				e	III		I6	I		6					M	1	0	5, 2, 1		1	5	0	2	0.0	0.0	0.25	0.0
7	5	1/8	1/8	6/8	1	1	IV				e	III		IV	IV							M	1	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
7	5	1/4	1/4	6/8	1	1	I				e	III		I	I							M	1	0	1, 5, 2		1	1	2	4	0.3333333333333333	0.125	0.375	0.25
7	5	1/2	1/2	6/8	1	1	I6				e	III		I6	I		6					M	1	0	5, 2, 1		1	5	2	4	0.3333333333333333	0.125	0.375	0.25
8	6	0	0	6/8	1	1	V\\	0	-5.0605	/	e	III		V	V						\\	M	1	0	2, 6, 3		2	2	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
8	6	3/8	3/8	6/8	1	1	I6				e	III		I6	I		6					M	1	0	5, 2, 1		1	5	1	3	0.25	0.0625	0.4375	0.125
8	6	5/8	5/8	6/8	1	1	IV				e	III		IV	IV							M	1	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
9	7	0	0	6/8	1	1	I6				e	III		I6	I		6					M	1	0	5, 2, 1		1	5	1	3	0.25	0.0625	0.4375	0.125
9	7	1/4	1/4	6/8	1	1	IV				e	III		IV	IV							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
9	7	3/8	3/8	6/8	1	1	I				e	III		I	I							M	1	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
9	7	1/2	1/2	6/8	1	1	V(4)				e	III		V(4)	V			4				M	1	0	2, 1, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
9	7	5/8	5/8	6/8	1	1	V				e	III		V	V							M	1	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
10	8	0	0	6/8	1	1	I\\				e	III		I	I						\\	M	1	0	1, 5, 2		1	1	4	4	0.5	0.1875	0.4375	0.3
10	8	3/8	3/8	6/8	1	1	v.V/VII				e	v		V/VII	V				VII			M	1	1	4, 8, 5		4	4	2	3	0.4	0.125	0.375	0.25
10	8	5/8	5/8	6/8	1	1	V2/VII				e	v		V2/VII	V		2		VII			Mm7	1	1	2, 4, 8, 5		4	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	9	0	0	6/8	1	1	VII6				e	v		VII6	VII		6					M	1	1	7, 4, 3		3	7	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	9	1/8	1/8	6/8	1	1	V				e	v		V	V							M	1	1	6, 10, 7		6	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	9	1/4	1/4	6/8	1	1	V2				e	v		V2	V		2					Mm7	1	1	4, 6, 10, 7		6	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	9	3/8	3/8	6/8	1	1	i6				e	v		i6	i		6					m	1	1	2, 6, 5		5	2	0	2	0.0	0.0	0.25	0.0
11	9	1/2	1/2	6/8	1	1	V43				e	v		V43	V		43					Mm7	1	1	7, 4, 6, 10		6	7	0	2	0.0	0.0	0.25	0.0
11	9	5/8	5/8	6/8	1	1	i				e	v		i	i							m	1	1	5, 2, 6		5	5	0	2	0.0	0.0	0.25	0.0
12	10	0	0	6/8	1	1	V(64)				e	v		V(64)	V			64				M	1	1	6, 5, 2		6	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
12	10	1/8	1/8	6/8	1	1	V				e	v		V	V							M	1	1	6, 10, 7		6	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
12	10	1/4	1/4	6/8	1	1	i\\				e	v		i	i						\\	m	1	1	5, 2, 6		5	5	0	2	0.0	0.0	0.25	0.0
12	10	3/8	3/8	6/8	1	1	i.ii%43				e	i		ii%43	ii	%	43					%7	1	1	0, 4, 6, 3		6	0	2	2	0.5	0.125	0.125	0.5
12	10	1/2	1/2	6/8	1	1	ii%65				e	i		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6	3	1	3	0.25	0.0625	0.1875	0.25
12	10	5/8	5/8	6/8	1	1	V43				e	i		V43	V		43					Mm7	1	1	6, 3, 5, 9		5	6	2	2	0.5	0.125	0.125	0.5
13	11	0	0	6/8	1	1	V65				e	i		V65	V		65					Mm7	1	1	9, 6, 3, 5		5	9	3	3	0.5	0.1875	0.3125	0.375
13	11	1/4	1/4	6/8	1	1	i6				e	i		i6	i		6					m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	0.25	0.0
13	11	3/8	3/8	6/8	1	1	iv7(9)				e	i		iv7(9)	iv		7	9				mm7	1	1	3, 0, 4, 1	5	3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
13	11	1/2	1/2	6/8	1	1	V(4)				e	i		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	2	0.0	0.0	0.25	0.0
13	11	5/8	5/8	6/8	1	1	V				e	i		V	V							M	1	1	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
14	12	0	0	6/8	1	1	i\\				e	i		i	i						\\	m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.625	0.0
15	12	0	3/8	6/8	1	1	I.I				e	I		I	I							M	1	0	4, 8, 5		4	4	9	14	0.391304347826087	0.5625	1.5625	0.2647058823529412
17	14	0	0	6/8	1	1	I6\\				e	I		I6	I		6				\\	M	1	0	8, 5, 4		4	8	10	16	0.38461538461538464	0.5625	1.5625	0.2647058823529412
18	15	3/8	3/8	6/8	1	1	V(4)				e	I		V(4)	V			4				M	1	0	5, 4, 6		5	5	1	3	0.25	0.0625	0.4375	0.125
18	15	5/8	5/8	6/8	1	1	V7				e	I		V7	V		7					Mm7	1	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.25	0.0
19	16	0	0	6/8	1	1	I\\	0	-3.5	/	e	I		I	I						\\	M	1	0	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
20	16	0	3/8	6/8	1	1	I				e	I		I	I							M	1	0	4, 8, 5		4	4	1	3	0.25	0.0625	0.4375	0.125
20	16	1/4	5/8	6/8	1	1	vi6				e	I		vi6	vi		6					m	1	0	4, 8, 7		7	4	0	1	0.0	0.0	0.125	0.0
21	17	0	0	6/8	1	1	V6				e	I		V6	V		6					M	1	0	9, 6, 5		5	9	1	4	0.2	0.0625	0.5625	0.1
21	17	3/8	3/8	6/8	1	1	V43/V				e	I		V43/V	V		43		V			Mm7	1	0	7, 4, 6, 10		6	7	0	2	0.0	0.0	0.25	0.0
21	17	1/2	1/2	6/8	1	1	V65/V				e	I		V65/V	V		65		V			Mm7	1	0	10, 7, 4, 6		6	10	0	3	0.0	0.0	0.25	0.0
21	17	5/8	5/8	6/8	1	1	I				e	I		I	I							M	1	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
22	18	0	0	6/8	1	1	V				e	I		V	V							M	1	0	5, 9, 6		5	5	1	1	0.5	0.25	0.25	0.5
22	18	1/4	1/4	6/8	1	1	I\\				e	I		I	I						\\	M	1	0	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
22	18	3/8	3/8	6/8	1	1	V65/IV				e	I		V65/IV	V		65		IV			Mm7	1	0	8, 5, 2, 4		4	8	2	3	0.4	0.0625	0.4375	0.125
22	18	5/8	5/8	6/8	1	1	V7/IV				e	I		V7/IV	V		7		IV			Mm7	1	0	4, 8, 5, 2		4	4	0	1	0.0	0.0	0.125	0.0
23	19	0	0	6/8	1	1	IV	0.7	-2.5	/	e	I		IV	IV							M	1	0	3, 7, 4		3	3	1	3	0.25	0.0625	0.4375	0.125
23	19	1/4	1/4	6/8	1	1	ii7				e	I		ii7	ii		7					mm7	1	0	6, 3, 7, 4		6	6	0	1	0.0	0.0	0.125	0.0
23	19	3/8	3/8	6/8	1	1	V65/V				e	I		V65/V	V		65		V			Mm7	1	0	10, 7, 4, 6		6	10	2	3	0.4	0.0625	0.4375	0.125
23	19	5/8	5/8	6/8	1	1	V7/V				e	I		V7/V	V		7		V			Mm7	1	0	6, 10, 7, 4		6	6	0	1	0.0	0.0	0.125	0.0
24	20	0	0	6/8	1	1	V				e	I		V	V							M	1	0	5, 9, 6		5	5	3	3	0.5	0.25	0.25	0.5
24	20	1/4	1/4	6/8	1	1	V65				e	I		V65	V		65					Mm7	1	0	9, 6, 3, 5		5	9	0	3	0.0	0.0	0.25	0.0
24	20	3/8	3/8	6/8	1	1	I	0	-3.54748	/	e	I		I	I							M	1	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.0	0.25	0.0
24	20	1/2	1/2	6/8	1	1	V65				e	I		V65	V		65					Mm7	1	0	9, 6, 3, 5		5	9	1	2	0.3333333333333333	0.0625	0.1875	0.25
24	20	5/8	5/8	6/8	1	1	V43/V	0	-6.68992	/	e	I		V43/V	V		43		V			Mm7	1	0	7, 4, 6, 10		6	7	0	3	0.0	0.0	0.25	0.0
25	21	0	0	6/8	1	1	V				e	I		V	V							M	1	0	5, 9, 6		5	5	2	3	0.4	0.125	0.375	0.25
