mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
19	18	0	0	3/4	1	1	i|PAC}					G	vi		i	i					PAC	}	m	0	1	4, 1, 5		4	4	3	4	0.42857142857142855	0.375	1.125	0.25
20	19	0	0	3/4	1	1	I.V/V{					G	I		V/V	V				V		{	M	0	0	3, 7, 4		3	3	3	4	0.42857142857142855	0.375	1.125	0.25
21	20	0	0	3/4	1	1	V6					G	I		V6	V		6					M	0	0	6, 3, 2		2	6	3	4	0.42857142857142855	0.375	1.125	0.25
22	21	0	0	3/4	1	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	3	4	0.42857142857142855	0.375	1.125	0.25
23	22	0	0	3/4	1	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	6	6	0.5	0.75	0.75	0.5
24	23	0	0	3/4	1	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	3	4	0.42857142857142855	0.375	0.875	0.3
25	24	0	0	3/4	1	1	V6					G	I		V6	V		6					M	0	0	6, 3, 2		2	6	2	5	0.2857142857142857	0.25	1.0	0.2
26	25	0	0	3/4	1	1	V43/V					G	I		V43/V	V		43		V			Mm7	0	0	4, 1, 3, 7		3	4	2	5	0.2857142857142857	0.25	1.0	0.2
27	26	0	0	3/4	1	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	2	5	0.2857142857142857	0.25	1.0	0.2
28	27	0	0	3/4	1	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	3	4	0.42857142857142855	0.375	1.125	0.25
29	28	0	0	3/4	1	1	ii65					G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	4	4	0.5	0.5	0.5	0.5
29	28	1/2	1/2	3/4	1	1	ii43					G	I		ii43	ii		43					mm7	0	0	4, 1, 3, 0		3	4	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
29	28	7/8	7/8	3/4	1	1	ii65					G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	0	2	0.0	0.0	0.25	0.0
29	28	1	1	3/4	1	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.625	0.0
29	28	5/4	5/4	3/4	1	1	V7					G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	1	0.5	0.125	0.25	0.3333333333333333
30	29	0	0	3/4	1	1	I|PAC}					G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	1.5	0.0
