mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	1	1	a.i{	0	-5.23868	/	a	i		i	i						{	m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
1	1	1/4	1/4	3/4	1	1	ii%43				a	i		ii%43	ii	%	43					%7	1	1	-1, 3, 5, 2		5.0	-1.0	1	7	0.125	0.125	1.875	0.0625
2	2	0	0	3/4	1	1	V65	0	-5.01046	/	a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	0	10	0.0	0.0	2.875	0.0
3	3	0	0	3/4	1	1	i6	0	-4.09756	/	a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.625	0.0
3	3	3/16	3/16	3/4	1	1	V43	-0.836819	-4.24971	/	a	i		V43	V		43					Mm7	1	1	5, 2, 4, 8		4.0	5.0	0	2	0.0	0.0	0.125	0.0
3	3	1/4	1/4	3/4	1	1	i6	0.304298	-4.17364	/	a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	1	4	0.2	0.0	0.875	0.0
3	3	1/2	1/2	3/4	1	1	ii%65				a	i		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5.0	2.0	0	4	0.0	0.0	0.625	0.0
4	4	0	0	3/4	1	1	V	0	-3.33682	/	a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.75	0.0
4	4	1/2	1/2	3/4	1	1	i|PAC}				a	i		i	i					PAC	}	m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.0	0.5	0.0
5	5	0	0	3/4	1	1	i{				a	i		i	i						{	m	1	1	3, 0, 4		3.0	3.0	1	6	0.14285714285714285	0.0625	1.1875	0.05
5	5	1/4	1/4	3/4	1	1	III.V65	-0.228223	-5.99942	/	a	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1.0	5.0	0	5	0.0	0.0	1.75	0.0
6	6	0	0	3/4	1	1	I	-0.152149	-5.92335	/	a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	1	7	0.125	0.125	2.875	0.041666666666666664
7	7	0	0	3/4	1	1	ii65	-1.29327	-6.30372	/	a	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2.0	-1.0	0	3	0.0	0.0	0.375	0.0
7	7	1/8	1/8	3/4	1	1	ii(97)	-0.228223	-4.17364	/	a	III		ii(97)	ii			97				m	1	0	2, -1, 3	4, 0	2.0	2.0	0	3	0.0	0.0	0.375	0.0
7	7	1/4	1/4	3/4	1	1	V	0.0760745	-4.93438	/	a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	1	6	0.14285714285714285	0.125	1.625	0.07142857142857142
8	8	0	0	3/4	1	1	I|IAC}				a	III		I	I					IAC	}	M	1	0	0, 4, 1		0.0	0.0	2	6	0.25	0.0	1.75	0.0
8	8	11/16	11/16	3/4	1	1	i.i{				a	i		i	i						{	m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.125	0.0
9	9	0	0	3/4	1	1	IV7				a	i		IV7	IV		7					Mm7	1	1	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	1.0	0.0
9	9	1/4	1/4	3/4	1	1	ii6				a	i		ii6	ii		6					m	1	1	2, 6, 5		5.0	2.0	0	4	0.0	0.0	1.0	0.0
9	9	11/16	11/16	3/4	1	1	V7/V				a	i		V7/V	V		7		V			Mm7	1	1	5, 9, 6, 3		5.0	5.0	1	3	0.25	0.020833333333333332	0.10416666666666667	0.16666666666666666
10	10	0	0	3/4	1	1	V				a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
10	10	1/4	1/4	3/4	1	1	III+6				a	i		III+6	III	+	6					+	1	1	4, 8, 0		0.0	4.0	0	4	0.0	0.0	1.0	0.0
10	10	11/16	11/16	3/4	1	1	III+				a	i		III+	III	+						+	1	1	0, 4, 8		0.0	0.0	1	3	0.25	0.020833333333333332	0.10416666666666667	0.16666666666666666
11	11	0	0	3/4	1	1	VIM7				a	i		VIM7	VI	M	7					MM7	1	1	-1, 3, 0, 4		-1.0	-1.0	1	4	0.2	0.020833333333333332	0.4791666666666667	0.041666666666666664
11	11	1/4	1/4	3/4	1	1	ii%43	-1.74971	-3.33682	/	a	i		ii%43	ii	%	43					%7	1	1	-1, 3, 5, 2		5.0	-1.0	2	3	0.4	0.1875	0.8125	0.1875
12	12	0	0	3/4	1	1	V|HC.PHR}	0.304298	-4.09756	/	a	i		V	V					HC.PHR	}	M	1	1	4, 8, 5		4.0	4.0	0	7	0.0	0.0	3.25	0.0
13	13	0	0	3/4	1	1	V{				a	i		V	V						{	M	1	1	4, 8, 5		4.0	4.0	1	4	0.2	0.125	0.875	0.125
13	13	1/4	1/4	3/4	1	1	i6				a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	1	5	0.16666666666666666	0.125	2.0	0.058823529411764705
13	13	1/2	1/2	3/4	1	1	i				a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
14	14	0	0	3/4	1	1	iv.III+7				a	iv		III+7	III	+	7					+7	1	1	-1, 3, 7, -3		-1.0	-1.0	2	8	0.2	0.625	2.3125	0.2127659574468085
14	14	11/16	11/16	3/4	1	1	i6				a	iv		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.125	0.0
15	15	0	0	3/4	1	1	V43				a	iv		V43	V		43					Mm7	1	1	4, 1, 3, 7		3.0	4.0	0	4	0.0	0.0	0.75	0.0
15	15	3/16	3/16	3/4	1	1	i				a	iv		i	i							m	1	1	2, -1, 3		2.0	2.0	0	3	0.0	0.0	0.1875	0.0
15	15	1/4	1/4	3/4	1	1	V(4)	-0.0760745	-4.63008	/	a	iv		V(4)	V			4				M	1	1	3, 2, 4		3.0	3.0	0	4	0.0	0.0	1.375	0.0
15	15	1/2	1/2	3/4	1	1	V				a	iv		V	V							M	1	1	3, 7, 4		3.0	3.0	2	2	0.5	0.25	0.375	0.4
16	16	0	0	3/4	1	1	i|PAC}	0.0760745	-4.47794	/	a	iv		i	i					PAC	}	m	1	1	2, -1, 3		2.0	2.0	4	10	0.2857142857142857	0.25	2.125	0.10526315789473684
17	17	0	0	3/4	1	1	III.V7	0	-4.93438	/	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	2	3	0.4	0.0625	0.8125	0.07142857142857142
17	17	1/4	1/4	3/4	1	1	I64				a	III		I64	I		64					M	1	0	1, 0, 4		0.0	1.0	0	3	0.0	0.0	0.875	0.0
17	17	3/8	3/8	3/4	1	1	I				a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	2	3	0.4	0.25	0.375	0.4
18	18	0	0	3/4	1	1	IVM7	-0.152149	-4.78223	/	a	III		IVM7	IV	M	7					MM7	1	0	-1, 3, 0, 4		-1.0	-1.0	3	6	0.3333333333333333	0.21875	1.28125	0.14583333333333334
18	18	1/2	1/2	3/4	1	1	I6	-0.0760745	-4.17364	/	a	III		I6	I		6					M	1	0	4, 1, 0		0.0	4.0	1	4	0.2	0.0	0.75	0.0
19	19	0	0	3/4	1	1	ii65	0	-3.94541	/	a	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2.0	-1.0	0	7	0.0	0.0	0.75	0.0
19	19	1/4	1/4	3/4	1	1	V	-0.0760745	-4.32579	/	a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.125	1.75	0.06666666666666667
20	20	0	0	3/4	1	1	I|PAC}				a	III		I	I					PAC	}	M	1	0	0, 4, 1		0.0	0.0	2	5	0.2857142857142857	0.25	1.75	0.125
20	20	1/2	1/2	3/4	1	1	I6{				a	III		I6	I		6				{	M	1	0	4, 1, 0		0.0	4.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
21	21	0	0	3/4	1	1	V	-0.200983	-3.00627	/	a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
21	21	1/4	1/4	3/4	1	1	iv.iv				a	iv		iv	iv							m	1	1	1, -2, 2		1.0	1.0	2	3	0.4	0.125	0.75	0.14285714285714285
21	21	1/2	1/2	3/4	1	1	ii%65				a	iv		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4.0	1.0	1	3	0.25	0.125	0.75	0.14285714285714285
22	22	0	0	3/4	1	1	i	0	-4.32579	/	a	iv		i	i							m	1	1	2, -1, 3		2.0	2.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
22	22	1/2	1/2	3/4	1	1	i6				a	iv		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
