mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	1	1	d.i	d	i		i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.125	0.5	0.2
1	1	1/4	1/4	4/4	1	1	V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	6, 3, 0, 2		2	6	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
1	1	1/2	1/2	4/4	1	1	iv	d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.25	0.0
1	1	5/8	5/8	4/4	1	1	i64	d	i		i64	i		64					m	1	1	3, 2, -1		2	3	0	2	0.0	0.0	0.25	0.0
1	1	3/4	3/4	4/4	1	1	ii%43	d	i		ii%43	ii	%	43					%7	1	1	-2, 2, 4, 1		4	-2	0	2	0.0	0.0	0.3125	0.0
1	1	7/8	7/8	4/4	1	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	0	2	0.0	0.0	0.1875	0.0
2	2	0	0	4/4	1	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
2	2	1/4	1/4	4/4	1	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	6, 3, 2		2	6	0	4	0.0	0.0	0.375	0.0
2	2	1/2	1/2	4/4	1	1	iv	d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0	0.25	0.0
2	2	5/8	5/8	4/4	1	1	III.I6	d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
2	2	3/4	3/4	4/4	1	1	V(4)	d	III		V(4)	V			4				M	1	0	0, -1, 1		0	0	0	2	0.0	0.0	0.3125	0.0
2	2	7/8	7/8	4/4	1	1	V	d	III		V	V							M	1	0	0, 4, 1		0	0	1	1	0.5	0.0625	0.125	0.3333333333333333
3	3	0	0	4/4	1	1	I\\	d	III		I	I						\\	M	1	0	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.0	0.75	0.0
3	3	3/8	3/8	4/4	1	1	V2/V	d	III		V2/V	V		2		V			Mm7	1	0	-1, 1, 5, 2		1	-1	1	1	0.5	0.0625	0.0625	0.5
3	3	1/2	1/2	4/4	1	1	V	d	III		V	V							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0	0.25	0.0
3	3	5/8	5/8	4/4	1	1	I6	d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	2	2	0.5	0.0625	0.1875	0.25
3	3	3/4	3/4	4/4	1	1	i.IV2	d	i		IV2	IV		2					Mm7	1	1	-1, 1, 5, 2		1	-1	0	2	0.0	0.0	0.3125	0.0
3	3	7/8	7/8	4/4	1	1	V43	d	i		V43	V		43					Mm7	1	1	4, 1, 3, 7		3	4	0	2	0.0	0.0	0.1875	0.0
4	4	0	0	4/4	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0	0.3125	0.0
4	4	1/8	1/8	4/4	1	1	V65	d	i		V65	V		65					Mm7	1	1	7, 4, 1, 3		3	7	0	2	0.0	0.0	0.1875	0.0
4	4	1/4	1/4	4/4	1	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0	0.25	0.0
4	4	3/8	3/8	4/4	1	1	v.III+6	d	v		III+6	III	+	6					+	1	1	4, 8, 0		0	4	0	2	0.0	0.0	0.25	0.0
4	4	1/2	1/2	4/4	1	1	ii%43	d	v		ii%43	ii	%	43					%7	1	1	-1, 3, 5, 2		5	-1	1	2	0.3333333333333333	0.0	0.3125	0.0
4	4	5/8	5/8	4/4	1	1	ii%65	d	v		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5	2	0	2	0.0	0.0	0.1875	0.0
4	4	3/4	3/4	4/4	1	1	V	d	v		V	V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.3125	0.0
4	4	7/8	7/8	4/4	1	1	V7	d	v		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	1	1	0.5	0.0625	0.125	0.3333333333333333
5	5	0	0	4/4	1	1	I\\	d	v		I	I						\\	M	1	1	3, 7, 4		3	3	1	4	0.2	0.03125	0.46875	0.0625
5	5	1/4	1/4	4/4	1	1	iv.V6	d	iv		V6	V		6					M	1	1	6, 3, 2		2	6	1	3	0.25	0.03125	0.25	0.1111111111111111
5	5	1/2	1/2	4/4	1	1	V	d	iv		V	V							M	1	1	2, 6, 3		2	2	2	4	0.3333333333333333	0.03125	0.375	0.07692307692307693
