mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
12	11	1/4	1/4	3/8	1	1	V43/V	0	-6.22437	/		e	III		V43/V	V		43		V			Mm7	1	0	4, 1, 3, 7		3	4	0	3	0.0	0.0	0.25	0.0
13	12	0	0	3/8	1	1	V					e	III		V	V							M	1	0	2, 6, 3		2	2	4	4	0.5	0.125	0.375	0.25
13	12	1/4	1/4	3/8	1	1	I6					e	III		I6	I		6					M	1	0	5, 2, 1		1	5	1	3	0.25	0.03125	0.21875	0.125
14	13	0	0	3/8	1	1	vi					e	III		vi	vi							m	1	0	4, 1, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	13	1/8	1/8	3/8	1	1	IV					e	III		IV	IV							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
14	13	1/4	1/4	3/8	1	1	ii					e	III		ii	ii							m	1	0	3, 0, 4		3	3	2	3	0.4	0.03125	0.21875	0.125
15	14	0	0	3/8	1	1	V					e	III		V	V							M	1	0	2, 6, 3		2	2	4	4	0.5	0.125	0.375	0.25
15	14	1/4	1/4	3/8	1	1	I6	0.232773	-4.36219	/		e	III		I6	I		6					M	1	0	5, 2, 1		1	5	1	3	0.25	0.0	0.25	0.0
16	15	0	0	3/8	1	1	ii65					e	III		ii65	ii		65					mm7	1	0	0, 4, 1, 3		3	0	0	4	0.0	0.0	0.25	0.0
16	15	1/8	1/8	3/8	1	1	V	0	-4.52605	/		e	III		V	V							M	1	0	2, 6, 3		2	2	0	3	0.0	0.0	0.5625	0.0
16	15	1/4	1/4	3/8	1	1	V7					e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	1	1	0.5	0.0625	0.125	0.3333333333333333
17	16	0	0	3/8	1	1	I|PAC}	-0.562054	-3.89158	/	1	e	III		I	I					PAC	}	M	1	0	1, 5, 2		1	1	0	2	0.0	0.0	0.375	0.0
18	16	0	0	3/8	1	1	I|PAC	-0.449643	-5.47726	/	2	e	III		I	I					PAC		M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
18	16	1/4	1/4	3/8	1	1	iv.ii%43				2	e	iv		ii%43	ii	%	43					%7	1	1	-1, 3, 5, 2		5	-1	0	2	0.0	0.0	0.25	0.0
19	17	0	0	3/8	1	1	V					e	iv		V	V							M	1	1	4, 8, 5		4	4	3	4	0.42857142857142855	0.25	0.5	0.3333333333333333
20	18	0	0	3/8	1	1	i6					e	iv		i6	i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.3125	0.0
20	18	1/8	1/8	3/8	1	1	i					e	iv		i	i							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.1875	0.0
20	18	1/4	1/4	3/8	1	1	ii%43					e	iv		ii%43	ii	%	43					%7	1	1	-1, 3, 5, 2		5	-1	0	2	0.0	0.0	0.25	0.0
21	19	0	0	3/8	1	1	iv7(9)					e	iv		iv7(9)	iv		7	9				mm7	1	1	2, -1, 3, 0	4	2	2	0	3	0.0	0.0	0.25	0.0
21	19	1/8	1/8	3/8	1	1	V(4)					e	iv		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	2	0.0	0.0	0.25	0.0
21	19	1/4	1/4	3/8	1	1	V7					e	iv		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	1	2	0.3333333333333333	0.09375	0.15625	0.375
22	20	0	0	3/8	1	1	i|IAC}					e	iv		i	i					IAC	}	m	1	1	3, 0, 4		3	3	1	2	0.3333333333333333	0.0	0.375	0.0
22	20	1/8	1/8	3/8	1	1	iv64{					e	iv		iv64	iv		64				{	m	1	1	3, 2, -1		2	3	1	2	0.3333333333333333	0.0	0.25	0.0
23	21	0	0	3/8	1	1	V7/III					e	iv		V7/III	V		7		III			Mm7	1	1	1, 5, 2, -1		1	1	1	2	0.3333333333333333	0.0	0.375	0.0
23	21	1/8	1/8	3/8	1	1	III64					e	iv		III64	III		64					M	1	1	1, 0, 4		0	1	1	2	0.3333333333333333	0.0	0.25	0.0
24	22	0	0	3/8	1	1	VIM7	-0.581933	-5.40966	/		e	iv		VIM7	VI	M	7					MM7	1	1	-1, 3, 0, 4		-1	-1	1	4	0.2	0.0625	0.4375	0.125
24	22	1/4	1/4	3/8	1	1	ii%43	-0.465546	-4.12941	/		e	iv		ii%43	ii	%	43					%7	1	1	-1, 3, 5, 2		5	-1	1	2	0.3333333333333333	0.0	0.25	0.0
25	23	0	0	3/8	1	1	ii%65					e	iv		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5	2	0	3	0.0	0.0	0.25	0.0
25	23	1/8	1/8	3/8	1	1	V(4)	-0.581933	-5.0605	/		e	iv		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	2	0.0	0.0	0.3125	0.0
25	23	1/4	1/4	3/8	1	1	V7					e	iv		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	1	1	0.5	0.0625	0.125	0.3333333333333333
26	24	0	0	3/8	1	1	i|PAC}					e	iv		i	i					PAC	}	m	1	1	3, 0, 4		3	3	1	3	0.25	0.125	0.5	0.2
27	25	0	0	3/8	1	1	i.V/V					e	i		V/V	V				V			M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.4375	0.0
27	25	1/4	1/4	3/8	1	1	V7/v	-0.232773	-7.15546	/		e	i		V7/v	V		7		v			Mm7	1	1	6, 10, 7, 4		6	6	1	2	0.3333333333333333	0.09375	0.15625	0.375
28	26	0	0	3/8	1	1	v					e	i		v	v							m	1	1	5, 2, 6		5	5	2	3	0.4	0.125	0.625	0.16666666666666666
29	27	0	0	3/8	1	1	III+M7					e	i		III+M7	III	+M	7					+M7	1	1	1, 5, 9, 6		1	1	1	5	0.16666666666666666	0.09375	0.59375	0.13636363636363635
30	28	0	0	3/8	1	1	VIM7					e	i		VIM7	VI	M	7					MM7	1	1	0, 4, 1, 5		0	0	1	4	0.2	0.0	0.625	0.0
30	28	1/4	1/4	3/8	1	1	ii%43					e	i		ii%43	ii	%	43					%7	1	1	0, 4, 6, 3		6	0	0	1	0.0	0.0	0.125	0.0
31	29	0	0	3/8	1	1	i64	0.232773	-4.12941	/		e	i		i64	i		64					m	1	1	5, 4, 1		4	5	1	2	0.3333333333333333	0.0	0.25	0.0
31	29	1/8	1/8	3/8	1	1	ii%43					e	i		ii%43	ii	%	43					%7	1	1	0, 4, 6, 3		6	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
31	29	1/4	1/4	3/8	1	1	ii%65					e	i		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	3	0.0	0.0	0.25	0.0
32	30	0	0	3/8	1	1	V					e	i		V	V							M	1	1	5, 9, 6		5	5	2	3	0.4	0.0625	0.4375	0.125
32	30	1/4	1/4	3/8	1	1	V65/iv					e	i		V65/iv	V		65		iv			Mm7	1	1	8, 5, 2, 4		4	8	0	3	0.0	0.0	0.25	0.0
33	31	0	0	3/8	1	1	iv					e	i		iv	iv							m	1	1	3, 0, 4		3	3	2	2	0.5	0.0625	0.1875	0.25
33	31	1/8	1/8	3/8	1	1	iio					e	i		iio	ii	o						o	1	1	6, 3, 0		6	6	2	3	0.4	0.03125	0.21875	0.125
33	31	1/4	1/4	3/8	1	1	V					e	i		V	V							M	1	1	5, 9, 6		5	5	2	2	0.5	0.0625	0.1875	0.25
34	32	0	0	3/8	1	1	i6					e	i		i6	i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
34	32	3/16	3/16	3/8	1	1	V43					e	i		V43	V		43					Mm7	1	1	6, 3, 5, 9		5	6	0	2	0.0	0.0	0.125	0.0
34	32	1/4	1/4	3/8	1	1	i6					e	i		i6	i		6					m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	0.25	0.0
35	33	0	0	3/8	1	1	ii%65					e	i		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	3	0.0	0.0	0.25	0.0
35	33	1/8	1/8	3/8	1	1	V(4)					e	i		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	2	0.0	0.0	0.375	0.0
35	33	1/4	1/4	3/8	1	1	V7	0	-4.36219	/		e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	1	1	0.5	0.09375	0.03125	0.75
36	34	0	0	3/8	1	1	i|IAC}	-0.116387	-5.29328	/		e	i		i	i					IAC	}	m	1	1	4, 1, 5		4	4	1	5	0.16666666666666666	0.0	0.75	0.0
37	35	0	0	3/8	1	1	ii%7(9)					e	i		ii%7(9)	ii	%	7	9				%7	1	1	6, 3, 0, 4	1	6	6	0	3	0.0	0.0	0.25	0.0
37	35	1/8	1/8	3/8	1	1	V6/III	0	-4.01303	/		e	i		V6/III	V		6		III			M	1	1	6, 3, 2		2	6	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
37	35	5/16	5/16	3/8	1	1	V65/III	-2.67689	-2.73277	/		e	i		V65/III	V		65		III			Mm7	1	1	6, 3, 0, 2		2	6	0	2	0.0	0.0	0.125	0.0
38	36	0	0	3/8	1	1	III					e	i		III	III							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.3125	0.0
38	36	1/8	1/8	3/8	1	1	V65/IV					e	i		V65/IV	V		65		IV			Mm7	1	1	8, 5, 2, 4		4	8	2	2	0.5	0.0625	0.375	0.14285714285714285
39	37	0	0	3/8	1	1	IV					e	i		IV	IV							M	1	1	3, 7, 4		3	3	2	2	0.5	0.0625	0.1875	0.25
39	37	1/8	1/8	3/8	1	1	V43					e	i		V43	V		43					Mm7	1	1	6, 3, 5, 9		5	6	1	3	0.25	0.0625	0.3125	0.16666666666666666
39	37	5/16	5/16	3/8	1	1	I					e	i		I	I							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
40	38	0	0	3/8	1	1	V6					e	i		V6	V		6					M	1	1	9, 6, 5		5	9	1	3	0.25	0.0	0.625	0.0
40	38	1/4	1/4	3/8	1	1	v6					e	i		v6	v		6					m	1	1	2, 6, 5		5	2	0	1	0.0	0.0	0.125	0.0
41	39	0	0	3/8	1	1	#vi%7					e	i		#vi%7	#vi	%	7					%7	1	1	7, 4, 1, 5		7	7	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
42	40	0	0	3/8	1	1	ii%43	0	-2.9	/		e	i		ii%43	ii	%	43					%7	1	1	0, 4, 6, 3		6	0	0	2	0.0	0.0	0.3125	0.0
42	40	1/8	1/8	3/8	1	1	ii%65	0	-2.9	/		e	i		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6	3	1	2	0.3333333333333333	0.03125	0.15625	0.16666666666666666
42	40	1/4	1/4	3/8	1	1	V65	0.116387	-5.9916	/		e	i		V65	V		65					Mm7	1	1	9, 6, 3, 5		5	9	0	2	0.0	0.0	0.25	0.0
43	41	0	0	3/8	1	1	i					e	i		i	i							m	1	1	4, 1, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
43	41	1/8	1/8	3/8	1	1	V(4)					e	i		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	2	0.0	0.0	0.3125	0.0
43	41	1/4	1/4	3/8	1	1	V					e	i		V	V							M	1	1	5, 9, 6		5	5	1	1	0.5	0.0625	0.125	0.3333333333333333
44	42	0	0	3/8	1	1	i|PAC}	-0.449643	-5.38074	/	1	e	i		i	i					PAC	}	m	1	1	4, 1, 5		4	4	0	2	0.0	0.0	0.375	0.0
45	42	0	0	3/8	1	1	i|PAC}	-0.21687	-5.14002	/	2	e	i		i	i					PAC	}	m	1	1	4, 1, 5		4	4	0	2	0.0	0.0	0.375	0.0
