mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/8	3/8	1	1	a.i{				a	i		i	i						{	m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
1	0	1/8	1/4	3/8	1	1	V65				a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	2	0.0	0.0	0.25	0.0
2	1	0	0	3/8	1	1	i				a	i		i	i							m	1	1	3, 0, 4		3	3	2	4	0.3333333333333333	0.0625	0.4375	0.125
2	1	1/4	1/4	3/8	1	1	III6				a	i		III6	III		6					M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
3	2	0	0	3/8	1	1	VI				a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
3	2	1/8	1/8	3/8	1	1	III.I6				a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
3	2	1/4	1/4	3/8	1	1	V43	0	-5.54298	/	a	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2	0	2	0.0	0.0	0.25	0.0
4	3	0	0	3/8	1	1	I				a	III		I	I							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
4	3	1/8	1/8	3/8	1	1	V				a	III		V	V							M	1	0	1, 5, 2		1	1	1	3	0.25	0.0625	0.4375	0.125
5	4	0	0	3/8	1	1	I|PAC}				a	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0	1	4	0.2	0.0625	0.4375	0.125
5	4	1/8	1/8	3/8	1	1	i.V65/iv{				a	i		V65/iv	V		65		iv		{	Mm7	1	1	7, 4, 1, 3		3	7	2	5	0.2857142857142857	0.0625	0.4375	0.125
6	5	0	0	3/8	1	1	iv				a	i		iv	iv							m	1	1	2, -1, 3		2	2	2	2	0.5	0.0625	0.1875	0.25
