mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	1.5	3	6/8	3/8	3/8		1			firstMeasure	2
2	1	3/2	3.0	3	6/8	3/4	0						3
3	2	9/2	3.0	3	6/8	3/4	0						4
4	3	15/2	3.0	3	6/8	3/4	0						5
5	4	21/2	3.0	3	6/8	3/4	0						6
6	5	27/2	3.0	3	6/8	3/4	0				line		7
7	6	33/2	3.0	3	6/8	3/4	0						8
8	7	39/2	3.0	3	6/8	3/4	0						9
9	8	45/2	1.5	3	6/8	3/8	0					end	1, 10
10	8	24	1.5	3	6/8	3/8	3/8		1			start	11
11	9	51/2	3.0	3	6/8	3/4	0						12
12	10	57/2	3.0	3	6/8	3/4	0				line		13
13	11	63/2	3.0	3	6/8	3/4	0						14
14	12	69/2	3.0	3	6/8	3/4	0						15
15	13	75/2	3.0	3	6/8	3/4	0						16
16	14	81/2	3.0	3	6/8	3/4	0						17
17	15	87/2	3.0	3	6/8	3/4	0						18
18	16	93/2	1.5	3	6/8	3/8	0				line	end	10, 19
19	16	48	1.5	0	6/8	3/8	3/8		1	start-repeat		start	20
20	17	99/2	3.0	0	6/8	3/4	0						21
21	18	105/2	3.0	0	6/8	3/4	0						22
22	19	111/2	3.0	0	6/8	3/4	0						23
23	20	117/2	1.5	0	6/8	3/8	0					end	19, 24
24	20	60	1.5	0	6/8	3/8	3/8		1			start	25
25	21	123/2	3.0	0	6/8	3/4	0				line		26
26	22	129/2	3.0	0	6/8	3/4	0						27
27	23	135/2	3.0	0	6/8	3/4	0						28
28	24	141/2	3.0	0	6/8	3/4	0						29
29	25	147/2	3.0	0	6/8	3/4	0						30
30	26	153/2	3.0	0	6/8	3/4	0						31
31	27	159/2	3.0	0	6/8	3/4	0						32
32	28	165/2	1.5	0	6/8	3/8	0					end	24, -1
