mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	1.5	0	6/8	3/8	3/8		1			firstMeasure	2
2	1	3/2	3.0	0	6/8	3/4	0						3
3	2	9/2	3.0	0	6/8	3/4	0						4
4	3	15/2	3.0	0	6/8	3/4	0						5
5	4	21/2	3.0	0	6/8	3/4	0						6
6	5	27/2	3.0	0	6/8	3/4	0						7
7	6	33/2	3.0	0	6/8	3/4	0				line		8
8	7	39/2	3.0	0	6/8	3/4	0						9
9	8	45/2	3.0	0	6/8	3/4	0						10
10	9	51/2	3.0	0	6/8	3/4	0						11
11	10	57/2	3.0	0	6/8	3/4	0						12
12	11	63/2	3.0	0	6/8	3/4	0						13
13	12	69/2	3.0	0	6/8	3/4	0						14
14	13	75/2	3.0	0	6/8	3/4	0						15
15	14	81/2	3.0	0	6/8	3/4	0						16
16	15	87/2	1.5	0	6/8	3/8	0					end	1, 17
17	15	45	1.5	0	6/8	3/8	3/8		1			start	18
18	16	93/2	3.0	0	6/8	3/4	0						19
19	17	99/2	3.0	0	6/8	3/4	0						20
20	18	105/2	3.0	0	6/8	3/4	0						21
21	19	111/2	3.0	0	6/8	3/4	0						22
22	20	117/2	3.0	0	6/8	3/4	0						23
23	21	123/2	3.0	0	6/8	3/4	0						24
24	22	129/2	3.0	0	6/8	3/4	0						25
25	23	135/2	3.0	0	6/8	3/4	0						26
26	24	141/2	3.0	0	6/8	3/4	0						27
27	25	147/2	3.0	0	6/8	3/4	0						28
28	26	153/2	3.0	0	6/8	3/4	0						29
29	27	159/2	3.0	0	6/8	3/4	0						30
30	28	165/2	3.0	0	6/8	3/4	0						31
31	29	171/2	3.0	0	6/8	3/4	0						32
32	30	177/2	3.0	0	6/8	3/4	0						33
33	31	183/2	3.0	0	6/8	3/4	0						34
34	32	189/2	1.5	0	6/8	3/8	0					end	17, -1
