mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	1.5	3	6/8	3/8	3/8		1			firstMeasure	2
2	1	3/2	3.0	3	6/8	3/4	0						3
3	2	9/2	3.0	3	6/8	3/4	0						4
4	3	15/2	3.0	3	6/8	3/4	0						5
5	4	21/2	3.0	3	6/8	3/4	0						6
6	5	27/2	3.0	3	6/8	3/4	0						7
7	6	33/2	3.0	3	6/8	3/4	0						8
8	7	39/2	3.0	3	6/8	3/4	0						9
9	8	45/2	1.5	3	6/8	3/8	0					end	1, 10
10	8	24	1.5	3	6/8	3/8	3/8		1			start	11
11	8	51/2	3.0	3	6/8	3/4	0		1				12
12	9	57/2	3.0	3	6/8	3/4	0						13
13	10	63/2	3.0	3	6/8	3/4	0						14
14	11	69/2	3.0	3	6/8	3/4	0						15
15	12	75/2	3.0	3	6/8	3/4	0						16
16	13	81/2	3.0	3	6/8	3/4	0						17
17	14	87/2	3.0	3	6/8	3/4	0						18
18	15	93/2	1.5	3	6/8	3/8	0					end	10, 19
19	15	48	1.5	0	6/8	3/8	3/8		1			start	20
20	16	99/2	3.0	0	6/8	3/4	0						21
21	17	105/2	3.0	0	6/8	3/4	0						22
22	18	111/2	3.0	0	6/8	3/4	0						23
23	19	117/2	1.5	0	6/8	3/8	0					end	19, 24
24	19	60	1.5	0	6/8	3/8	3/8		1			start	25
25	20	123/2	3.0	0	6/8	3/4	0						26
26	21	129/2	3.0	0	6/8	3/4	0						27
27	22	135/2	3.0	0	6/8	3/4	0						28
28	23	141/2	3.0	0	6/8	3/4	0						29
29	24	147/2	3.0	0	6/8	3/4	0						30
30	25	153/2	3.0	0	6/8	3/4	0						31
31	26	159/2	3.0	0	6/8	3/4	0						32
32	27	165/2	1.5	0	6/8	3/8	0					end	24, -1
