mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	1.0	0	3/8	1/4	1/8		1			firstMeasure	2
2	1	1	1.5	0	3/8	3/8	0						3
3	2	5/2	1.5	0	3/8	3/8	0						4
4	3	4	1.5	0	3/8	3/8	0						5
5	4	11/2	1.5	0	3/8	3/8	0						6
6	5	7	1.5	0	3/8	3/8	0						7
7	6	17/2	1.5	0	3/8	3/8	0				line		8
8	7	10	1.5	0	3/8	3/8	0						9
9	8	23/2	0.5	0	3/8	1/8	0					end	1, 10
10	8	12	1.0	0	3/8	1/4	1/8		1				11
11	9	13	1.5	0	3/8	3/8	0						12
12	10	29/2	1.5	0	3/8	3/8	0						13
13	11	16	1.5	0	3/8	3/8	0						14
14	12	35/2	1.5	0	3/8	3/8	0						15
15	13	19	1.5	0	3/8	3/8	0						16
16	14	41/2	1.5	0	3/8	3/8	0						17
17	15	22	1.5	0	3/8	3/8	0						18
18	16	47/2	1.5	0	3/8	3/8	0						19
19	17	25	1.5	0	3/8	3/8	0						20
20	18	53/2	1.5	0	3/8	3/8	0						21
21	19	28	1.5	0	3/8	3/8	0						22
22	20	59/2	1.5	0	3/8	3/8	0						23
23	21	31	1.5	0	3/8	3/8	0						24
24	22	65/2	1.5	0	3/8	3/8	0						25
25	23	34	1.5	0	3/8	3/8	0						26
26	24	71/2	1.5	0	3/8	3/8	0						27
27	25	37	1.5	0	3/8	3/8	0						28
28	26	77/2	1.5	0	3/8	3/8	0						29
29	27	40	1.5	0	3/8	3/8	0						30
30	28	83/2	1.5	0	3/8	3/8	0						31
31	29	43	1.5	0	3/8	3/8	0						32
32	30	89/2	1.5	0	3/8	3/8	0						33
33	31	46	1.5	0	3/8	3/8	0						34
34	32	95/2	1.5	0	3/8	3/8	0						35
35	33	49	1.5	0	3/8	3/8	0						36
36	34	101/2	1.5	0	3/8	3/8	0						37
37	35	52	1.5	0	3/8	3/8	0						38
38	36	107/2	1.5	0	3/8	3/8	0						39
39	37	55	1.5	0	3/8	3/8	0						40
40	38	113/2	1.5	0	3/8	3/8	0						41
41	39	58	1.5	0	3/8	3/8	0						42
42	40	119/2	1.5	0	3/8	3/8	0						43
43	41	61	1.5	0	3/8	3/8	0						44
44	42	125/2	1.5	0	3/8	3/8	0						45
45	43	64	1.5	0	3/8	3/8	0						46
46	44	131/2	1.5	0	3/8	3/8	0						47
47	45	67	1.5	0	3/8	3/8	0						48
48	46	137/2	1.5	0	3/8	3/8	0						49
49	47	70	1.5	0	3/8	3/8	0						50
50	48	143/2	1.5	0	3/8	3/8	0						51
51	49	73	1.5	0	3/8	3/8	0						52
52	50	149/2	1.5	0	3/8	3/8	0						53
53	51	76	1.5	0	3/8	3/8	0						54
54	52	155/2	1.5	0	3/8	3/8	0				line		55
55	53	79	1.5	0	3/8	3/8	0						56
56	54	161/2	1.5	0	3/8	3/8	0						57
57	55	82	1.5	0	3/8	3/8	0						58
58	56	167/2	1.5	0	3/8	3/8	0						59
59	57	85	1.5	0	3/8	3/8	0						60
60	58	173/2	1.5	0	3/8	3/8	0						61
61	59	88	1.5	0	3/8	3/8	0						62
62	60	179/2	1.5	0	3/8	3/8	0						63
63	61	91	1.5	0	3/8	3/8	0						64
64	62	185/2	1.5	0	3/8	3/8	0						65
65	63	94	1.5	0	3/8	3/8	0						66
66	64	191/2	1.5	0	3/8	3/8	0						67
67	65	97	1.5	0	3/8	3/8	0						68
68	66	197/2	1.5	0	3/8	3/8	0						69
69	67	100	1.5	0	3/8	3/8	0						70
70	68	203/2	0.5	0	3/8	1/8	0			double			71
71	68	102	1.0	3	3/8	1/4	1/8		1				72
72	69	103	1.5	3	3/8	3/8	0						73
73	70	209/2	1.5	3	3/8	3/8	0						74
74	71	106	1.5	3	3/8	3/8	0						75
75	72	215/2	1.5	3	3/8	3/8	0						76
76	73	109	1.5	3	3/8	3/8	0						77
77	74	221/2	1.5	3	3/8	3/8	0						78
78	75	112	1.5	3	3/8	3/8	0						79
79	76	227/2	1.5	3	3/8	3/8	0						80
80	77	115	1.5	3	3/8	3/8	0						81
81	78	233/2	1.5	3	3/8	3/8	0						82
82	79	118	1.5	3	3/8	3/8	0						83
83	80	239/2	1.5	3	3/8	3/8	0						84
84	81	121	1.5	3	3/8	3/8	0						85
85	82	245/2	1.5	3	3/8	3/8	0						86
86	83	124	1.5	3	3/8	3/8	0						87
87	84	251/2	1.5	3	3/8	3/8	0						88
88	85	127	1.5	3	3/8	3/8	0						89
89	86	257/2	1.5	3	3/8	3/8	0						90
90	87	130	1.5	3	3/8	3/8	0						91
91	88	263/2	1.5	3	3/8	3/8	0						92
92	89	133	1.5	3	3/8	3/8	0						93
93	90	269/2	1.5	3	3/8	3/8	0						94
94	91	136	1.5	3	3/8	3/8	0						95
95	92	275/2	1.5	3	3/8	3/8	0						96
96	93	139	1.5	3	3/8	3/8	0						97
97	94	281/2	1.5	3	3/8	3/8	0						98
98	95	142	1.5	3	3/8	3/8	0						99
99	96	287/2	1.5	3	3/8	3/8	0						100
100	97	145	1.5	3	3/8	3/8	0						101
101	98	293/2	1.5	3	3/8	3/8	0						102
102	99	148	1.5	3	3/8	3/8	0						103
103	100	299/2	1.5	3	3/8	3/8	0						104
104	101	151	1.5	3	3/8	3/8	0						105
105	102	305/2	1.5	3	3/8	3/8	0				line		106
106	103	154	1.5	3	3/8	3/8	0						107
107	104	311/2	1.5	3	3/8	3/8	0						108
108	105	157	1.5	3	3/8	3/8	0						109
109	106	317/2	1.5	3	3/8	3/8	0						110
110	107	160	1.5	3	3/8	3/8	0						111
111	108	323/2	0.5	3	3/8	1/8	0			double			112
112	108	162	1.0	0	3/8	1/4	1/8		1				113
113	109	163	1.5	0	3/8	3/8	0						114
114	110	329/2	1.5	0	3/8	3/8	0						115
115	111	166	1.5	0	3/8	3/8	0						116
116	112	335/2	1.5	0	3/8	3/8	0						117
117	113	169	1.5	0	3/8	3/8	0						118
118	114	341/2	1.5	0	3/8	3/8	0				line		119
119	115	172	1.5	0	3/8	3/8	0						120
120	116	347/2	1.5	0	3/8	3/8	0						121
121	117	175	1.5	0	3/8	3/8	0						122
122	118	353/2	1.5	0	3/8	3/8	0						123
123	119	178	1.5	0	3/8	3/8	0						124
124	120	359/2	1.5	0	3/8	3/8	0						125
125	121	181	1.5	0	3/8	3/8	0				line		126
126	122	365/2	1.5	0	3/8	3/8	0						127
127	123	184	1.5	0	3/8	3/8	0						128
128	124	371/2	1.5	0	3/8	3/8	0						129
129	125	187	1.5	0	3/8	3/8	0						130
130	126	377/2	1.5	0	3/8	3/8	0						131
131	127	190	1.5	0	3/8	3/8	0						132
132	128	383/2	1.5	0	3/8	3/8	0			end		lastMeasure	-1
