mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.0	-1	2/2	1	0					firstMeasure	2
2	2	4	4.0	-1	2/2	1	0						3
3	3	8	4.0	-1	2/2	1	0						4
4	4	12	4.0	-1	2/2	1	0						5
5	5	16	4.0	-1	2/2	1	0						6
6	6	20	4.0	-1	2/2	1	0				line		7
7	7	24	4.0	-1	2/2	1	0						8
8	8	28	4.0	-1	2/2	1	0						9
9	9	32	4.0	-1	2/2	1	0						10
10	10	36	4.0	-1	2/2	1	0						11
11	11	40	4.0	-1	2/2	1	0						12
12	12	44	4.0	-1	2/2	1	0						13
13	13	48	4.0	-1	2/2	1	0				line		14
14	14	52	4.0	-1	2/2	1	0						15
15	15	56	4.0	-1	2/2	1	0						16
16	16	60	6.0	-1	6/4	3/2	0						17
17	17	66	6.0	-1	6/4	3/2	0						18
18	18	72	6.0	-1	6/4	3/2	0						19
19	19	78	6.0	-1	6/4	3/2	0						20
20	20	84	6.0	-1	6/4	3/2	0						21
21	21	90	6.0	-1	6/4	3/2	0						22
22	22	96	6.0	-1	6/4	3/2	0				line		23
23	23	102	6.0	-1	6/4	3/2	0						24
24	24	108	6.0	-1	6/4	3/2	0						25
25	25	114	6.0	-1	6/4	3/2	0						26
26	26	120	6.0	-1	6/4	3/2	0						27
27	27	126	6.0	-1	6/4	3/2	0						28
28	28	132	6.0	-1	6/4	3/2	0						29
29	29	138	6.0	-1	6/4	3/2	0						30
30	30	144	6.0	-1	6/4	3/2	0				page		31
31	31	150	6.0	-1	6/4	3/2	0						32
32	32	156	6.0	-1	6/4	3/2	0						33
33	33	162	6.0	-1	6/4	3/2	0						34
34	34	168	6.0	-1	6/4	3/2	0						35
35	35	174	6.0	-1	6/4	3/2	0						36
36	36	180	6.0	-1	6/4	3/2	0						37
37	37	186	6.0	-1	6/4	3/2	0						38
38	38	192	6.0	-1	6/4	3/2	0				line		39
39	39	198	6.0	-1	6/4	3/2	0						40
40	40	204	6.0	-1	6/4	3/2	0						41
41	41	210	6.0	-1	6/4	3/2	0						42
42	42	216	6.0	-1	6/4	3/2	0						43
43	43	222	6.0	-1	6/4	3/2	0						44
44	44	228	6.0	-1	6/4	3/2	0						45
45	45	234	6.0	-1	6/4	3/2	0						46
46	46	240	6.0	-1	6/4	3/2	0				line		47
47	47	246	6.0	-1	6/4	3/2	0						48
48	48	252	6.0	-1	6/4	3/2	0						49
49	49	258	6.0	-1	6/4	3/2	0						50
50	50	264	6.0	-1	6/4	3/2	0						51
51	51	270	6.0	-1	6/4	3/2	0						52
52	52	276	6.0	-1	6/4	3/2	0						53
53	53	282	6.0	-1	6/4	3/2	0						54
54	54	288	6.0	-1	6/4	3/2	0				line		55
55	55	294	6.0	-1	6/4	3/2	0						56
56	56	300	6.0	-1	6/4	3/2	0						57
57	57	306	6.0	-1	6/4	3/2	0						58
58	58	312	6.0	-1	6/4	3/2	0						59
59	59	318	6.0	-1	6/4	3/2	0						60
60	60	324	6.0	-1	6/4	3/2	0						61
61	61	330	6.0	-1	6/4	3/2	0			end		lastMeasure	-1
