mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0.5	4	2/4	1/8	3/8		1			firstMeasure	2
2	1	1/2	2.0	4	2/4	1/2	0						3
3	2	5/2	2.0	4	2/4	1/2	0						4
4	3	9/2	2.0	4	2/4	1/2	0						5
5	4	13/2	2.0	4	2/4	1/2	0						6
6	5	17/2	2.0	4	2/4	1/2	0						7
7	6	21/2	2.0	4	2/4	1/2	0						8
8	7	25/2	2.0	4	2/4	1/2	0						9
9	8	29/2	2.0	4	2/4	1/2	0						10
10	9	33/2	2.0	4	2/4	1/2	0						11
11	9	37/2	2.0	4	2/4	1/2	0		1				12
12	10	41/2	2.0	4	2/4	1/2	0						13
13	11	45/2	2.0	4	2/4	1/2	0						14
14	12	49/2	2.0	4	2/4	1/2	0						15
15	13	53/2	1.5	4	2/4	3/8	0					end	1, 16
16	13	28	0.5	4	2/4	1/8	3/8		1			start	17
17	14	57/2	2.0	4	2/4	1/2	0						18
18	15	61/2	2.0	4	2/4	1/2	0						19
19	16	65/2	2.0	4	2/4	1/2	0						20
20	17	69/2	2.0	4	2/4	1/2	0						21
21	18	73/2	2.0	4	2/4	1/2	0						22
22	19	77/2	2.0	4	2/4	1/2	0						23
23	20	81/2	2.0	4	2/4	1/2	0						24
24	21	85/2	2.0	4	2/4	1/2	0						25
25	22	89/2	2.0	4	2/4	1/2	0						26
26	23	93/2	2.0	4	2/4	1/2	0						27
27	24	97/2	2.0	4	2/4	1/2	0						28
28	25	101/2	2.0	4	2/4	1/2	0						29
29	26	105/2	2.0	4	2/4	1/2	0						30
30	27	109/2	2.0	4	2/4	1/2	0						31
31	28	113/2	2.0	4	2/4	1/2	0						32
32	29	117/2	2.0	4	2/4	1/2	0						33
33	30	121/2	2.0	4	2/4	1/2	0						34
34	31	125/2	2.0	4	2/4	1/2	0						35
35	32	129/2	2.0	4	2/4	1/2	0						36
36	33	133/2	2.0	4	2/4	1/2	0						37
37	34	137/2	2.0	4	2/4	1/2	0						38
38	35	141/2	2.0	4	2/4	1/2	0						39
39	36	145/2	2.0	4	2/4	1/2	0						40
40	37	149/2	2.0	4	2/4	1/2	0						41
41	38	153/2	2.0	4	2/4	1/2	0						42
42	39	157/2	2.0	4	2/4	1/2	0						43
43	40	161/2	2.0	4	2/4	1/2	0						44
44	41	165/2	1.5	4	2/4	3/8	0					end	16, -1
