mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	2.0	4	6/8	1/2	1/4		1			firstMeasure	2
2	1	2	3.0	4	6/8	3/4	0						3
3	2	5	3.0	4	6/8	3/4	0						4
4	3	8	3.0	4	6/8	3/4	0						5
5	4	11	3.0	4	6/8	3/4	0						6
6	5	14	3.0	4	6/8	3/4	0						7
7	6	17	3.0	4	6/8	3/4	0						8
8	7	20	3.0	4	6/8	3/4	0						9
9	8	23	1.0	4	6/8	1/4	0					end	1, 10
10	8	24	2.0	4	6/8	1/2	1/4		1				11
11	8	26	3.0	4	6/8	3/4	0		1				12
12	9	29	3.0	4	6/8	3/4	0						13
13	10	32	3.0	4	6/8	3/4	0						14
14	11	35	3.0	4	6/8	3/4	0						15
15	12	38	3.0	4	6/8	3/4	0						16
16	13	41	3.0	4	6/8	3/4	0						17
17	14	44	3.0	4	6/8	3/4	0						18
18	15	47	1.0	4	6/8	1/4	0			double			19
19	15	48	2.0	4	6/8	1/2	1/4		1				20
20	16	50	3.0	4	6/8	3/4	0						21
21	17	53	3.0	4	6/8	3/4	0						22
22	18	56	3.0	4	6/8	3/4	0						23
23	19	59	3.0	4	6/8	3/4	0						24
24	20	62	3.0	4	6/8	3/4	0						25
25	21	65	3.0	4	6/8	3/4	0						26
26	22	68	3.0	4	6/8	3/4	0						27
27	23	71	1.0	4	6/8	1/4	0			double			28
28	23	72	2.0	4	6/8	1/2	1/4		1				29
29	24	74	3.0	4	6/8	3/4	0						30
30	25	77	3.0	4	6/8	3/4	0						31
31	26	80	3.0	4	6/8	3/4	0						32
32	27	83	3.0	4	6/8	3/4	0						33
33	28	86	3.0	4	6/8	3/4	0						34
34	29	89	3.0	4	6/8	3/4	0						35
35	30	92	3.0	4	6/8	3/4	0						36
36	31	95	3.0	4	6/8	3/4	0						37
37	32	98	3.0	4	6/8	3/4	0						38
38	33	101	3.0	4	6/8	3/4	0						39
39	34	104	3.0	4	6/8	3/4	0						40
40	35	107	3.0	4	6/8	3/4	0						41
41	36	110	3.0	4	6/8	3/4	0						42
42	37	113	3.0	4	6/8	3/4	0						43
43	38	116	3.0	4	6/8	3/4	0						44
44	39	119	3.0	4	6/8	3/4	0						45
45	40	122	3.0	4	6/8	3/4	0						46
46	41	125	3.0	4	6/8	3/4	0						47
47	42	128	3.0	4	6/8	3/4	0						48
48	43	131	1.0	4	6/8	1/4	0					end	10, 49
49	43	132	2.0	1	6/8	1/2	1/4		1				50
50	44	134	3.0	1	6/8	3/4	0						51
51	45	137	3.0	1	6/8	3/4	0						52
52	46	140	3.0	1	6/8	3/4	0						53
53	47	143	3.0	1	6/8	3/4	0						54
54	48	146	3.0	1	6/8	3/4	0						55
55	49	149	3.0	1	6/8	3/4	0						56
56	50	152	3.0	1	6/8	3/4	0						57
57	51	155	3.0	1	6/8	3/4	0						58
58	52	158	3.0	1	6/8	3/4	0						59
59	53	161	3.0	1	6/8	3/4	0						60
60	54	164	3.0	1	6/8	3/4	0						61
61	55	167	1.0	1	6/8	1/4	0			double		lastMeasure	-1
