mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	2.0	-1	6/8	1/2	1/4		1			firstMeasure	2
2	1	2	3.0	-1	6/8	3/4	0						3
3	2	5	3.0	-1	6/8	3/4	0						4
4	3	8	3.0	-1	6/8	3/4	0						5
5	4	11	3.0	-1	6/8	3/4	0						6
6	5	14	3.0	-1	6/8	3/4	0						7
7	6	17	3.0	-1	6/8	3/4	0						8
8	7	20	3.0	-1	6/8	3/4	0				line		9
9	8	23	3.0	-1	6/8	3/4	0						10
10	9	26	3.0	-1	6/8	3/4	0						11
11	10	29	1.0	-1	6/8	1/4	0					end	1, 12
12	10	30	2.0	-1	6/8	1/2	1/4		1			start	13
13	11	32	3.0	-1	6/8	3/4	0						14
14	12	35	3.0	-1	6/8	3/4	0						15
15	13	38	3.0	-1	6/8	3/4	0				line		16
16	14	41	3.0	-1	6/8	3/4	0						17
17	15	44	3.0	-1	6/8	3/4	0						18
18	16	47	3.0	-1	6/8	3/4	0						19
19	17	50	3.0	-1	6/8	3/4	0						20
20	18	53	3.0	-1	6/8	3/4	0				line		21
21	19	56	3.0	-1	6/8	3/4	0						22
22	20	59	3.0	-1	6/8	3/4	0						23
23	21	62	3.0	-1	6/8	3/4	0						24
24	22	65	3.0	-1	6/8	3/4	0						25
25	23	68	3.0	-1	6/8	3/4	0						26
26	24	71	1.0	-1	6/8	1/4	0					end	12, -1
