mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
38	36	245/2	253/2	3.0	1	3/4	3/4	0							39
39	37	251/2	259/2	3.0	1	3/4	3/4	0							40
40	38	257/2	265/2	3.0	1	3/4	3/4	0							41
41	39	263/2	271/2	3.0	1	3/4	3/4	0							42
42	40	269/2	277/2	3.0	1	3/4	3/4	0							43
43	41	275/2	283/2	3.0	1	3/4	3/4	0							44
44	42	281/2	289/2	3.0	1	3/4	3/4	0							45
45	43	287/2	295/2	3.0	1	3/4	3/4	0							46
46	44	293/2	301/2	3.0	1	3/4	3/4	0					page		47
47	45	299/2	307/2	3.0	1	3/4	3/4	0							48
48	46	305/2	313/2	3.0	1	3/4	3/4	0							49
49	47	311/2	319/2	3.0	1	3/4	3/4	0							50
50	48	317/2	325/2	3.0	1	3/4	3/4	0							51
51	49	323/2	331/2	3.0	1	3/4	3/4	0							52
52	50	329/2	337/2	3.0	1	3/4	3/4	0							53
53	51	335/2	343/2	3.0	1	3/4	3/4	0							54
54	52	341/2	349/2	3.0	1	3/4	3/4	0							55
55	53	347/2	355/2	3.0	1	3/4	3/4	0					line		56
56	54	353/2	361/2	3.0	1	3/4	3/4	0							57
57	55	359/2	367/2	3.0	1	3/4	3/4	0							58
58	56	365/2	373/2	3.0	1	3/4	3/4	0							59
59	57	371/2	379/2	3.0	1	3/4	3/4	0							60
60	58	377/2	385/2	3.0	1	3/4	3/4	0							61
61	59	383/2	391/2	3.0	1	3/4	3/4	0							62
62	60	389/2	397/2	3.0	1	3/4	3/4	0							63
63	61	395/2	403/2	3.0	1	3/4	3/4	0					line		64
64	62	401/2	409/2	3.0	1	3/4	3/4	0							65
65	63	407/2	415/2	3.0	1	3/4	3/4	0							66
66	64	413/2	421/2	3.0	1	3/4	3/4	0							67
67	65	419/2	427/2	3.0	1	3/4	3/4	0							68
68	66	425/2	433/2	3.0	1	3/4	3/4	0							69
69	67	431/2	439/2	3.0	1	3/4	3/4	0							70
70	68	437/2	445/2	3.0	1	3/4	3/4	0							71
71	69	443/2	451/2	3.0	1	3/4	3/4	0					line		72
72	70	449/2	457/2	3.0	1	3/4	3/4	0							73
73	71	455/2	463/2	3.0	1	3/4	3/4	0							74
74	72	461/2	469/2	3.0	1	3/4	3/4	0							75
75	73	467/2	475/2	3.0	1	3/4	3/4	0							76
76	74	473/2	481/2	3.0	1	3/4	3/4	0							77
77	75	479/2	487/2	3.0	1	3/4	3/4	0							78
78	76	485/2	493/2	3.0	1	3/4	3/4	0							79
79	77	491/2	499/2	3.0	1	3/4	3/4	0							80
80	78	497/2	505/2	3.0	1	3/4	3/4	0					line		81
81	79	503/2	511/2	3.0	1	3/4	3/4	0							82
82	80	509/2	517/2	3.0	1	3/4	3/4	0							83
83	81	515/2	523/2	3.0	1	3/4	3/4	0							84
84	82	521/2	529/2	3.0	1	3/4	3/4	0							85
85	83	527/2	535/2	3.0	1	3/4	3/4	0							86
86	84	533/2	541/2	3.0	1	3/4	3/4	0							87
87	85	539/2	547/2	3.0	1	3/4	3/4	0							88
88	86	545/2	553/2	3.0	1	3/4	3/4	0					line		89
89	87	551/2	559/2	3.0	1	3/4	3/4	0							90
90	88	557/2	565/2	3.0	1	3/4	3/4	0							91
91	89	563/2	571/2	3.0	1	3/4	3/4	0						end	20, -1
