mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	2.0	0	2/2	1/2	1/2		1			firstMeasure	2
2	1	2	4.0	0	2/2	1	0						3
3	2	6	4.0	0	2/2	1	0						4
4	3	10	4.0	0	2/2	1	0						5
5	4	14	4.0	0	2/2	1	0						6
6	5	18	4.0	0	2/2	1	0						7
7	6	22	4.0	0	2/2	1	0						8
8	7	26	4.0	0	2/2	1	0						9
9	8	30	4.0	0	2/2	1	0						10
10	9	34	4.0	0	2/2	1	0						11
11	9	38	2.0	0	2/2	1/2	0		1			end	1, 12
12	9	40	2.0	0	2/2	1/2	1/2		1			start	13
13	10	42	4.0	0	2/2	1	0						14
14	11	46	4.0	0	2/2	1	0						15
15	12	50	4.0	0	2/2	1	0						16
16	13	54	4.0	0	2/2	1	0						17
17	14	58	4.0	0	2/2	1	0						18
18	15	62	4.0	0	2/2	1	0						19
19	16	66	4.0	0	2/2	1	0						20
20	17	70	4.0	0	2/2	1	0						21
21	18	74	4.0	0	2/2	1	0						22
22	19	78	4.0	0	2/2	1	0						23
23	20	82	4.0	0	2/2	1	0						24
24	21	86	4.0	0	2/2	1	0						25
25	22	90	4.0	0	2/2	1	0						26
26	23	94	4.0	0	2/2	1	0						27
27	24	98	4.0	0	2/2	1	0						28
28	25	102	2.0	0	2/2	1/2	0					end	12, -1
