mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	3.5	2	4/4	7/8	1/8		1			firstMeasure	2
2	1	7/2	4.0	2	4/4	1	0						3
3	2	15/2	4.0	2	4/4	1	0						4
4	3	23/2	4.0	2	4/4	1	0						5
5	4	31/2	4.0	2	4/4	1	0				line		6
6	5	39/2	4.0	2	4/4	1	0						7
7	6	47/2	4.0	2	4/4	1	0						8
8	7	55/2	4.0	2	4/4	1	0						9
9	8	63/2	4.0	2	4/4	1	0						10
10	9	71/2	4.0	2	4/4	1	0						11
11	10	79/2	4.0	2	4/4	1	0						12
12	11	87/2	4.0	2	4/4	1	0				line		13
13	12	95/2	4.0	2	4/4	1	0						14
14	13	103/2	4.0	2	4/4	1	0						15
15	14	111/2	4.0	2	4/4	1	0						16
16	15	119/2	4.0	2	4/4	1	0						17
17	16	127/2	4.0	2	4/4	1	0						18
18	17	135/2	4.0	2	4/4	1	0				line		19
19	18	143/2	4.0	2	4/4	1	0						20
20	19	151/2	4.0	2	4/4	1	0						21
21	20	159/2	4.0	2	4/4	1	0						22
22	21	167/2	4.0	2	4/4	1	0						23
23	22	175/2	4.0	2	4/4	1	0						24
24	23	183/2	4.0	2	4/4	1	0				line		25
25	24	191/2	4.0	2	4/4	1	0						26
26	25	199/2	4.0	2	4/4	1	0						27
27	26	207/2	4.0	2	4/4	1	0			end		lastMeasure	-1
