mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	-1	3/8	1/8	1/4			1			firstMeasure	2
2	1	-1	3/8	3/8	0							3
3	2	-1	3/8	3/8	0							4
4	3	-1	3/8	3/8	0							5
5	4	-1	3/8	3/8	0							6
6	5	-1	3/8	3/8	0							7
7	6	-1	3/8	3/8	0							8
8	7	-1	3/8	3/8	0					line		9
9	8	-1	3/8	3/8	0							10
10	9	-1	3/8	3/8	0							11
11	10	-1	3/8	3/8	0							12
12	11	-1	3/8	3/8	0							13
13	12	-1	3/8	3/8	0							14
14	13	-1	3/8	3/8	0							15
15	14	-1	3/8	3/8	0							16
16	15	-1	3/8	3/8	0							17
17	16	-1	3/8	3/8	0					line		18
18	17	-1	3/8	3/8	0							19
19	18	-1	3/8	3/8	0							20
20	19	-1	3/8	3/8	0							21
21	20	-1	3/8	3/8	0							22
22	21	-1	3/8	3/8	0							23
23	22	-1	3/8	3/8	0							24
24	23	-1	3/8	3/8	0							25
25	24	-1	3/8	3/8	0							26
26	25	-1	3/8	3/8	0							27
27	26	-1	3/8	3/8	0					line		28
28	27	-1	3/8	3/8	0							29
29	28	-1	3/8	3/8	0							30
30	29	-1	3/8	3/8	0							31
31	30	-1	3/8	3/8	0							32
32	31	-1	3/8	3/8	0							33
33	32	-1	3/8	3/8	0							34
34	33	-1	3/8	3/8	0							35
35	34	-1	3/8	3/8	0							36
36	35	-1	3/8	3/8	0							37
37	36	-1	3/8	3/8	0					line		38
38	37	-1	3/8	3/8	0							39
39	38	-1	3/8	3/8	0							40
40	39	-1	3/8	3/8	0							41
41	40	-1	3/8	3/8	0							42
42	41	-1	3/8	3/8	0							43
43	42	-1	3/8	3/8	0							44
44	43	-1	3/8	3/8	0							45
45	44	-1	3/8	3/8	0							46
46	45	-1	3/8	3/8	0							47
47	46	-1	3/8	3/8	0					line		48
48	47	-1	3/8	3/8	0							49
49	48	-1	3/8	3/8	0							50
50	49	-1	3/8	3/8	0							51
51	50	-1	3/8	3/8	0							52
52	51	-1	3/8	3/8	0							53
53	52	-1	3/8	1/4	0				end		lastMeasure	-1
