mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	3/2	3/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		6	78	F#5	5	0
1	1	2	2	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		5	71	B4	4	1
1	1	5/2	5/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	2
1	1	11/4	11/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	3
1	1	3	3	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		2	74	D5	5	4
1	1	7/2	7/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		5	71	B4	4	5
2	2	4	4	0.5	0	0	4/4	1	1	1/8	1/8	1		7	73	C#5	5	6
2	2	9/2	9/2	1.0	1/8	1/8	4/4	1	1	1/4	1/4	1		6	66	F#4	4	7
2	2	11/2	11/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		6	78	F#5	5	8
2	2	6	6	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		1	79	G5	5	9
2	2	13/2	13/2	1.0	5/8	5/8	4/4	1	1	1/4	1/4	1		6	78	F#5	5	10
2	2	15/2	15/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1	1	4	76	E5	5	11
3	3	8	8	0.5	0	0	4/4	1	1	1/8	1/8	1	-1	4	76	E5	5	12
3	3	17/2	17/2	1.0	1/8	1/8	4/4	1	1	1/4	1/4	1		2	74	D5	5	13
3	3	19/2	19/2	1.0	3/8	3/8	4/4	1	1	1/4	1/4	1		7	73	C#5	5	14
3	3	21/2	21/2	1.0	5/8	5/8	4/4	1	1	1/4	1/4	1		5	71	B4	4	15
3	3	23/2	23/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		10	70	A#4	4	16
4	4	12	12	1.0	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	17
4	4	53/4	53/4	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	18
4	4	27/2	27/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	19
4	4	27/2	27/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		7	73	C#5	5	29
4	4	55/4	55/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	20
4	4	14	14	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		6	66	F#4	4	30
4	4	14	14	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		3	69	A4	4	21
4	4	57/4	57/4	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	22
4	4	29/2	29/2	0.25	5/8	5/8	4/4	2	1	1/16	1/16	1		6	66	F#4	4	31
4	4	29/2	29/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	23
4	4	59/4	59/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		8	68	G#4	4	24
4	4	59/4	59/4	0.25	11/16	11/16	4/4	2	1	1/16	1/16	1		8	68	G#4	4	32
4	4	15	15	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		6	66	F#4	4	25
4	4	15	15	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		3	69	A4	4	33
4	4	61/4	61/4	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	26
4	4	31/2	31/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		6	66	F#4	4	34
4	4	31/2	31/2	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		8	68	G#4	4	27
4	4	63/4	63/4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	28
5	5	16	16	0.25	0	0	4/4	1	1	1/16	1/16	1		11	65	E#4	4	35
5	5	16	16	0.5	0	0	4/4	2	1	1/8	1/8	1		8	68	G#4	4	42
5	5	65/4	65/4	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	36
5	5	33/2	33/2	1.0	1/8	1/8	4/4	2	1	1/4	1/4	1		7	61	C#4	4	43
5	5	33/2	33/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		11	65	E#4	4	37
5	5	67/4	67/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		9	63	D#4	4	38
5	5	17	17	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		7	61	C#4	4	39
5	5	35/2	35/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		7	73	C#5	5	44
5	5	18	18	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		2	74	D5	5	45
5	5	37/2	37/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	40
5	5	37/2	37/2	1.0	5/8	5/8	4/4	2	1	1/4	1/4	1		7	73	C#5	5	46
5	5	19	19	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	41
5	5	39/2	39/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1	1	5	71	B4	4	47
6	6	20	20	0.5	0	0	4/4	2	1	1/8	1/8	1	-1	5	71	B4	4	56
6	6	20	20	1.0	0	0	4/4	1	1	1/4	1/4	1		7	73	C#5	5	48
6	6	41/2	41/2	1.0	1/8	1/8	4/4	2	1	1/4	1/4	1		3	69	A4	4	57
6	6	21	21	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	49
6	6	43/2	43/2	1.0	3/8	3/8	4/4	2	1	1/4	1/4	1		8	68	G#4	4	58
6	6	22	22	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		3	69	A4	4	50
6	6	89/4	89/4	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		8	68	G#4	4	51
6	6	45/2	45/2	1.0	5/8	5/8	4/4	2	1	1/4	1/4	1		6	66	F#4	4	59
6	6	45/2	45/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	52
6	6	91/4	91/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	53
6	6	23	23	0.75	3/4	3/4	4/4	1	1	3/16	1/8	3/2		8	68	G#4	4	54
6	6	47/2	47/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		11	65	E#4	4	60
