mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	11/8	3/2	1	1	1/8		1/8	1		4	76	0
2	1	0	0	3/2	1	1	3/8		1/4	3/2		8	68	1
2	1	0	0	3/2	1	1	3/8		1/4	3/2		5	71	1
2	1	0	0	3/2	1	1	3/8		1/4	3/2		4	76	1
2	1	1/8	1/8	3/2	2	1	1/8		1/8	1		4	52	7
2	1	1/4	1/4	3/2	2	1	1/8		1/8	1		6	54	8
2	1	3/8	3/8	3/2	2	1	1/8		1/8	1		8	56	9
2	1	3/8	3/8	3/2	1	1	1/8		1/8	1		9	75	2
2	1	1/2	1/2	3/2	2	1	1/4		1/4	1		3	57	10
2	1	1/2	1/2	3/2	1	1	1/4		1/4	1		7	73	3
2	1	3/4	3/4	3/2	2	1	1/4		1/4	1		5	59	11
2	1	3/4	3/4	3/2	1	1	1/4		1/4	1		5	71	4
2	1	1	1	3/2	2	1	1/4		1/4	1		7	61	12
2	1	1	1	3/2	1	1	3/8		1/4	3/2		3	69	5
2	1	5/4	5/4	3/2	2	1	1/4		1/4	1		9	63	13
2	1	11/8	11/8	3/2	1	1	1/8		1/8	1		5	71	6
3	2	0	0	3/2	2	1	1/4		1/4	1		4	64	25
3	2	0	0	3/2	1	1	1/4		1/4	1		8	68	14
3	2	1/4	1/4	3/2	1	1	0	appoggiatura	1/8	1		6	66	15
3	2	1/4	1/4	3/2	2	1	3/8		1/4	3/2		4	52	26
3	2	1/4	1/4	3/2	1	1	1/4		1/4	1		4	64	16
3	2	1/2	1/2	3/2	1	2	1/4		1/4	1		8	68	21
3	2	1/2	1/2	3/2	1	1	1/4		1/4	1		5	71	17
3	2	5/8	5/8	3/2	2	1	1/8		1/8	1		9	51	27
3	2	3/4	3/4	3/2	2	1	1/4		1/4	1		7	49	28
3	2	3/4	3/4	3/2	1	2	1/4		1/4	1		10	70	22
3	2	3/4	3/4	3/2	1	1	1/4		1/4	1		4	76	18
3	2	1	1	3/2	2	1	1/4		1/4	1		5	47	29
3	2	1	1	3/2	1	2	1/4		1/4	1		5	71	23
3	2	1	1	3/2	1	1	3/8		1/4	3/2		9	75	19
3	2	5/4	5/4	3/2	2	1	1/4		1/4	1		4	40	30
3	2	5/4	5/4	3/2	1	2	1/4		1/4	1		7	73	24
3	2	11/8	11/8	3/2	1	1	1/8		1/8	1		4	76	20
4	3	0	0	3/2	1	1	0	appoggiatura	1/8	1		4	76	31
4	3	0	0	3/2	2	1	3/8		1/4	3/2		5	47	40
4	3	0	0	3/2	1	2	1/8		1/8	1		6	78	37
4	3	0	0	3/2	1	1	3/4		1/2	3/2		6	78	32
4	3	1/8	1/8	3/2	1	2	1/8		1/8	1	1	9	75	38
4	3	1/4	1/4	3/2	1	2	1/2		1/2	1		5	71	39
4	3	1/4	1/4	3/2	1	2	1/2		1/2	1	-1	9	75	39
4	3	3/8	3/8	3/2	2	1	1/8		1/8	1		6	54	41
4	3	1/2	1/2	3/2	2	1	1/4		1/4	1		5	59	42
4	3	3/4	3/4	3/2	2	1	1/4		1/4	1		3	57	43
4	3	3/4	3/4	3/2	1	1	1/4		1/4	1		9	75	33
4	3	1	1	3/2	1	1	0	appoggiatura	1/8	1		9	75	34
4	3	1	1	3/2	2	1	1/4		1/4	1		8	56	44
4	3	1	1	3/2	1	1	3/8		1/4	3/2		4	76	35
4	3	5/4	5/4	3/2	2	1	1/4		1/4	1		6	54	45
4	3	11/8	11/8	3/2	1	1	1/8		1/8	1		6	78	36
5	4	0	0	3/2	1	1	0	appoggiatura	1/8	1		6	78	46
5	4	0	0	3/2	2	1	3/8		1/4	3/2		4	52	55
5	4	0	0	3/2	1	1	3/8		1/4	3/2		8	80	47
5	4	3/8	3/8	3/2	2	1	1/8		1/8	1		5	59	56
5	4	3/8	3/8	3/2	1	1	1/8		1/8	1		6	78	48
5	4	1/2	1/2	3/2	1	1	0	appoggiatura	1/8	1		3	81	49
5	4	1/2	1/2	3/2	2	1	1/8		1/8	1		4	64	57
5	4	1/2	1/2	3/2	1	1	1/4		1/4	1		8	80	50
5	4	5/8	5/8	3/2	2	1	1/8		1/8	1		9	63	58
5	4	3/4	3/4	3/2	1	1	0	appoggiatura	1/8	1		6	78	51
5	4	3/4	3/4	3/2	2	1	1/4		1/4	1		7	61	59
5	4	3/4	3/4	3/2	1	1	1/4		1/4	1		4	76	52
5	4	1	1	3/2	2	1	1/4		1/4	1		5	59	60
5	4	1	1	3/2	1	1	3/8		1/4	3/2		8	80	53
5	4	5/4	5/4	3/2	2	1	1/4		1/4	1		3	57	61
5	4	11/8	11/8	3/2	1	1	1/8		1/8	1		3	81	54
6	5	0	0	3/2	1	1	0	appoggiatura	1/8	1		3	81	62
6	5	0	0	3/2	2	1	1/8		1/8	1		8	56	70
6	5	0	0	3/2	1	1	3/4		1/2	3/2		4	76	63
