mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.25		0	1/8	4/4	1	1	1/16		1/16	1		5	71	B4	4	0
1	0	1/4	0.25		1/16	3/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	1
1	0	1/2	0.5		1/8	1/4	4/4	1	1	1/8		1/8	1		8	68	G#4	4	2
1	0	1	0.5		1/4	3/8	4/4	1	1	1/8		1/8	1		7	73	C#5	5	3
1	0	3/2	0.5		3/8	1/2	4/4	1	1	1/8		1/8	1		5	71	B4	4	4
1	0	2	1.0		1/2	5/8	4/4	1	1	1/4		1/4	1		4	76	E5	5	5
1	0	3	0.25		3/4	7/8	4/4	1	1	1/16		1/16	1		9	75	D#5	5	6
1	0	13/4	0.25		13/16	15/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	7
2	1	7/2	0.5		0	0	4/4	1	1	1/8		1/8	1		5	71	B4	4	8
2	1	4	1.0		1/8	1/8	4/4	1	1	1/4		1/4	1		4	76	E5	5	9
2	1	5	0.25		3/8	3/8	4/4	1	1	1/16		1/16	1		9	75	D#5	5	10
2	1	21/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	11
2	1	11/2	0.5		1/2	1/2	4/4	1	1	1/8		1/8	1		5	71	B4	4	12
2	1	6	0.25		5/8	5/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	13
2	1	25/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	14
2	1	13/2	0.5		3/4	3/4	4/4	1	1	1/8		1/8	1		6	66	F#4	4	15
2	1	7	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	16
3	2	15/2	0.5		0	0	4/4	1	1	1/8		1/8	1		8	68	G#4	4	17
3	2	8	0.25		1/8	1/8	4/4	2	1	1/16		1/16	1		5	59	B3	3	26
3	2	8	1.0		1/8	1/8	4/4	1	1	1/4		1/4	1		5	71	B4	4	18
