mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	2/2	3	1	1/4		1/4	1		1	43	4
1	1	0	0	2/2	2	1	3/4		1/2	3/2		-2	70	2
1	1	0	0	2/2	1	1	3/4		1/2	3/2		2	74	0
1	1	1/4	1/4	2/2	3	1	1/4		1/4	1		3	45	5
1	1	1/2	1/2	2/2	3	1	1/4		1/4	1		-2	46	6
1	1	3/4	3/4	2/2	3	1	1/4		1/4	1		1	43	7
1	1	3/4	3/4	2/2	2	1	1/4		1/4	1		-2	70	3
1	1	3/4	3/4	2/2	1	1	1/4		1/4	1		1	79	1
2	2	0	0	2/2	3	1	1/4		1/4	1		2	50	17
2	2	0	0	2/2	2	1	3/8		1/4	3/2		3	69	12
2	2	0	0	2/2	1	1	3/8		1/4	3/2		6	78	8
2	2	1/4	1/4	2/2	3	1	1/4		1/4	1		2	50	18
2	2	3/8	3/8	2/2	2	1	1/8		1/8	1		2	74	13
2	2	3/8	3/8	2/2	1	1	1/8		1/8	1		6	78	9
2	2	1/2	1/2	2/2	3	1	1/4		1/4	1		4	52	19
2	2	1/2	1/2	2/2	2	1	1/4		1/4	1		0	72	14
2	2	1/2	1/2	2/2	1	1	1/4		1/4	1		1	79	10
2	2	3/4	3/4	2/2	3	1	1/4		1/4	1		6	54	20
2	2	3/4	3/4	2/2	2	1	1/8		1/8	1		-2	70	15
2	2	3/4	3/4	2/2	1	1	1/4		1/4	1		3	81	11
2	2	7/8	7/8	2/2	2	1	1/8		1/8	1		3	69	16
3	3	0	0	2/2	3	1	1/4		1/4	1		1	55	31
3	3	0	0	2/2	2	1	3/8		1/4	3/2		-2	70	26
3	3	0	0	2/2	1	1	3/8		1/4	3/2		2	74	21
3	3	1/4	1/4	2/2	3	1	1/4		1/4	1		-2	46	32
3	3	3/8	3/8	2/2	2	1	1/8		1/8	1		-2	70	27
3	3	3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	22
3	3	1/2	1/2	2/2	3	1	1/4		1/4	1		0	48	33
3	3	1/2	1/2	2/2	2	1	1/4		1/4	1		3	69	28
3	3	1/2	1/2	2/2	1	1	1/4		1/4	1		0	72	23
3	3	3/4	3/4	2/2	3	1	1/4		1/4	1		2	50	34
3	3	3/4	3/4	2/2	2	1	1/8		1/8	1		1	67	29
3	3	3/4	3/4	2/2	1	1	1/8		1/8	1		-2	70	24
3	3	7/8	7/8	2/2	2	1	1/8		1/8	1		6	66	30
3	3	7/8	7/8	2/2	1	1	1/8		1/8	1		3	69	25
