mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	3/2	0.25	3/8	3/8	4/4	2	1	1/16		1/16	1		4	64	E4	4	7
1	1	3/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	0
1	1	7/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		6	66	F#4	4	8
1	1	7/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		9	75	D#5	5	1
1	1	2	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		8	68	G#4	4	9
1	1	2	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		4	76	E5	5	2
1	1	5/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	69	A4	4	10
1	1	5/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		6	78	F#5	5	3
1	1	3	0.0	3/4	3/4	4/4	1	1	0	appoggiatura	1/8	1		6	78	F#5	5	4
1	1	3	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		5	71	B4	4	11
1	1	3	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		8	80	G#5	5	5
1	1	7/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	12
1	1	15/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		3	81	A5	5	6
2	2	4	0.5	0	0	4/4	2	1	1/8		1/8	1		4	64	E4	4	25
2	2	4	0.5	0	0	4/4	1	1	1/8		1/8	1		8	80	G#5	5	13
2	2	9/2	0.0	1/8	1/8	4/4	1	1	0	appoggiatura	1/8	1		6	78	F#5	5	14
2	2	9/2	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	26
2	2	9/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		4	76	E5	5	15
2	2	19/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		6	54	F#3	3	27
2	2	5	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		8	56	G#3	3	28
2	2	11/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	29
2	2	11/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	16
2	2	23/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		9	75	D#5	5	17
2	2	6	0.25	1/2	1/2	4/4	2	1	1/16		1/16	1		3	57	A3	3	30
2	2	6	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		7	73	C#5	5	18
2	2	25/4	0.25	9/16	9/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	31
2	2	13/2	0.25	5/8	5/8	4/4	2	1	1/16		1/16	1		8	56	G#3	3	32
2	2	13/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	19
2	2	27/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	33
2	2	7	0.25	3/4	3/4	4/4	2	1	1/16		1/16	1		3	57	A3	3	34
2	2	7	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		7	73	C#5	5	20
2	2	29/4	0.25	13/16	13/16	4/4	2	1	1/16		1/16	1		8	56	G#3	3	35
2	2	15/2	0.0	7/8	7/8	4/4	1	1	0	grace16after	1/16	1		9	75	D#5	5	21
2	2	15/2	0.0	7/8	7/8	4/4	1	1	0	grace16after	1/16	1		7	73	C#5	5	22
2	2	15/2	0.0	7/8	7/8	4/4	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	23
2	2	15/2	0.25	7/8	7/8	4/4	2	1	1/16		1/16	1		6	54	F#3	3	36
2	2	15/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		9	75	D#5	5	24
2	2	31/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	37
3	3	8	0.25	0	0	4/4	2	1	1/16		1/16	1		4	52	E3	3	50
3	3	8	0.5	0	0	4/4	1	1	1/8		1/8	1		4	76	E5	5	38
3	3	33/4	0.25	1/16	1/16	4/4	2	1	1/16		1/16	1		8	56	G#3	3	51
3	3	17/2	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		6	54	F#3	3	52
3	3	17/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		9	75	D#5	5	39
3	3	35/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	53
3	3	35/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	40
3	3	9	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		8	56	G#3	3	54
3	3	9	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	41
3	3	19/2	0.25	3/8	3/8	4/4	2	1	1/16		1/16	1		6	54	F#3	3	55
3	3	19/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	42
3	3	39/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	56
3	3	39/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	43
3	3	10	0.25	1/2	1/2	4/4	2	1	1/16		1/16	1		9	51	D#3	3	57
3	3	10	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		6	66	F#4	4	44
3	3	41/4	0.25	9/16	9/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	58
3	3	21/2	0.25	5/8	5/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	59
3	3	21/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		8	68	G#4	4	45
3	3	43/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	60
3	3	11	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		9	51	D#3	3	61
3	3	11	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		3	69	A4	4	46
3	3	45/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	47
3	3	23/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		7	49	C#3	3	62
3	3	23/2	0.375	7/8	7/8	4/4	1	1	3/32		1/16	3/2		6	66	F#4	4	48
3	3	95/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	49
4	4	12	0.5	0	0	4/4	2	1	1/8		1/8	1		5	47	B2	2	71
4	4	12	1.0	0	0	4/4	1	1	1/4		1/4	1		5	71	B4	4	63
4	4	25/2	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		5	59	B3	3	72
4	4	51/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	73
4	4	13	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		8	56	G#3	3	74
4	4	27/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	75
4	4	27/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	64
4	4	55/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		9	75	D#5	5	65
4	4	14	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		3	57	A3	3	76
4	4	14	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		7	73	C#5	5	66
4	4	29/2	0.25	5/8	5/8	4/4	2	1	1/16		1/16	1		7	61	C#4	4	77
4	4	29/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	67
4	4	59/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	78
4	4	15	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	79
4	4	15	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		6	78	F#5	5	68
4	4	31/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		6	54	F#3	3	80
