mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	1/2	4/4	2	1	1/8		1/8	1		1	43	3
1	0	0	1/2	4/4	1	1	1/4		1/4	1	1	2	74	0
1	0	1/8	5/8	4/4	2	1	1/8		1/8	1		3	45	4
1	0	1/4	3/4	4/4	2	1	1/8		1/8	1		5	47	5
1	0	1/4	3/4	4/4	1	1	3/16		1/8	3/2	-1	2	74	1
1	0	3/8	7/8	4/4	2	1	1/8		1/8	1		0	48	6
1	0	7/16	15/16	4/4	1	1	1/16		1/16	1		4	76	2
2	1	0	0	4/4	2	1	1/8		1/8	1		2	50	16
2	1	0	0	4/4	1	1	3/8		1/4	3/2		6	66	7
2	1	1/8	1/8	4/4	2	1	1/8		1/8	1		4	52	17
2	1	1/4	1/4	4/4	2	1	1/8		1/8	1		2	50	18
2	1	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48	19
2	1	7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	8
2	1	1/2	1/2	4/4	2	1	1/8		1/8	1		5	47	20
2	1	1/2	1/2	4/4	1	1	3/16		1/8	3/2		1	67	9
2	1	5/8	5/8	4/4	2	1	1/8		1/8	1		1	43	21
2	1	11/16	11/16	4/4	1	1	1/48		1/32	2/3		3	69	10
2	1	17/24	17/24	4/4	1	1	1/48		1/32	2/3		1	67	11
2	1	35/48	35/48	4/4	1	1	1/48		1/32	2/3		3	69	12
2	1	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50	22
2	1	3/4	3/4	4/4	1	1	3/16		1/8	3/2		3	69	13
2	1	7/8	7/8	4/4	2	1	1/8		1/8	1		2	38	23
2	1	15/16	15/16	4/4	1	1	1/32		1/32	1		1	67	14
2	1	31/32	31/32	4/4	1	1	1/32		1/32	1		3	69	15
3	2	0	0	4/4	1	1	0	appoggiatura	1/8	1		3	69	24
3	2	0	0	4/4	2	1	1/4		1/4	1		1	43	31
3	2	0	0	4/4	1	1	1/8		1/8	1		5	71	25
3	2	1/8	1/8	4/4	1	1	0	appoggiatura	1/8	1		3	69	26
3	2	1/8	1/8	4/4	1	1	1/8		1/8	1		1	67	27
3	2	1/4	1/4	4/4	2	1	1/8		1/8	1		1	55	32
3	2	3/8	3/8	4/4	2	1	1/8		1/8	1		6	54	33
3	2	1/2	1/2	4/4	2	1	1/8		1/8	1		4	52	34
3	2	1/2	1/2	4/4	1	1	3/8		1/4	3/2		1	79	28
3	2	5/8	5/8	4/4	2	1	1/16		1/16	1		2	50	35
3	2	11/16	11/16	4/4	2	1	1/16		1/16	1		0	48	36
3	2	3/4	3/4	4/4	2	1	1/8		1/8	1		5	47	37
3	2	7/8	7/8	4/4	2	1	1/16		1/16	1		3	45	38
3	2	7/8	7/8	4/4	1	1	1/16		1/16	1		6	78	29
3	2	15/16	15/16	4/4	2	1	1/16		1/16	1		1	43	39
3	2	15/16	15/16	4/4	1	1	1/16		1/16	1		4	76	30
4	3	0	0	4/4	1	1	0	appoggiatura	1/8	1		4	76	40
4	3	0	0	4/4	2	1	1/8		1/8	1		6	42	53
4	3	0	0	4/4	1	1	3/8		1/4	3/2		2	74	41
4	3	1/8	1/8	4/4	2	1	1/16		1/16	1		2	38	54
4	3	3/16	3/16	4/4	2	1	1/16		1/16	1		4	40	55
4	3	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	41	56
4	3	3/8	3/8	4/4	1	1	0	appoggiatura	1/8	1		0	72	42
4	3	3/8	3/8	4/4	1	1	1/8		1/8	1		5	71	43
4	3	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		3	69	44
4	3	1/2	1/2	4/4	2	1	1/4		1/4	1	1	4	40	57
4	3	1/2	1/2	4/4	1	1	1/4		1/4	1		1	67	45
4	3	3/4	3/4	4/4	1	1	0	grace16	1/16	1		3	69	46
4	3	3/4	3/4	4/4	1	1	0	grace16	1/16	1		1	67	47
4	3	3/4	3/4	4/4	1	1	0	grace16	1/16	1		6	66	48
4	3	3/4	3/4	4/4	1	1	0	grace16	1/16	1		1	67	49
4	3	3/4	3/4	4/4	2	1	1/4		1/4	1	-1	4	40	58
4	3	3/4	3/4	4/4	1	1	3/16		1/8	3/2		1	67	50
4	3	15/16	15/16	4/4	1	1	1/32		1/32	1		6	66	51
4	3	31/32	31/32	4/4	1	1	1/32		1/32	1		1	67	52
5	4	0	0	4/4	1	1	0	appoggiatura	1/8	1		1	67	59
5	4	0	0	4/4	2	1	1/8		1/8	1		2	38	65
5	4	0	0	4/4	1	1	1/4		1/4	1		2	62	60
5	4	0	0	4/4	1	1	1/4		1/4	1		6	66	60
5	4	0	0	4/4	1	1	1/4		1/4	1		3	69	60
5	4	1/8	1/8	4/4	2	1	1/8		1/8	1		3	45	66
5	4	1/4	1/4	4/4	2	1	1/8		1/8	1		2	50	67
5	4	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48	68
5	4	1/2	1/2	4/4	2	1	1/8		1/8	1		5	47	69
5	4	1/2	1/2	4/4	1	1	1/4		1/4	1	1	2	74	61
5	4	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45	70
5	4	3/4	3/4	4/4	2	1	1/8		1/8	1		8	44	71
5	4	3/4	3/4	4/4	1	1	3/16		1/8	3/2	-1	2	74	62
5	4	7/8	7/8	4/4	2	1	1/8		1/8	1		5	47	72
5	4	15/16	15/16	4/4	1	1	1/32		1/32	1		4	76	63
5	4	31/32	31/32	4/4	1	1	1/32		1/32	1		-1	77	64
6	5	0	0	4/4	2	1	1/4		1/4	1		0	36	86
6	5	0	0	4/4	1	1	1/8		1/8	1		8	68	73
6	5	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	74
6	5	1/4	1/4	4/4	1	1	0	grace16after	1/16	1		3	69	75
6	5	1/4	1/4	4/4	1	1	0	grace16after	1/16	1		8	68	76
6	5	1/4	1/4	4/4	1	1	0	grace16after	1/16	1		3	69	77
6	5	1/4	1/4	4/4	1	1	0	grace16after	1/16	1		5	71	78
6	5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	87
6	5	1/4	1/4	4/4	1	1	1/4		1/4	1		3	69	79
6	5	3/8	3/8	4/4	2	1	1/8		1/8	1		3	45	88
6	5	1/2	1/2	4/4	2	1	1/8		1/8	1		2	50	89
6	5	1/2	1/2	4/4	1	1	3/16		1/8	3/2		5	71	80
6	5	5/8	5/8	4/4	2	1	1/8		1/8	1		5	47	90
6	5	11/16	11/16	4/4	1	1	1/32		1/32	1		0	72	81
6	5	23/32	23/32	4/4	1	1	1/32		1/32	1		5	71	82
6	5	3/4	3/4	4/4	1	1	0	appoggiatura	1/8	1		5	71	83
6	5	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	91
6	5	3/4	3/4	4/4	1	1	3/16		1/8	3/2		7	73	84
6	5	7/8	7/8	4/4	2	1	1/8		1/8	1		4	40	92
6	5	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	85
7	6	0	0	4/4	2	1	1/4		1/4	1		3	45	101
7	6	0	0	4/4	1	1	1/8		1/8	1		7	73	93
7	6	1/8	1/8	4/4	1	1	1/8		1/8	1		3	81	94
7	6	1/4	1/4	4/4	1	1	1/8		1/8	1		1	79	95
7	6	3/8	3/8	4/4	2	1	1/8		1/8	1		3	57	102
7	6	3/8	3/8	4/4	1	1	1/8		1/8	1		6	78	96
7	6	1/2	1/2	4/4	2	1	1/8		1/8	1		1	55	103
7	6	1/2	1/2	4/4	1	1	1/8		1/8	1		4	76	97
7	6	5/8	5/8	4/4	2	1	1/8		1/8	1		6	54	104
7	6	5/8	5/8	4/4	1	1	1/8		1/8	1		2	74	98
7	6	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	105
7	6	3/4	3/4	4/4	1	1	1/8		1/8	1		7	73	99
7	6	7/8	7/8	4/4	2	1	1/8		1/8	1		2	50	106
7	6	7/8	7/8	4/4	1	1	1/8		1/8	1		5	71	100
8	7	0	0	4/4	2	1	1/8		1/8	1		1	43	120
8	7	0	0	4/4	1	1	1/8		1/8	1		4	76	107
8	7	1/8	1/8	4/4	1	1	0	appoggiatura	1/8	1		2	74	108
8	7	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	121
8	7	1/8	1/8	4/4	1	1	1/8		1/8	1		7	73	109
8	7	1/4	1/4	4/4	1	1	0	appoggiatura	1/8	1		7	73	110
8	7	1/4	1/4	4/4	2	1	1/8		1/8	1		6	42	122
8	7	1/4	1/4	4/4	1	1	3/16		1/8	3/2		2	74	111
8	7	3/8	3/8	4/4	2	1	1/8		1/8	1		1	43	123
8	7	7/16	7/16	4/4	1	1	1/48		1/32	2/3		4	76	112
8	7	11/24	11/24	4/4	1	1	1/48		1/32	2/3		2	74	113
8	7	23/48	23/48	4/4	1	1	1/48		1/32	2/3		4	76	114
8	7	1/2	1/2	4/4	1	1	0	grace8after	1/8	1		1	79	115
8	7	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		4	76	116
8	7	1/2	1/2	4/4	2	1	1/8		1/8	1		3	45	124
8	7	1/2	1/2	4/4	1	1	1/4		1/4	1		6	78	117
8	7	5/8	5/8	4/4	2	1	1/8		1/8	1		1	43	125
8	7	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	126
8	7	3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	76	118
8	7	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	119
9	8	0	0	4/4	2	1	1/8		1/8	1		2	38	132
9	8	0	0	4/4	1	1	1/2		1/2	1		6	66	127
9	8	0	0	4/4	1	1	1/2		1/2	1		3	69	127
9	8	0	0	4/4	1	1	1/2		1/2	1		2	74	127
9	8	1/8	1/8	4/4	2	1	1/8		1/8	1		3	45	133
