mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/4	2	2	1/4		1/4	1		2	62	D4	4	14
1	1	0	0	0.5	0	0	3/4	2	1	1/8		1/8	1		6	66	F#4	4	7
1	1	0	0	0.5	0	0	3/4	1	1	1/8		1/8	1		3	81	A5	5	0
1	1	1/2	1/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	8
1	1	1/2	1/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	1
1	1	1	1	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62	D4	4	9
1	1	1	1	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		6	78	F#5	5	2
1	1	3/2	3/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	10
1	1	3/2	3/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	3
1	1	2	2	0.75	1/2	1/2	3/4	2	1	3/16		1/8	3/2		4	64	E4	4	11
1	1	2	2	0.75	1/2	1/2	3/4	1	1	3/16		1/8	3/2		1	79	G5	5	4
1	1	11/4	11/4	0.125	11/16	11/16	3/4	2	1	1/32		1/32	1		2	62	D4	4	12
1	1	11/4	11/4	0.125	11/16	11/16	3/4	1	1	1/32		1/32	1		6	78	F#5	5	5
1	1	23/8	23/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		4	64	E4	4	13
1	1	23/8	23/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		1	79	G5	5	6
2	2	3	3	0.0	0	0	3/4	1	1	0	appoggiatura	1/8	1		1	79	G5	5	15
2	2	3	3	1.0	0	0	3/4	2	2	1/4		1/4	1		2	62	D4	4	22
2	2	3	3	0.5	0	0	3/4	2	1	1/8		1/8	1		6	66	F#4	4	17
2	2	3	3	2.0	0	0	3/4	1	1	1/2		1/2	1		3	81	A5	5	16
2	2	7/2	7/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		1	67	G4	4	18
2	2	4	4	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		6	66	F#4	4	19
2	2	9/2	9/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	20
2	2	5	5	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	21
3	3	6	6	0.5	0	0	3/4	2	1	1/8		1/8	1		2	50	D3	3	26
3	3	6	6	1.0	0	0	3/4	1	1	1/4		1/4	1		3	69	A4	4	23
3	3	13/2	13/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		7	49	C#3	3	27
3	3	7	7	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		5	47	B2	2	28
3	3	7	7	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		2	74	D5	5	24
3	3	8	8	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		1	43	G2	2	29
3	3	17/2	17/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	25
4	4	9	9	2.0	0	0	3/4	2	1	1/2		1/2	1		3	45	A2	2	33
4	4	9	9	2.0	0	0	3/4	1	1	1/2		1/2	1		7	73	C#5	5	30
4	4	11	11	0.0	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1		5	71	B4	4	31
4	4	11	11	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	32
5	5	12	12	1.0	0	0	3/4	2	2	1/4		1/4	1		2	62	D4	4	48
5	5	12	12	0.5	0	0	3/4	2	1	1/8		1/8	1		6	66	F#4	4	41
5	5	12	12	0.5	0	0	3/4	1	1	1/8		1/8	1		3	81	A5	5	34
5	5	25/2	25/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	42
5	5	25/2	25/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	35
5	5	13	13	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62	D4	4	43
5	5	13	13	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		6	78	F#5	5	36
5	5	27/2	27/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	44
5	5	27/2	27/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	37
5	5	14	14	0.75	1/2	1/2	3/4	2	1	3/16		1/8	3/2		4	64	E4	4	45
5	5	14	14	0.75	1/2	1/2	3/4	1	1	3/16		1/8	3/2		1	79	G5	5	38
5	5	59/4	59/4	0.125	11/16	11/16	3/4	2	1	1/32		1/32	1		2	62	D4	4	46
5	5	59/4	59/4	0.125	11/16	11/16	3/4	1	1	1/32		1/32	1		6	78	F#5	5	39
5	5	119/8	119/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		4	64	E4	4	47
5	5	119/8	119/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		1	79	G5	5	40
6	6	15	15	0.0	0	0	3/4	1	1	0	appoggiatura	1/8	1		1	79	G5	5	49
6	6	15	15	1.0	0	0	3/4	2	2	1/4		1/4	1		2	62	D4	4	56
6	6	15	15	0.5	0	0	3/4	2	1	1/8		1/8	1		6	66	F#4	4	51
6	6	15	15	2.0	0	0	3/4	1	1	1/2		1/2	1		3	81	A5	5	50
6	6	31/2	31/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		1	67	G4	4	52
6	6	16	16	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		6	66	F#4	4	53
6	6	33/2	33/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	54
6	6	17	17	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	55
7	7	18	18	0.5	0	0	3/4	2	1	1/8		1/8	1		2	50	D3	3	60
7	7	18	18	1.0	0	0	3/4	1	1	1/4		1/4	1		3	69	A4	4	57
7	7	37/2	37/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		7	49	C#3	3	61
7	7	19	19	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		5	47	B2	2	62
7	7	19	19	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		2	74	D5	5	58
7	7	20	20	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		1	43	G2	2	63
7	7	41/2	41/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	59
8	8	21	21	2.0	0	0	3/4	2	1	1/2		1/2	1		3	45	A2	2	67
8	8	21	21	2.0	0	0	3/4	1	1	1/2		1/2	1		7	73	C#5	5	64
8	8	23	23	0.0	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1		5	71	B4	4	65
8	8	23	23	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	66
9	9	24	24	3.0	0	0	3/4	2	2	3/4		1/2	3/2		3	57	A3	3	76
9	9	24	24	1.0	0	0	3/4	2	1	1/4		1/4	1		7	61	C#4	4	72
9	9	24	24	1.0	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	68
9	9	25	25	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	73
9	9	25	25	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	G5	5	69
9	9	26	26	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62	D4	4	74
9	9	26	26	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	F#5	5	70
9	9	53/2	53/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		7	61	C#4	4	75
9	9	53/2	53/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	71
10	10	27	27	0.0	0	0	3/4	1	1	0	appoggiatura	1/8	1		4	76	E5	5	77
10	10	27	27	1.0	0	0	3/4	2	1	1/4		1/4	1		2	62	D4	4	82
10	10	27	27	1.0	0	0	3/4	1	1	1/4		1/4	1		6	78	F#5	5	78
10	10	28	28	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	83
10	10	28	28	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		7	73	C#5	5	79
10	10	29	29	0.0	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	80
10	10	29	29	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	84
10	10	29	29	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1	1	2	74	D5	5	81
11	11	30	30	1.0	0	0	3/4	2	1	1/4		1/4	1		1	55	G3	3	89
11	11	30	30	0.5	0	0	3/4	1	1	1/8		1/8	1	-1	2	74	D5	5	85
11	11	61/2	61/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	86
11	11	31	31	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	90
11	11	31	31	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		4	76	E5	5	87
11	11	32	32	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	45	A2	2	91
11	11	65/2	65/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	88
12	12	33	33	0.5	0	0	3/4	2	1	1/8		1/8	1		2	50	D3	3	93
12	12	33	33	2.0	0	0	3/4	2	2	1/2		1/2	1		2	50	D3	3	99
12	12	33	33	3.0	0	0	3/4	1	1	3/4		1/2	3/2		6	66	F#4	4	92
12	12	33	33	3.0	0	0	3/4	1	1	3/4		1/2	3/2		3	69	A4	4	92
12	12	33	33	3.0	0	0	3/4	1	1	3/4		1/2	3/2		2	74	D5	5	92
12	12	67/2	67/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	94
12	12	34	34	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		6	54	F#3	3	95
12	12	69/2	69/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	96
12	12	35	35	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	A3	3	97
12	12	71/2	71/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	98
13	13	36	36	3.0	0	0	3/4	2	2	3/4		1/2	3/2		3	57	A3	3	108
13	13	36	36	1.0	0	0	3/4	2	1	1/4		1/4	1		7	61	C#4	4	104
13	13	36	36	1.0	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	100
13	13	37	37	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	105
13	13	37	37	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	G5	5	101
13	13	38	38	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62	D4	4	106
13	13	38	38	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	F#5	5	102
13	13	77/2	77/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		7	61	C#4	4	107
13	13	77/2	77/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	103
14	14	39	39	1.0	0	0	3/4	2	1	1/4		1/4	1		2	62	D4	4	115
14	14	39	39	0.5	0	0	3/4	1	1	1/8		1/8	1		6	78	F#5	5	109
14	14	79/2	79/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	110
14	14	40	40	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	116
14	14	40	40	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	D5	5	111
14	14	81/2	81/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	112
14	14	41	41	0.0	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	113
