mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	1.0	0	1/2	6/4	1	1	1/4	1/4	1		2	74	D5	5	0
1	0	1	1.0	1/4	3/4	6/4	1	1	1/4	1/4	1		5	71	B4	4	1
1	0	2	1.0	1/2	1	6/4	1	1	1/4	1/4	1		1	67	G4	4	2
1	0	3	1.0	3/4	5/4	6/4	1	1	1/4	1/4	1		2	74	D5	5	3
2	1	4	1.5	0	0	6/4	1	1	3/8	1/4	3/2		1	79	G5	5	4
2	1	11/2	0.5	3/8	3/8	6/4	1	1	1/8	1/8	1		3	81	A5	5	5
2	1	6	1.0	1/2	1/2	6/4	2	1	1/4	1/4	1		1	55	G3	3	10
2	1	6	1.0	1/2	1/2	6/4	1	1	1/4	1/4	1		5	83	B5	5	6
2	1	7	1.0	3/4	3/4	6/4	2	1	1/4	1/4	1		6	54	F#3	3	11
2	1	7	1.0	3/4	3/4	6/4	1	1	1/4	1/4	1		3	81	A5	5	7
2	1	8	1.0	1	1	6/4	2	1	1/4	1/4	1		2	50	D3	3	12
2	1	8	1.0	1	1	6/4	1	1	1/4	1/4	1		5	83	B5	5	8
2	1	9	1.0	5/4	5/4	6/4	2	1	1/4	1/4	1		1	55	G3	3	13
2	1	9	1.0	5/4	5/4	6/4	1	1	1/4	1/4	1		1	79	G5	5	9
3	2	10	1.5	0	0	6/4	2	1	3/8	1/4	3/2		2	62	D4	4	20
3	2	10	1.0	0	0	6/4	1	1	1/4	1/4	1		3	81	A5	5	14
3	2	11	1.0	1/4	1/4	6/4	1	1	1/4	1/4	1		3	81	A5	5	15
3	2	23/2	0.5	3/8	3/8	6/4	2	1	1/8	1/8	1		4	64	E4	4	21
3	2	12	0.5	1/2	1/2	6/4	2	1	1/8	1/8	1		2	62	D4	4	22
3	2	12	1.0	1/2	1/2	6/4	1	1	1/4	1/4	1		2	74	D5	5	16
3	2	25/2	0.5	5/8	5/8	6/4	2	1	1/8	1/8	1		0	60	C4	4	23
3	2	13	1.0	3/4	3/4	6/4	2	1	1/4	1/4	1		5	59	B3	3	24
3	2	13	1.0	3/4	3/4	6/4	1	1	1/4	1/4	1		1	79	G5	5	17
3	2	14	1.0	1	1	6/4	2	1	1/4	1/4	1		5	59	B3	3	25
3	2	14	1.0	1	1	6/4	1	1	1/4	1/4	1		1	79	G5	5	18
3	2	15	1.0	5/4	5/4	6/4	2	1	1/4	1/4	1		1	55	G3	3	26
3	2	15	1.0	5/4	5/4	6/4	1	1	1/4	1/4	1		5	71	B4	4	19
4	3	16	1.5	0	0	6/4	2	1	3/8	1/4	3/2		0	60	C4	4	37
4	3	16	1.5	0	0	6/4	1	1	3/8	1/4	3/2		4	76	E5	5	27
4	3	35/2	0.5	3/8	3/8	6/4	2	1	1/8	1/8	1		2	62	D4	4	38
4	3	35/2	0.5	3/8	3/8	6/4	1	1	1/8	1/8	1		-1	77	F5	5	28
4	3	18	0.5	1/2	1/2	6/4	2	1	1/8	1/8	1		0	60	C4	4	39
4	3	18	0.5	1/2	1/2	6/4	1	1	1/8	1/8	1		4	76	E5	5	29
4	3	37/2	0.5	5/8	5/8	6/4	2	1	1/8	1/8	1		5	59	B3	3	40
4	3	37/2	0.5	5/8	5/8	6/4	1	1	1/8	1/8	1		2	74	D5	5	30
4	3	19	2.0	3/4	3/4	6/4	2	1	1/2	1/2	1		3	57	A3	3	41
4	3	19	0.5	3/4	3/4	6/4	1	1	1/8	1/8	1		0	72	C5	5	31
4	3	39/2	0.5	7/8	7/8	6/4	1	1	1/8	1/8	1		2	74	D5	5	32
4	3	20	0.5	1	1	6/4	1	1	1/8	1/8	1		4	76	E5	5	33
4	3	41/2	0.5	9/8	9/8	6/4	1	1	1/8	1/8	1		2	74	D5	5	34
4	3	21	1.0	5/4	5/4	6/4	2	1	1/4	1/4	1		3	45	A2	2	42
4	3	21	0.5	5/4	5/4	6/4	1	1	1/8	1/8	1		0	72	C5	5	35
4	3	43/2	0.5	11/8	11/8	6/4	1	1	1/8	1/8	1		5	71	B4	4	36
5	4	22	1.0	0	0	6/4	2	1	1/4	1/4	1		2	50	D3	3	50
5	4	22	1.0	0	0	6/4	1	1	1/4	1/4	1		3	69	A4	4	43
5	4	23	1.0	1/4	1/4	6/4	2	1	1/4	1/4	1		2	38	D2	2	51
5	4	23	1.0	1/4	1/4	6/4	1	1	1/4	1/4	1		3	69	A4	4	44
5	4	24	1.0	1/2	1/2	6/4	2	1	1/4	1/4	1		2	50	D3	3	52
5	4	24	1.0	1/2	1/2	6/4	1	1	1/4	1/4	1		3	81	A5	5	45
5	4	25	1.0	3/4	3/4	6/4	2	1	1/4	1/4	1		7	49	C#3	3	53
5	4	25	1.5	3/4	3/4	6/4	1	1	3/8	1/4	3/2		3	81	A5	5	46
5	4	26	1.0	1	1	6/4	2	1	1/4	1/4	1		3	45	A2	2	54
5	4	53/2	0.5	9/8	9/8	6/4	1	1	1/8	1/8	1		1	79	G5	5	47
5	4	27	1.0	5/4	5/4	6/4	2	1	1/4	1/4	1		3	57	A3	3	55
5	4	27	0.5	5/4	5/4	6/4	1	1	1/8	1/8	1		6	78	F#5	5	48
5	4	55/2	0.5	11/8	11/8	6/4	1	1	1/8	1/8	1		4	76	E5	5	49
6	5	28	1.0	0	0	6/4	2	1	1/4	1/4	1		2	62	D4	4	63
6	5	28	1.0	0	0	6/4	1	1	1/4	1/4	1		6	78	F#5	5	56
6	5	29	1.0	1/4	1/4	6/4	2	1	1/4	1/4	1		2	50	D3	3	64
6	5	29	0.5	1/4	1/4	6/4	1	1	1/8	1/8	1		6	78	F#5	5	57
6	5	59/2	0.5	3/8	3/8	6/4	1	1	1/8	1/8	1		1	79	G5	5	58
6	5	30	1.0	1/2	1/2	6/4	2	1	1/4	1/4	1		7	49	C#3	3	65
6	5	30	1.0	1/2	1/2	6/4	1	1	1/4	1/4	1		3	81	A5	5	59
6	5	31	1.0	3/4	3/4	6/4	2	1	1/4	1/4	1		5	47	B2	2	66
6	5	31	1.0	3/4	3/4	6/4	1	1	1/4	1/4	1		2	74	D5	5	60
6	5	32	1.0	1	1	6/4	2	1	1/4	1/4	1		4	52	E3	3	67
6	5	32	1.0	1	1	6/4	1	1	1/4	1/4	1		2	74	D5	5	61
6	5	33	1.0	5/4	5/4	6/4	2	1	1/4	1/4	1		4	40	E2	2	68
6	5	33	1.0	5/4	5/4	6/4	1	1	1/4	1/4	1		4	76	E5	5	62
7	6	34	1.0	0	0	6/4	2	1	1/4	1/4	1		3	45	A2	2	79
7	6	34	1.5	0	0	6/4	1	1	3/8	1/4	3/2		7	73	C#5	5	69
7	6	35	1.0	1/4	1/4	6/4	2	1	1/4	1/4	1		3	57	A3	3	80
7	6	71/2	0.5	3/8	3/8	6/4	1	1	1/8	1/8	1		3	69	A4	4	70
7	6	36	1.0	1/2	1/2	6/4	2	1	1/4	1/4	1		1	55	G3	3	81
7	6	36	0.5	1/2	1/2	6/4	1	1	1/8	1/8	1		5	71	B4	4	71
7	6	73/2	0.5	5/8	5/8	6/4	1	1	1/8	1/8	1		7	73	C#5	5	72
7	6	37	1.0	3/4	3/4	6/4	2	1	1/4	1/4	1		6	54	F#3	3	82
7	6	37	0.5	3/4	3/4	6/4	1	1	1/8	1/8	1		2	74	D5	5	73
7	6	75/2	0.5	7/8	7/8	6/4	1	1	1/8	1/8	1		7	73	C#5	5	74
7	6	38	1.0	1	1	6/4	2	1	1/4	1/4	1		4	52	E3	3	83
7	6	38	0.5	1	1	6/4	1	1	1/8	1/8	1		2	74	D5	5	75
