mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	3	29/2	29/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		3	33	A1	1	50
4	3	29/2	29/2	1.0		1/2	1/2	3/2	1	1	1/4		1/4	1		3	69	A4	4	41
4	3	31/2	31/2	0.5		3/4	3/4	3/2	2	1	1/8		1/8	1		3	57	A3	3	51
4	3	31/2	31/2	0.5		3/4	3/4	3/2	1	1	1/8		1/8	1		0	72	C5	5	42
4	3	16	16	0.5		7/8	7/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	52
4	3	16	16	0.5		7/8	7/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	43
4	3	33/2	33/2	0.0		1	1	3/2	1	1	0	appoggiatura	1/8	1		2	74	D5	5	44
4	3	33/2	33/2	1.0		1	1	3/2	2	1	1/4		1/4	1		0	60	C4	4	53
4	3	33/2	33/2	1.0		1	1	3/2	1	1	1/4		1/4	1		4	76	E5	5	45
4	3	35/2	35/2	1.0		5/4	5/4	3/2	2	1	1/4		1/4	1		0	48	C3	3	54
4	3	35/2	35/2	0.5		5/4	5/4	3/2	1	1	1/8		1/8	1		-1	77	F5	5	46
4	3	18	18	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	47
5	4	37/2	37/2	1.5		0	0	3/2	2	1	3/8		1/4	3/2		1	55	G3	3	62
5	4	37/2	37/2	1.5		0	0	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	55
5	4	20	20	0.5		3/8	3/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	63
5	4	20	20	0.5		3/8	3/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	56
5	4	41/2	41/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		5	59	B3	3	64
5	4	41/2	41/2	1.0		1/2	1/2	3/2	1	1	1/4		1/4	1		2	74	D5	5	57
5	4	43/2	43/2	1.0		3/4	3/4	3/2	2	1	1/4		1/4	1		7	61	C#4	4	65
5	4	43/2	43/2	1.0		3/4	3/4	3/2	1	1	1/4		1/4	1		4	76	E5	5	58
5	4	45/2	45/2	0.0		1	1	3/2	1	1	0	appoggiatura	1/8	1		4	76	E5	5	59
5	4	45/2	45/2	1.0		1	1	3/2	2	1	1/4		1/4	1		2	62	D4	4	66
5	4	45/2	45/2	1.5		1	1	3/2	1	1	3/8		1/4	3/2		-1	77	F5	5	60
5	4	47/2	47/2	1.0		5/4	5/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	67
5	4	24	24	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	61
6	5	49/2	49/2	1.0		0	0	3/2	2	2	1/4		1/4	1		3	57	A3	3	86
6	5	49/2	49/2	2.0		0	0	3/2	2	1	1/2		1/2	1		3	57	A3	3	82
6	5	49/2	49/2	2.0		0	0	3/2	1	2	1/2		1/2	1		0	72	C5	5	74
6	5	49/2	49/2	1.5		0	0	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	68
6	5	51/2	51/2	1.0		1/4	1/4	3/2	2	2	1/4		1/4	1		3	45	A2	2	87
6	5	26	26	0.5		3/8	3/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	69
6	5	53/2	53/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		3	57	A3	3	83
6	5	53/2	53/2	0.5		1/2	1/2	3/2	1	2	1/8		1/8	1		6	78	F#5	5	75
6	5	53/2	53/2	1.0		1/2	1/2	3/2	1	1	1/4		1/4	1		6	78	F#5	5	70
6	5	27	27	0.5		5/8	5/8	3/2	1	2	1/8		1/8	1		2	74	D5	5	76
6	5	55/2	55/2	1.0		3/4	3/4	3/2	2	1	1/4		1/4	1		1	55	G3	3	84
6	5	55/2	55/2	0.5		3/4	3/4	3/2	1	2	1/8		1/8	1		1	79	G5	5	77
6	5	55/2	55/2	1.0		3/4	3/4	3/2	1	1	1/4		1/4	1		1	79	G5	5	71
6	5	28	28	0.5		7/8	7/8	3/2	1	2	1/8		1/8	1		4	76	E5	5	78
6	5	57/2	57/2	2.0		1	1	3/2	2	1	1/2		1/2	1		-1	53	F3	3	85
6	5	57/2	57/2	0.5		1	1	3/2	1	2	1/8		1/8	1		3	81	A5	5	79
6	5	57/2	57/2	1.5		1	1	3/2	1	1	3/8		1/4	3/2		3	81	A5	5	72
6	5	29	29	0.5		9/8	9/8	3/2	1	2	1/8		1/8	1		4	76	E5	5	80
6	5	59/2	59/2	1.0		5/4	5/4	3/2	1	2	1/4		1/4	1		2	74	D5	5	81
6	5	30	30	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		5	83	B5	5	73
7	6	61/2	61/2	1.0		0	0	3/2	2	2	1/4		1/4	1		4	52	E3	3	104
7	6	61/2	61/2	2.0		0	0	3/2	2	1	1/2		1/2	1		4	52	E3	3	97
7	6	61/2	61/2	2.0		0	0	3/2	1	2	1/2		1/2	1		4	76	E5	5	96
7	6	61/2	61/2	2.0		0	0	3/2	1	1	1/2		1/2	1		8	80	G#5	5	88
7	6	63/2	63/2	1.0		1/4	1/4	3/2	2	2	1/4		1/4	1		4	40	E2	2	105
7	6	33	33	0.5		5/8	5/8	3/2	2	1	1/8		1/8	1		9	51	D#3	3	98
7	6	33	33	0.5		5/8	5/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	89
7	6	67/2	67/2	0.5		3/4	3/4	3/2	2	1	1/8		1/8	1		4	52	E3	3	99
7	6	67/2	67/2	0.5		3/4	3/4	3/2	1	1	1/8		1/8	1		1	79	G5	5	90
7	6	34	34	0.5		7/8	7/8	3/2	2	1	1/8		1/8	1		6	54	F#3	3	100
7	6	34	34	0.5		7/8	7/8	3/2	1	1	1/8		1/8	1		3	81	A5	5	91
7	6	69/2	69/2	0.0		1	1	3/2	1	1	0	appoggiatura	1/8	1		3	81	A5	5	92
7	6	69/2	69/2	1.0		1	1	3/2	2	1	1/4		1/4	1		1	55	G3	3	101
7	6	69/2	69/2	1.0		1	1	3/2	1	1	1/4		1/4	1		5	83	B5	5	93
7	6	71/2	71/2	0.5		5/4	5/4	3/2	2	1	1/8		1/8	1		3	57	A3	3	102
7	6	71/2	71/2	0.5		5/4	5/4	3/2	1	1	1/8		1/8	1		0	84	C6	6	94
7	6	36	36	0.5		11/8	11/8	3/2	2	1	1/8		1/8	1		1	55	G3	3	103
7	6	36	36	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		5	83	B5	5	95
8	7	73/2	73/2	1.0		0	0	3/2	2	1	1/4		1/4	1		6	54	F#3	3	116
8	7	73/2	73/2	1.5		0	0	3/2	1	1	3/8		1/4	3/2		3	81	A5	5	106
8	7	75/2	75/2	1.0		1/4	1/4	3/2	2	1	1/4		1/4	1		4	52	E3	3	117
8	7	38	38	0.5		3/8	3/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	107
8	7	77/2	77/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		9	51	D#3	3	118
8	7	77/2	77/2	0.5		1/2	1/2	3/2	1	1	1/8		1/8	1		6	78	F#5	5	108
8	7	39	39	0.5		5/8	5/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	109
8	7	79/2	79/2	1.0		3/4	3/4	3/2	2	1	1/4		1/4	1		5	47	B2	2	119
8	7	79/2	79/2	0.5		3/4	3/4	3/2	1	1	1/8		1/8	1		6	78	F#5	5	110
8	7	40	40	0.5		7/8	7/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	111
8	7	81/2	81/2	1.0		1	1	3/2	2	1	1/4		1/4	1		4	52	E3	3	120
8	7	81/2	81/2	0.5		1	1	3/2	1	1	1/8		1/8	1		3	81	A5	5	112
8	7	41	41	0.5		9/8	9/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	113
8	7	83/2	83/2	1.0		5/4	5/4	3/2	2	1	1/4		1/4	1		3	45	A2	2	121
8	7	83/2	83/2	0.5		5/4	5/4	3/2	1	1	1/8		1/8	1		6	78	F#5	5	114
8	7	42	42	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	115
9	8	85/2	85/2	2.0		0	0	3/2	2	1	1/2		1/2	1		5	47	B2	2	134
9	8	85/2	85/2	1.0		0	0	3/2	1	1	1/4		1/4	1		9	75	D#5	5	122
9	8	87/2	87/2	0.0		1/4	1/4	3/2	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	123
9	8	87/2	87/2	1.0		1/4	1/4	3/2	1	1	1/4		1/4	1		5	71	B4	4	124
9	8	89/2	89/2	2.0		1/2	1/2	3/2	2	1	1/2		1/2	1		5	59	B3	3	135
9	8	89/2	89/2	1.0		1/2	1/2	3/2	1	2	1/4		1/4	1		5	71	B4	4	132
9	8	89/2	89/2	1.0		1/2	1/2	3/2	1	2	1/4		1/4	1		2	74	D5	5	132
9	8	89/2	89/2	1.5		1/2	1/2	3/2	1	1	3/8		1/4	3/2		6	78	F#5	5	125
9	8	46	46	0.16666666666666666		7/8	7/8	3/2	1	1	1/24		1/32	4/3		1	79	G5	5	126
9	8	277/6	277/6	0.16666666666666666		11/12	11/12	3/2	1	1	1/24		1/32	4/3		6	78	F#5	5	127
9	8	139/3	139/3	0.16666666666666666		23/24	23/24	3/2	1	1	1/24		1/32	4/3		1	79	G5	5	128
9	8	93/2	93/2	1.0		1	1	3/2	2	1	1/4		1/4	1		4	52	E3	3	136
9	8	93/2	93/2	2.0		1	1	3/2	1	2	1/2		1/2	1		2	74	D5	5	133
9	8	93/2	93/2	1.5		1	1	3/2	1	1	3/8		1/4	3/2		8	80	G#5	5	129
9	8	95/2	95/2	1.0		5/4	5/4	3/2	2	1	1/4		1/4	1		4	40	E2	2	137
9	8	48	48	0.25		11/8	11/8	3/2	1	1	1/16		1/16	1		6	78	F#5	5	130
9	8	193/4	193/4	0.25		23/16	23/16	3/2	1	1	1/16		1/16	1		8	80	G#5	5	131
10	9	97/2	97/2	1.0		0	0	3/2	2	1	1/4		1/4	1		3	45	A2	2	148
10	9	97/2	97/2	1.0		0	0	3/2	1	2	1/4		1/4	1		7	73	C#5	5	144
10	9	97/2	97/2	1.5		0	0	3/2	1	1	3/8		1/4	3/2		3	81	A5	5	138
10	9	99/2	99/2	1.0		1/4	1/4	3/2	2	1	1/4		1/4	1		6	42	F#2	2	149
10	9	99/2	99/2	1.0		1/4	1/4	3/2	1	2	1/4		1/4	1		9	75	D#5	5	145
10	9	50	50	0.5		3/8	3/8	3/2	1	1	1/8		1/8	1		5	83	B5	5	139
10	9	101/2	101/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		1	43	G2	2	150
10	9	101/2	101/2	2.0		1/2	1/2	3/2	1	2	1/2		1/2	1		4	76	E5	5	146
10	9	101/2	101/2	1.5		1/2	1/2	3/2	1	1	3/8		1/4	3/2		1	79	G5	5	140
10	9	103/2	103/2	1.0		3/4	3/4	3/2	2	1	1/4		1/4	1		3	45	A2	2	151
10	9	52	52	0.5		7/8	7/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	141
10	9	105/2	105/2	1.0		1	1	3/2	2	2	1/4		1/4	1		5	47	B2	2	153
10	9	105/2	105/2	2.0		1	1	3/2	2	1	1/2		1/2	1		5	47	B2	2	152
10	9	105/2	105/2	1.0		1	1	3/2	1	2	1/4		1/4	1		9	75	D#5	5	147
10	9	105/2	105/2	1.5		1	1	3/2	1	1	3/8		1/4	3/2		6	78	F#5	5	142
10	9	107/2	107/2	1.0		5/4	5/4	3/2	2	2	1/4		1/4	1		5	35	B1	1	154
10	9	54	54	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	143
11	10		109/2	1.0	1	0	0	3/2	2	1	1/4		1/4	1		4	40	E2	2	159
11	10		109/2	3.0	1	0	0	3/2	2	2	3/4		1/2	3/2	1	4	40	E2	2	165
11	10		109/2	3.0	1	0	0	3/2	1	1	3/4		1/2	3/2	1	8	68	G#4	4	155
11	10		109/2	3.0	1	0	0	3/2	1	1	3/4		1/2	3/2	1	5	71	B4	4	155
11	10		109/2	3.0	1	0	0	3/2	1	1	3/4		1/2	3/2	1	4	76	E5	5	155
11	10		111/2	1.0	1	1/4	1/4	3/2	2	1	1/4		1/4	1		8	44	G#2	2	160
11	10		113/2	1.0	1	1/2	1/2	3/2	2	1	1/4		1/4	1		5	47	B2	2	161
11	10		115/2	2.0	1	3/4	3/4	3/2	2	2	1/2		1/2	1	0	4	40	E2	2	166
11	10		115/2	2.0	1	3/4	3/4	3/2	2	1	1/2		1/2	1	1	4	52	E3	3	162
11	10		115/2	2.0	1	3/4	3/4	3/2	1	1	1/2		1/2	1	0	8	68	G#4	4	156
11	10		115/2	2.0	1	3/4	3/4	3/2	1	1	1/2		1/2	1	0	5	71	B4	4	156
11	10		115/2	2.0	1	3/4	3/4	3/2	1	1	1/2		1/2	1	0	4	76	E5	5	156
11	10		119/2	0.5	1	5/4	5/4	3/2	2	2	1/8		1/8	1	-1	4	40	E2	2	167
11	10		119/2	0.5	1	5/4	5/4	3/2	2	1	1/8		1/8	1	-1	4	52	E3	3	163
11	10		119/2	0.5	1	5/4	5/4	3/2	1	1	1/8		1/8	1	-1	8	68	G#4	4	157
11	10		119/2	0.5	1	5/4	5/4	3/2	1	1	1/8		1/8	1	-1	5	71	B4	4	157
11	10		119/2	0.5	1	5/4	5/4	3/2	1	1	1/8		1/8	1	-1	4	76	E5	5	157
11	10		60	0.5	1	11/8	11/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	164
11	10		60	0.5	1	11/8	11/8	3/2	1	1	1/8		1/8	1		0	72	C5	5	158
12	10	109/2	121/2	1.0	2	0	0	3/2	2	1	1/4		1/4	1		4	40	E2	2	172
12	10	109/2	121/2	3.0	2	0	0	3/2	2	2	3/4		1/2	3/2	1	4	40	E2	2	178
12	10	109/2	121/2	3.0	2	0	0	3/2	1	1	3/4		1/2	3/2	1	8	68	G#4	4	168
12	10	109/2	121/2	3.0	2	0	0	3/2	1	1	3/4		1/2	3/2	1	5	71	B4	4	168
12	10	109/2	121/2	3.0	2	0	0	3/2	1	1	3/4		1/2	3/2	1	4	76	E5	5	168
12	10	111/2	123/2	1.0	2	1/4	1/4	3/2	2	1	1/4		1/4	1		8	44	G#2	2	173
12	10	113/2	125/2	1.0	2	1/2	1/2	3/2	2	1	1/4		1/4	1		5	47	B2	2	174
12	10	115/2	127/2	2.0	2	3/4	3/4	3/2	2	2	1/2		1/2	1	0	4	40	E2	2	179
12	10	115/2	127/2	2.0	2	3/4	3/4	3/2	2	1	1/2		1/2	1	1	4	52	E3	3	175
12	10	115/2	127/2	2.0	2	3/4	3/4	3/2	1	1	1/2		1/2	1	0	8	68	G#4	4	169
12	10	115/2	127/2	2.0	2	3/4	3/4	3/2	1	1	1/2		1/2	1	0	5	71	B4	4	169
12	10	115/2	127/2	2.0	2	3/4	3/4	3/2	1	1	1/2		1/2	1	0	4	76	E5	5	169
12	10	119/2	131/2	0.5	2	5/4	5/4	3/2	2	2	1/8		1/8	1	-1	4	40	E2	2	180
12	10	119/2	131/2	0.5	2	5/4	5/4	3/2	2	1	1/8		1/8	1	-1	4	52	E3	3	176
12	10	119/2	131/2	0.5	2	5/4	5/4	3/2	1	1	1/8		1/8	1	-1	8	68	G#4	4	170
12	10	119/2	131/2	0.5	2	5/4	5/4	3/2	1	1	1/8		1/8	1	-1	5	71	B4	4	170
12	10	119/2	131/2	0.5	2	5/4	5/4	3/2	1	1	1/8		1/8	1	-1	4	76	E5	5	170
12	10	60	66	0.5	2	11/8	11/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	177
12	10	60	66	0.5	2	11/8	11/8	3/2	1	1	1/8		1/8	1		4	64	E4	4	171
13	11	121/2	133/2	2.0		0	0	3/2	2	1	1/2		1/2	1		4	52	E3	3	188
13	11	121/2	133/2	1.5		0	0	3/2	1	1	3/8		1/4	3/2		8	68	G#4	4	181
13	11	62	68	0.5		3/8	3/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	182
13	11	125/2	137/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		2	50	D3	3	189
13	11	125/2	137/2	1.0		1/2	1/2	3/2	1	1	1/4		1/4	1		5	71	B4	4	183
13	11	127/2	139/2	1.0		3/4	3/4	3/2	2	1	1/4		1/4	1		0	48	C3	3	190
13	11	127/2	139/2	0.5		3/4	3/4	3/2	1	1	1/8		1/8	1		0	72	C5	5	184
13	11	64	70	0.5		7/8	7/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	185
13	11	129/2	141/2	1.0		1	1	3/2	2	1	1/4		1/4	1		5	47	B2	2	191
13	11	129/2	141/2	1.5		1	1	3/2	1	1	3/8		1/4	3/2		3	69	A4	4	186
13	11	131/2	143/2	1.0		5/4	5/4	3/2	2	1	1/4		1/4	1		4	52	E3	3	192
13	11	66	72	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		8	68	G#4	4	187
14	12	133/2	145/2	1.0		0	0	3/2	2	1	1/4		1/4	1		3	45	A2	2	201
14	12	133/2	145/2	1.0		0	0	3/2	1	2	1/4		1/4	1		0	60	C4	4	200
14	12	133/2	145/2	1.0		0	0	3/2	1	2	1/4		1/4	1		4	64	E4	4	200
14	12	133/2	145/2	1.5		0	0	3/2	1	1	3/8		1/4	3/2		3	69	A4	4	193
14	12	135/2	147/2	1.0		1/4	1/4	3/2	2	1	1/4		1/4	1		3	57	A3	3	202
14	12	68	74	0.5		3/8	3/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	194
14	12	137/2	149/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		1	55	G3	3	203
14	12	137/2	149/2	1.0		1/2	1/2	3/2	1	1	1/4		1/4	1		7	73	C#5	5	195
14	12	139/2	151/2	1.0		3/4	3/4	3/2	2	1	1/4		1/4	1		-1	53	F3	3	204
14	12	139/2	151/2	1.0		3/4	3/4	3/2	1	1	1/4		1/4	1		2	74	D5	5	196
14	12	141/2	153/2	0.0		1	1	3/2	1	1	0	appoggiatura	1/8	1		2	74	D5	5	197
14	12	141/2	153/2	1.0		1	1	3/2	2	1	1/4		1/4	1		4	52	E3	3	205
14	12	141/2	153/2	1.5		1	1	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	198
14	12	143/2	155/2	1.0		5/4	5/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	206
14	12	72	78	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		-1	77	F5	5	199
15	13	145/2	157/2	1.0		0	0	3/2	2	1	1/4		1/4	1		1	55	G3	3	215
15	13	145/2	157/2	1.0		0	0	3/2	1	1	1/4		1/4	1		4	76	E5	5	207
15	13	147/2	159/2	0.0		1/4	1/4	3/2	1	1	0	appoggiatura	1/8	1		2	74	D5	5	208
15	13	147/2	159/2	1.0		1/4	1/4	3/2	2	1	1/4		1/4	1		1	43	G2	2	216
15	13	147/2	159/2	1.0		1/4	1/4	3/2	1	1	1/4		1/4	1		7	73	C#5	5	209
15	13	149/2	161/2	0.0		1/2	1/2	3/2	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	210
15	13	149/2	161/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		-1	53	F3	3	217
15	13	149/2	161/2	1.5		1/2	1/2	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	211
15	13	151/2	163/2	1.0		3/4	3/4	3/2	2	1	1/4		1/4	1		1	55	G3	3	218
15	13	76	82	0.5		7/8	7/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	212
15	13	153/2	165/2	1.0		1	1	3/2	2	1	1/4		1/4	1		3	57	A3	3	219
15	13	153/2	165/2	1.5		1	1	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	213
15	13	155/2	167/2	1.0		5/4	5/4	3/2	2	1	1/4		1/4	1		3	45	A2	2	220
15	13	78	84	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	214
16	14	157/2	169/2	1.5		0	0	3/2	2	1	3/8		1/4	3/2		2	50	D3	3	227
16	14	157/2	169/2	2.0		0	0	3/2	1	1	1/2		1/2	1		-1	65	F4	4	221
16	14	157/2	169/2	2.0		0	0	3/2	1	1	1/2		1/2	1		3	69	A4	4	221
16	14	157/2	169/2	2.0		0	0	3/2	1	1	1/2		1/2	1		2	74	D5	5	221
16	14	80	86	0.5		3/8	3/8	3/2	2	1	1/8		1/8	1		7	49	C#3	3	228
16	14	161/2	173/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		2	50	D3	3	229
16	14	81	87	0.5		5/8	5/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	222
16	14	163/2	175/2	1.0		3/4	3/4	3/2	2	1	1/4		1/4	1		4	52	E3	3	230
16	14	163/2	175/2	0.5		3/4	3/4	3/2	1	1	1/8		1/8	1		0	72	C5	5	223
16	14	82	88	0.5		7/8	7/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	224
16	14	165/2	177/2	1.0		1	1	3/2	2	1	1/4		1/4	1		6	54	F#3	3	231
16	14	165/2	177/2	1.5		1	1	3/2	1	1	3/8		1/4	3/2		3	69	A4	4	225
16	14	167/2	179/2	1.0		5/4	5/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	232
16	14	84	90	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	226
17	15	169/2	181/2	1.5		0	0	3/2	2	1	3/8		1/4	3/2		1	55	G3	3	239
17	15	169/2	181/2	2.0		0	0	3/2	1	1	1/2		1/2	1		5	71	B4	4	233
17	15	86	92	0.5		3/8	3/8	3/2	2	1	1/8		1/8	1		6	54	F#3	3	240
17	15	173/2	185/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		1	55	G3	3	241
17	15	87	93	0.5		5/8	5/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	234
17	15	175/2	187/2	1.0		3/4	3/4	3/2	2	1	1/4		1/4	1		3	57	A3	3	242
17	15	175/2	187/2	0.5		3/4	3/4	3/2	1	1	1/8		1/8	1		-1	77	F5	5	235
17	15	88	94	0.5		7/8	7/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	236
17	15	177/2	189/2	1.0		1	1	3/2	2	1	1/4		1/4	1		5	59	B3	3	243
17	15	177/2	189/2	1.5		1	1	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	237
17	15	179/2	191/2	1.0		5/4	5/4	3/2	2	1	1/4		1/4	1		1	55	G3	3	244
17	15	90	96	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	238
18	16	181/2	193/2	1.0		0	0	3/2	2	1	1/4		1/4	1		0	60	C4	4	253
18	16	181/2	193/2	1.5		0	0	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	245
18	16	183/2	195/2	1.0		1/4	1/4	3/2	2	1	1/4		1/4	1		5	59	B3	3	254
18	16	92	98	0.5		3/8	3/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	246
18	16	185/2	197/2	1.0		1/2	1/2	3/2	2	1	1/4		1/4	1		3	57	A3	3	255
