mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.25	0	3/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	8
1	0	0	0	0.25	0	3/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	0
1	0	1/4	1/4	0.25	1/16	7/16	4/4	2	1	1/16		1/16	1		6	54	F#3	3	9
1	0	1/4	1/4	0.25	1/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	1
1	0	1/2	1/2	0.5	1/8	1/2	4/4	2	1	1/8		1/8	1		1	55	G3	3	10
1	0	1/2	1/2	0.5	1/8	1/2	4/4	1	1	1/8		1/8	1		5	71	B4	4	2
1	0	1	1	0.25	1/4	5/8	4/4	2	1	1/16		1/16	1		6	54	F#3	3	11
1	0	1	1	0.25	1/4	5/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	3
1	0	5/4	5/4	0.25	5/16	11/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	12
1	0	5/4	5/4	0.25	5/16	11/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	4
1	0	3/2	3/2	0.5	3/8	3/4	4/4	2	1	1/8		1/8	1		9	51	D#3	3	13
1	0	3/2	3/2	0.5	3/8	3/4	4/4	1	1	1/8		1/8	1		6	66	F#4	4	5
1	0	2	2	0.5	1/2	7/8	4/4	2	1	1/8		1/8	1		5	47	B2	2	14
1	0	2	2	0.25	1/2	7/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	6
1	0	9/4	9/4	0.25	9/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	7
2	1	5/2	5/2	0.5	0	0	4/4	2	1	1/8		1/8	1		4	52	E3	3	25
2	1	5/2	5/2	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	15
2	1	3	3	0.0	1/8	1/8	4/4	1	1	0	appoggiatura	1/8	1		6	66	F#4	4	16
2	1	3	3	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		4	40	E2	2	26
2	1	3	3	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	17
2	1	7/2	7/2	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	18
2	1	4	4	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	27
2	1	17/4	17/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	19
2	1	9/2	9/2	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		6	54	F#3	3	28
2	1	9/2	9/2	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		3	69	A4	4	20
2	1	5	5	0.0	5/8	5/8	4/4	1	1	0	appoggiatura	1/8	1		1	67	G4	4	21
2	1	5	5	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		6	42	F#2	2	29
2	1	5	5	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		6	66	F#4	4	22
2	1	11/2	11/2	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	23
2	1	6	6	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	30
2	1	25/4	25/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	24
3	2	13/2	13/2	0.5	0	0	4/4	2	1	1/8		1/8	1		1	55	G3	3	40
3	2	13/2	13/2	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	31
3	2	13/2	13/2	0.5	0	0	4/4	1	1	1/8		1/8	1		5	71	B4	4	31
3	2	13/2	13/2	0.5	0	0	4/4	1	1	1/8		1/8	1		2	74	D5	5	31
3	2	7	7	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	41
3	2	7	7	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	32
3	2	15/2	15/2	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	33
