mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
6	6	87/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	75
6	6	22	0.75		1/2	1/2	4/4	2	1	3/16		1/8	3/2		7	61	C#4	4	84
6	6	22	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	76
6	6	91/4	0.25		11/16	11/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	85
6	6	91/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	77
6	6	23	0.75		3/4	3/4	4/4	2	1	3/16		1/8	3/2		7	61	C#4	4	86
6	6	23	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	78
6	6	95/4	0.25		15/16	15/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	87
6	6	95/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	79
7	7	24	2.0		0	0	4/4	2	2	1/2		1/2	1		3	45	A2	2	103
7	7	24	0.75		0	0	4/4	2	1	3/16		1/8	3/2		3	57	A3	3	96
7	7	24	0.75		0	0	4/4	1	1	3/16		1/8	3/2		7	61	C#4	4	89
7	7	99/4	0.25		3/16	3/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	97
7	7	99/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	90
7	7	25	0.75		1/4	1/4	4/4	2	1	3/16		1/8	3/2		3	57	A3	3	98
7	7	25	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		7	61	C#4	4	91
7	7	103/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	99
7	7	103/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	92
7	7	26	1.0		1/2	1/2	4/4	2	2	1/4		1/4	1		6	42	F#2	2	104
7	7	26	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		7	61	C#4	4	100
7	7	26	1.0		1/2	1/2	4/4	1	1	1/4		1/4	1		4	64	E4	4	93
7	7	27	1.0		3/4	3/4	4/4	2	2	1/4		1/4	1		2	38	D2	2	105
7	7	27	0.75		3/4	3/4	4/4	2	1	3/16		1/8	3/2		5	59	B3	3	101
7	7	27	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	62	D4	4	94
7	7	111/4	0.25		15/16	15/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	102
7	7	111/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	95
8	8		0.75	1	0	0	4/4	2	2	3/16		1/8	3/2		4	40	E2	2	118
8	8		1.0	1	0	0	4/4	2	1	1/4		1/4	1		8	56	G#3	3	112
8	8		1.0	1	0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	106
8	8		0.25	1	3/16	3/16	4/4	2	2	1/16		1/16	1		2	50	D3	3	119
8	8		0.75	1	1/4	1/4	4/4	2	2	3/16		1/8	3/2		7	49	C#3	3	120
8	8		0.75	1	1/4	1/4	4/4	2	1	3/16		1/8	3/2		3	57	A3	3	113
8	8		0.75	1	1/4	1/4	4/4	1	1	3/16		1/8	3/2		7	61	C#4	4	107
8	8		0.25	1	7/16	7/16	4/4	2	2	1/16		1/16	1		5	47	B2	2	121
8	8		0.25	1	7/16	7/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	114
8	8		0.25	1	7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	108
8	8		1.0	1	1/2	1/2	4/4	2	2	1/4		1/4	1		3	45	A2	2	122
8	8		1.0	1	1/2	1/2	4/4	2	1	1/4		1/4	1	1	7	61	C#4	4	115
8	8		1.0	1	1/2	1/2	4/4	1	1	1/4		1/4	1	1	4	64	E4	4	109
8	8		1.0	1	3/4	3/4	4/4	2	2	1/4		1/4	1		3	33	A1	1	123
8	8		0.75	1	3/4	3/4	4/4	2	1	3/16		1/8	3/2	-1	7	61	C#4	4	116
8	8		0.75	1	3/4	3/4	4/4	1	1	3/16		1/8	3/2	-1	4	64	E4	4	110
8	8		0.25	1	15/16	15/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	117
8	8		0.25	1	15/16	15/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	111
9	9	28	1.0	2	0	0	4/4	2	2	1/4		1/4	1		4	40	E2	2	137
9	9	28	1.0	2	0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	124
9	9	29	0.75	2	1/4	1/4	4/4	2	1	3/16		1/8	3/2		8	56	G#3	3	131
9	9	29	0.75	2	1/4	1/4	4/4	1	1	3/16		1/8	3/2		5	59	B3	3	125
9	9	119/4	0.25	2	7/16	7/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	132
9	9	119/4	0.25	2	7/16	7/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	126
9	9	30	0.0	2	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		7	61	C#4	4	127
9	9	30	0.0	2	1/2	1/2	4/4	2	1	0	appoggiatura	1/8	1		3	57	A3	3	133
9	9	30	1.0	2	1/2	1/2	4/4	2	1	1/4		1/4	1	1	5	59	B3	3	134
9	9	30	1.0	2	1/2	1/2	4/4	1	1	1/4		1/4	1	1	2	62	D4	4	128
9	9	31	0.75	2	3/4	3/4	4/4	2	1	3/16		1/8	3/2	-1	5	59	B3	3	135
9	9	31	0.75	2	3/4	3/4	4/4	1	1	3/16		1/8	3/2	-1	2	62	D4	4	129
9	9	127/4	0.25	2	15/16	15/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	136
9	9	127/4	0.25	2	15/16	15/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	130
10	10	32	2.0		0	0	4/4	2	2	1/2		1/2	1		4	40	E2	2	146
10	10	32	1.0		0	0	4/4	2	1	1/4		1/4	1		8	56	G#3	3	142
10	10	32	1.0		0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	138
10	10	33	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1		3	57	A3	3	139
10	10	33	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		7	61	C#4	4	143
10	10	34	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		5	59	B3	3	144
10	10	34	1.0		1/2	1/2	4/4	1	1	1/4		1/4	1		2	62	D4	4	140
10	10	35	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	145
10	10	35	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		7	61	C#4	4	141
11	11	36	2.0		0	0	4/4	2	2	1/2		1/2	1		4	40	E2	2	155
11	11	36	1.0		0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	147
11	11	36	1.0		0	0	4/4	2	1	1/4		1/4	1		2	62	D4	4	151
11	11	37	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		7	61	C#4	4	152
11	11	37	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1		4	64	E4	4	148
11	11	38	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		5	59	B3	3	153
11	11	38	1.0		1/2	1/2	4/4	1	1	1/4		1/4	1		2	62	D4	4	149
11	11	39	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	154
11	11	39	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		7	61	C#4	4	150
12	12	40	2.0		0	0	4/4	2	2	1/2		1/2	1		4	40	E2	2	172
12	12	40	0.75		0	0	4/4	2	1	3/16		1/8	3/2		8	56	G#3	3	164
12	12	40	0.75		0	0	4/4	1	1	3/16		1/8	3/2		5	59	B3	3	156
12	12	163/4	0.25		3/16	3/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	165
12	12	163/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	157
12	12	41	0.75		1/4	1/4	4/4	2	1	3/16		1/8	3/2		8	56	G#3	3	166
12	12	41	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		5	59	B3	3	158
12	12	167/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	167
12	12	167/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	159
12	12	42	0.75		1/2	1/2	4/4	2	1	3/16		1/8	3/2		8	56	G#3	3	168
12	12	42	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2		5	59	B3	3	160
12	12	171/4	0.25		11/16	11/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	169
12	12	171/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	161
12	12	43	0.75		3/4	3/4	4/4	2	1	3/16		1/8	3/2		8	56	G#3	3	170
12	12	43	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		5	59	B3	3	162
12	12	175/4	0.25		15/16	15/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	171
12	12	175/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	163
13	13	44	2.0		0	0	4/4	2	2	1/2		1/2	1		4	40	E2	2	181
13	13	44	1.0		0	0	4/4	2	1	1/4		1/4	1		8	56	G#3	3	177
13	13	44	1.0		0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	173
13	13	45	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	178
13	13	45	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1		7	61	C#4	4	174
13	13	46	1.0		1/2	1/2	4/4	1	1	1/4		1/4	1		8	56	G#3	3	175
13	13	46	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1		5	59	B3	3	179
13	13	47	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		3	57	A3	3	176
13	13	47	1.0		3/4	3/4	4/4	2	1	1/4		1/4	1		7	61	C#4	4	180
14	14	48	2.0		0	0	4/4	2	2	1/2		1/2	1		4	40	E2	2	197
14	14	48	0.75		0	0	4/4	2	1	3/16		1/8	3/2		8	56	G#3	3	189
14	14	48	0.75		0	0	4/4	1	1	3/16		1/8	3/2		5	59	B3	3	182
14	14	195/4	0.25		3/16	3/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	190
14	14	195/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	183
14	14	49	0.75		1/4	1/4	4/4	2	1	3/16		1/8	3/2		6	54	F#3	3	191
14	14	49	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		3	57	A3	3	184
14	14	199/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		8	56	G#3	3	192
14	14	199/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	185
14	14	50	0.75		1/2	1/2	4/4	2	1	3/16		1/8	3/2		3	57	A3	3	193
14	14	50	1.0		1/2	1/2	4/4	1	1	1/4		1/4	1		2	62	D4	4	186
14	14	203/4	0.25		11/16	11/16	4/4	2	1	1/16		1/16	1		8	56	G#3	3	194
14	14	51	0.75		3/4	3/4	4/4	2	1	3/16		1/8	3/2		3	57	A3	3	195
14	14	51	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		7	61	C#4	4	187
14	14	207/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	188
14	14	207/4	0.25		15/16	15/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	196
15	15	52	2.0		0	0	4/4	2	2	1/2		1/2	1		4	40	E2	2	213
15	15	52	0.75		0	0	4/4	2	1	3/16		1/8	3/2		8	56	G#3	3	205
15	15	52	0.75		0	0	4/4	1	1	3/16		1/8	3/2		5	59	B3	3	198
15	15	211/4	0.25		3/16	3/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	206
15	15	211/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	199
15	15	53	0.75		1/4	1/4	4/4	2	1	3/16		1/8	3/2		3	57	A3	3	207
15	15	53	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		7	61	C#4	4	200
15	15	215/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	208
15	15	215/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	201
15	15	54	0.75		1/2	1/2	4/4	2	1	3/16		1/8	3/2		7	61	C#4	4	209
15	15	54	1.0		1/2	1/2	4/4	1	1	1/4		1/4	1	1	4	64	E4	4	202
15	15	219/4	0.25		11/16	11/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	210
15	15	55	0.75		3/4	3/4	4/4	2	1	3/16		1/8	3/2		7	61	C#4	4	211
15	15	55	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2	-1	4	64	E4	4	203
15	15	223/4	0.25		15/16	15/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	212
15	15	223/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	204
16	16	56	2.0		0	0	4/4	2	2	1/2		1/2	1		3	45	A2	2	229
16	16	56	0.75		0	0	4/4	2	1	3/16		1/8	3/2		7	61	C#4	4	222
16	16	56	0.75		0	0	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	214
16	16	227/4	0.25		3/16	3/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	223
16	16	227/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	215
16	16	57	0.75		1/4	1/4	4/4	2	1	3/16		1/8	3/2		7	61	C#4	4	224
16	16	57	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	216
16	16	231/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	225
16	16	231/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	217
16	16	58	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1	1	7	61	C#4	4	226
16	16	58	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	218
16	16	235/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	219
16	16	59	0.75		3/4	3/4	4/4	2	1	3/16		1/8	3/2	-1	7	61	C#4	4	227
16	16	59	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		8	68	G#4	4	220
16	16	239/4	0.25		15/16	15/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	228
16	16	239/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	221
17	17	60	2.0		0	0	4/4	2	2	1/2		1/2	1		3	45	A2	2	245
17	17	60	0.75		0	0	4/4	2	1	3/16		1/8	3/2		7	61	C#4	4	237
17	17	60	0.75		0	0	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	230
17	17	243/4	0.25		3/16	3/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	238
17	17	243/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	231
17	17	61	0.75		1/4	1/4	4/4	2	1	3/16		1/8	3/2		5	59	B3	3	239
17	17	61	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		6	66	F#4	4	232
17	17	247/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	240
17	17	247/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	233
17	17	62	0.75		1/2	1/2	4/4	2	1	3/16		1/8	3/2		7	61	C#4	4	241
17	17	62	1.0		1/2	1/2	4/4	1	1	1/4		1/4	1		3	69	A4	4	234
17	17	251/4	0.25		11/16	11/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	242
17	17	63	0.75		3/4	3/4	4/4	2	1	3/16		1/8	3/2		5	59	B3	3	243
17	17	63	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		8	68	G#4	4	235
17	17	255/4	0.25		15/16	15/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	244
17	17	255/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	236
18	18	64	4.0		0	0	4/4	2	2	1		1	1	1	3	45	A2	2	258
18	18	64	1.0		0	0	4/4	2	1	1/4		1/4	1	1	7	61	C#4	4	252
18	18	64	0.75		0	0	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	246
18	18	259/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	247
18	18	65	0.75		1/4	1/4	4/4	2	1	3/16		1/8	3/2	-1	7	61	C#4	4	253
18	18	65	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1	1	1	67	G4	4	248
18	18	263/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	254
18	18	66	1.0		1/2	1/2	4/4	2	1	1/4		1/4	1	1	2	62	D4	4	255
18	18	66	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	1	67	G4	4	249
18	18	267/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	250
18	18	67	0.75		3/4	3/4	4/4	2	1	3/16		1/8	3/2	-1	2	62	D4	4	256
18	18	67	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1	1	6	66	F#4	4	251
18	18	271/4	0.25		15/16	15/16	4/4	2	1	1/16		1/16	1		7	61	C#4	4	257
19	19	68	2.0		0	0	4/4	2	2	1/2		1/2	1	0	3	45	A2	2	274
19	19	68	0.75		0	0	4/4	2	1	3/16		1/8	3/2		2	62	D4	4	266
19	19	68	0.75		0	0	4/4	1	1	3/16		1/8	3/2	-1	6	66	F#4	4	259
19	19	275/4	0.25		3/16	3/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	267
19	19	275/4	0.25		3/16	3/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	260
19	19	69	0.75		1/4	1/4	4/4	2	1	3/16		1/8	3/2		7	61	C#4	4	268
19	19	69	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1	1	3	69	A4	4	261
19	19	279/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	269
19	19	70	2.0		1/2	1/2	4/4	2	2	1/2		1/2	1	0	3	45	A2	2	275
19	19	70	0.75		1/2	1/2	4/4	2	1	3/16		1/8	3/2		7	61	C#4	4	270
19	19	70	0.75		1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	3	69	A4	4	262
19	19	283/4	0.25		11/16	11/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	271
19	19	283/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	263
19	19	71	0.75		3/4	3/4	4/4	2	1	3/16		1/8	3/2		5	59	B3	3	272
19	19	71	0.75		3/4	3/4	4/4	1	1	3/16		1/8	3/2		8	68	G#4	4	264
19	19	287/4	0.25		15/16	15/16	4/4	2	1	1/16		1/16	1		2	62	D4	4	273
19	19	287/4	0.25		15/16	15/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	265
20	20	72	1.0		0	0	4/4	2	2	1/4		1/4	1	-1	3	45	A2	2	288
20	20	72	1.0		0	0	4/4	2	1	1/4		1/4	1		7	61	C#4	4	282
20	20	72	1.0		0	0	4/4	1	1	1/4		1/4	1		4	64	E4	4	276
20	20	73	1.0		1/4	1/4	4/4	2	2	1/4		1/4	1		2	38	D2	2	289
20	20	73	0.75		1/4	1/4	4/4	2	1	3/16		1/8	3/2		5	59	B3	3	283
20	20	73	0.75		1/4	1/4	4/4	1	1	3/16		1/8	3/2		2	62	D4	4	277
20	20	295/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	284
20	20	295/4	0.25		7/16	7/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	278
20	20	74	2.0		1/2	1/2	4/4	2	2	1/2		1/2	1		4	40	E2	2	290
