mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
12	9	35	1.0		1/4	1/4	2/2	2	1	1/4		1/4	1		2	50	D3	3	119
12	9	35	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-1	65	F4	4	114
12	9	71/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	62	D4	4	115
12	9	36	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		-3	51	Eb3	3	120
12	9	36	1.5		1/2	1/2	2/2	1	1	3/8		1/4	3/2		1	67	G4	4	116
12	9	37	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		0	48	C3	3	121
12	9	75/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		3	69	A4	4	117
13	10	38	0.5		0	0	2/2	2	1	1/8		1/8	1		2	50	D3	3	130
13	10	38	0.5		0	0	2/2	1	1	1/8		1/8	1		6	66	F#4	4	122
13	10	77/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		4	52	E3	3	131
13	10	77/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	123
13	10	39	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		6	54	F#3	3	132
13	10	39	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		3	69	A4	4	124
13	10	79/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		1	55	G3	3	133
13	10	79/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		-2	70	Bb4	4	125
13	10	40	0.5		1/2	1/2	2/2	2	1	1/8		1/8	1		3	57	A3	3	134
13	10	40	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		0	72	C5	5	126
13	10	81/2	0.5		5/8	5/8	2/2	2	1	1/8		1/8	1		6	54	F#3	3	135
13	10	41	0.0		3/4	3/4	2/2	1	1	0	grace8after	1/8	1		-2	70	Bb4	4	127
13	10	41	0.0		3/4	3/4	2/2	1	1	0	grace8after	1/8	1		3	69	A4	4	128
13	10	41	0.5		3/4	3/4	2/2	2	1	1/8		1/8	1		1	55	G3	3	136
13	10	41	1.0		3/4	3/4	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	129
13	10	83/2	0.5		7/8	7/8	2/2	2	1	1/8		1/8	1		1	43	G2	2	137
14	11	42	0.5		0	0	2/2	2	1	1/8		1/8	1		2	50	D3	3	146
14	11	42	0.5		0	0	2/2	1	1	1/8		1/8	1		3	69	A4	4	138
14	11	85/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		4	52	E3	3	147
14	11	85/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	139
14	11	43	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		6	54	F#3	3	148
14	11	43	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		3	69	A4	4	140
14	11	87/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		1	55	G3	3	149
14	11	87/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		-2	70	Bb4	4	141
14	11	44	0.5		1/2	1/2	2/2	2	1	1/8		1/8	1		3	57	A3	3	150
14	11	44	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		0	72	C5	5	142
14	11	89/2	0.5		5/8	5/8	2/2	2	1	1/8		1/8	1		6	54	F#3	3	151
14	11	45	0.0		3/4	3/4	2/2	1	1	0	grace8after	1/8	1		5	71	B4	4	143
14	11	45	0.0		3/4	3/4	2/2	1	1	0	grace8after	1/8	1		3	69	A4	4	144
14	11	45	0.5		3/4	3/4	2/2	2	1	1/8		1/8	1		1	55	G3	3	152
14	11	45	1.0		3/4	3/4	2/2	1	1	1/4		1/4	1		5	71	B4	4	145
14	11	91/2	0.5		7/8	7/8	2/2	2	1	1/8		1/8	1		-1	53	F3	3	153
15	12	46	0.5		0	0	2/2	2	1	1/8		1/8	1		-3	51	Eb3	3	160
15	12	46	1.5		0	0	2/2	1	1	3/8		1/4	3/2		-3	63	Eb4	4	154
15	12	46	1.5		0	0	2/2	1	1	3/8		1/4	3/2		1	67	G4	4	154
15	12	46	1.5		0	0	2/2	1	1	3/8		1/4	3/2		0	72	C5	5	154
15	12	93/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		-1	53	F3	3	161
15	12	47	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		-3	51	Eb3	3	162
15	12	95/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		2	50	D3	3	163
15	12	95/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	155
15	12	48	0.5		1/2	1/2	2/2	2	1	1/8		1/8	1		0	48	C3	3	164
15	12	48	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	156
15	12	97/2	0.5		5/8	5/8	2/2	2	1	1/8		1/8	1		-2	46	Bb2	2	165
15	12	97/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	157
15	12	49	0.5		3/4	3/4	2/2	2	1	1/8		1/8	1		3	45	A2	2	166
15	12	49	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		0	72	C5	5	158
15	12	99/2	0.5		7/8	7/8	2/2	2	1	1/8		1/8	1		1	43	G2	2	167
15	12	99/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		-2	70	Bb4	4	159
16	13	50	0.5		0	0	2/2	2	1	1/8		1/8	1		6	42	F#2	2	175
16	13	50	0.5		0	0	2/2	1	1	1/8		1/8	1		3	69	A4	4	168
16	13	101/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		1	43	G2	2	176
16	13	101/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	169
16	13	51	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		2	50	D3	3	177
16	13	51	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		6	66	F#4	4	170
16	13	103/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		0	48	C3	3	178
16	13	103/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	171
16	13	52	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		2	50	D3	3	179
16	13	52	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		-2	70	Bb4	4	172
16	13	53	0.0		3/4	3/4	2/2	1	1	0	grace8after	1/8	1		3	69	A4	4	173
16	13	53	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		2	38	D2	2	180
16	13	53	1.0		3/4	3/4	2/2	1	1	1/4		1/4	1		3	69	A4	4	174
17	14		1.0	1	0	0	2/2	2	1	1/4		1/4	1		1	43	G2	2	182
17	14		2.0	1	0	0	2/2	1	1	1/2		1/2	1		-2	58	Bb3	3	181
17	14		2.0	1	0	0	2/2	1	1	1/2		1/2	1		2	62	D4	4	181
17	14		2.0	1	0	0	2/2	1	1	1/2		1/2	1		1	67	G4	4	181
17	14		0.5	1	1/4	1/4	2/2	2	1	1/8		1/8	1		2	50	D3	3	183
17	14		0.5	1	3/8	3/8	2/2	2	1	1/8		1/8	1		4	52	E3	3	184
18	14	54	2.0	2	0	0	2/2	2	1	1/2		1/2	1		1	43	G2	2	186
18	14	54	2.0	2	0	0	2/2	1	1	1/2		1/2	1		-2	58	Bb3	3	185
18	14	54	2.0	2	0	0	2/2	1	1	1/2		1/2	1		2	62	D4	4	185
18	14	54	2.0	2	0	0	2/2	1	1	1/2		1/2	1		1	67	G4	4	185
