mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	3/4	6/4	2	1	1/2		1/2	1		1	55	2
1	0	0	3/4	6/4	1	1	1/2		1/2	1		5	71	0
1	0	1/2	5/4	6/4	2	1	1/4		1/4	1		3	57	3
1	0	1/2	5/4	6/4	1	1	1/4		1/4	1		0	72	1
2	1	0	0	6/4	2	1	3/8		1/4	3/2		5	59	11
2	1	0	0	6/4	1	1	3/8		1/4	3/2		2	74	4
2	1	3/8	3/8	6/4	2	1	1/8		1/8	1		3	57	12
2	1	3/8	3/8	6/4	1	1	1/8		1/8	1		0	72	5
2	1	1/2	1/2	6/4	2	1	1/4		1/4	1		1	55	13
2	1	1/2	1/2	6/4	1	1	1/4		1/4	1		5	71	6
2	1	3/4	3/4	6/4	2	1	1/4		1/4	1		0	60	14
2	1	3/4	3/4	6/4	1	1	1/4		1/4	1		4	76	7
2	1	1	1	6/4	1	1	0	grace8after	1/8	1		6	78	8
2	1	1	1	6/4	1	1	0	grace8after	1/8	1		4	76	9
2	1	1	1	6/4	2	1	1/2		1/2	1		3	57	15
2	1	1	1	6/4	1	1	1/2		1/2	1		6	78	10
3	2	0	0	6/4	2	1	1/2		1/2	1		1	55	22
3	2	0	0	6/4	1	1	1/2		1/2	1		1	79	16
3	2	1/2	1/2	6/4	2	1	1/4		1/4	1		6	54	23
3	2	1/2	1/2	6/4	1	1	1/4		1/4	1		2	74	17
3	2	3/4	3/4	6/4	2	1	1/4		1/4	1		4	52	24
3	2	3/4	3/4	6/4	1	1	1/4		1/4	1		1	79	18
3	2	1	1	6/4	1	1	0	grace8after	1/8	1		3	81	19
3	2	1	1	6/4	1	1	0	grace8after	1/8	1		1	79	20
3	2	1	1	6/4	2	1	1/2		1/2	1		2	50	25
3	2	1	1	6/4	1	1	1/2		1/2	1		3	81	21
4	3	0	0	6/4	2	1	1/2		1/2	1		1	55	31
4	3	0	0	6/4	1	1	3/8		1/4	3/2		5	83	26
4	3	3/8	3/8	6/4	1	1	1/8		1/8	1		3	81	27
4	3	1/2	1/2	6/4	2	1	1/4		1/4	1		5	47	32
4	3	1/2	1/2	6/4	1	1	1/4		1/4	1		1	79	28
4	3	3/4	3/4	6/4	2	1	1/4		1/4	1		0	48	33
4	3	3/4	3/4	6/4	1	1	1/4		1/4	1		3	81	29
4	3	1	1	6/4	2	1	1/4		1/4	1		2	50	34
4	3	1	1	6/4	1	1	1/2		1/2	1		3	81	30
4	3	5/4	5/4	6/4	2	1	1/4		1/4	1		2	38	35
5	4	0	0	6/4	2	1	1/2		1/2	1		4	40	41
5	4	0	0	6/4	1	1	3/8		1/4	3/2		1	79	36
5	4	3/8	3/8	6/4	1	1	1/8		1/8	1		6	78	37
5	4	1/2	1/2	6/4	2	1	1/4		1/4	1		4	40	42
5	4	1/2	1/2	6/4	1	1	1/4		1/4	1		4	76	38
5	4	3/4	3/4	6/4	2	1	1/2		1/2	1		6	42	43
5	4	3/4	3/4	6/4	1	1	1/4		1/4	1		2	74	39
5	4	1	1	6/4	1	1	1/2		1/2	1		2	74	40
5	4	5/4	5/4	6/4	2	1	1/4		1/4	1		2	38	44
6	5	0	0	6/4	2	1	3/4		1/2	3/2		1	43	50
6	5	0	0	6/4	1	1	3/8		1/4	3/2		5	71	45
6	5	3/8	3/8	6/4	1	1	1/8		1/8	1		3	69	46
6	5	1/2	1/2	6/4	1	1	1/4		1/4	1		1	67	47
6	5	3/4	3/4	6/4	2	1	3/4		1/2	3/2		1	55	51
6	5	3/4	3/4	6/4	1	1	1/2		1/2	1		5	71	48
6	5	5/4	5/4	6/4	1	1	1/4		1/4	1		0	72	49
7	6	0	0	6/4	2	1	3/4		1/2	3/2		6	54	59
7	6	0	0	6/4	1	1	3/8		1/4	3/2		2	74	52
7	6	3/8	3/8	6/4	1	1	1/8		1/8	1		4	76	53
7	6	1/2	1/2	6/4	1	1	1/4		1/4	1		6	78	54
