mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	1.0	0	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	2
1	0	0	1.0	0	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	0
1	0	1	0.5	1/4	5/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	1
2	1	3/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	7
2	1	3/2	1.0	0	0	6/8	1	1	1/4		1/4	1		4	76	E5	5	3
2	1	5/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	4
2	1	3	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	8
2	1	3	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		6	78	F#5	5	5
2	1	4	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		8	80	G#5	5	6
3	2	9/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	13
3	2	9/2	1.0	0	0	6/8	1	1	1/4		1/4	1		3	81	A5	5	9
3	2	11/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		4	76	E5	5	10
3	2	6	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	14
3	2	6	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		4	76	E5	5	11
3	2	7	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		6	78	F#5	5	12
4	3	15/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	19
4	3	15/2	1.0	0	0	6/8	1	1	1/4		1/4	1		4	76	E5	5	15
4	3	17/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		2	74	D5	5	16
4	3	9	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	20
4	3	9	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	17
4	3	10	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	18
5	4	21/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	26
5	4	21/2	0.5	0	0	6/8	1	1	1/8		1/8	1		7	73	C#5	5	21
5	4	11	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	22
5	4	23/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	23
5	4	12	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	27
5	4	12	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	24
5	4	13	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	25
6	5	27/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	32
6	5	27/2	1.0	0	0	6/8	1	1	1/4		1/4	1		4	76	E5	5	28
6	5	29/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	29
6	5	15	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	33
6	5	15	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		6	78	F#5	5	30
6	5	16	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		8	80	G#5	5	31
7	6	33/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	38
7	6	33/2	1.0	0	0	6/8	1	1	1/4		1/4	1		3	81	A5	5	34
7	6	35/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		4	76	E5	5	35
7	6	18	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	39
7	6	18	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		4	76	E5	5	36
7	6	19	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		6	78	F#5	5	37
8	7	39/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	44
8	7	39/2	1.0	0	0	6/8	1	1	1/4		1/4	1		4	76	E5	5	40
8	7	41/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		2	74	D5	5	41
8	7	21	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	45
8	7	21	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	42
8	7	22	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	43
9	8	45/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	47
9	8	45/2	1.0	0	0	6/8	1	1	1/4		1/4	1		7	61	C#4	4	46
9	8	45/2	1.0	0	0	6/8	1	1	1/4		1/4	1		4	64	E4	4	46
9	8	45/2	1.0	0	0	6/8	1	1	1/4		1/4	1		3	69	A4	4	46
10	8	24	1.0	0	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	50
10	8	24	1.0	0	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	48
10	8	25	0.5	1/4	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	49
11	9	51/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	55
11	9	51/2	1.0	0	0	6/8	1	1	1/4		1/4	1		7	73	C#5	5	51
11	9	53/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		5	71	B4	4	52
11	9	27	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	56
11	9	27	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	53
11	9	28	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	54
12	10	57/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	61
12	10	57/2	1.0	0	0	6/8	1	1	1/4		1/4	1		7	73	C#5	5	57
12	10	59/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		5	71	B4	4	58
12	10	30	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	62
12	10	30	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	59
12	10	31	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	60
13	11	63/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	69
13	11	63/2	0.5	0	0	6/8	1	1	1/8		1/8	1		7	73	C#5	5	63
13	11	32	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	64
13	11	65/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		4	76	E5	5	65
13	11	33	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		3	45	A2	2	70
13	11	33	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	76	E5	5	66
13	11	67/2	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		8	44	G#2	2	71
13	11	67/2	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		2	74	D5	5	67
13	11	34	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		3	45	A2	2	72
13	11	34	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		7	73	C#5	5	68
14	12	69/2	0.5	0	0	6/8	2	1	1/8		1/8	1		4	40	E2	2	76
14	12	69/2	1.0	0	0	6/8	1	1	1/4		1/4	1		5	71	B4	4	73
14	12	35	0.25	1/8	1/8	6/8	2	1	1/16		1/16	1		4	52	E3	3	77
14	12	141/4	0.25	3/16	3/16	6/8	2	1	1/16		1/16	1		2	50	D3	3	78
14	12	71/2	0.25	1/4	1/4	6/8	2	1	1/16		1/16	1		7	49	C#3	3	79
14	12	143/4	0.25	5/16	5/16	6/8	2	1	1/16		1/16	1		5	47	B2	2	80
14	12	36	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	81
14	12	36	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	74
14	12	37	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	75
15	13	75/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	86
15	13	75/2	1.0	0	0	6/8	1	1	1/4		1/4	1		4	76	E5	5	82
