mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5	0	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	0
2	1	1/2	1/2	1.0	0	0	2/4	1	1	1/4		1/4	1		4	76	E5	5	1
2	1	3/2	3/2	1.0	1/4	1/4	2/4	1	1	1/4		1/4	1		4	76	E5	5	2
3	2	5/2	5/2	1.5	0	0	2/4	1	1	3/8		1/4	3/2		4	76	E5	5	3
3	2	4	4	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	5
3	2	4	4	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	4
4	3	9/2	9/2	1.0	0	0	2/4	2	1	1/4		1/4	1		5	59	B3	3	10
4	3	9/2	9/2	0.5	0	0	2/4	1	1	1/8		1/8	1		9	75	D#5	5	6
4	3	5	5	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	7
4	3	11/2	11/2	1.0	1/4	1/4	2/4	2	1	1/4		1/4	1		5	59	B3	3	11
4	3	11/2	11/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		9	75	D#5	5	8
4	3	6	6	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	9
5	4	13/2	13/2	1.5	0	0	2/4	2	1	3/8		1/4	3/2		5	59	B3	3	18
5	4	13/2	13/2	0.5	0	0	2/4	1	1	1/8		1/8	1		9	75	D#5	5	12
5	4	7	7	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	13
5	4	29/4	29/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		9	75	D#5	5	14
5	4	15/2	15/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	15
5	4	8	8	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		9	75	D#5	5	16
5	4	33/4	33/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	17
6	5	17/2	17/2	1.0	0	0	2/4	1	1	1/4		1/4	1		6	78	F#5	5	19
6	5	19/2	19/2	1.0	1/4	1/4	2/4	1	1	1/4		1/4	1		6	78	F#5	5	20
6	5	10	10	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1		6	54	F#3	3	21
6	5	41/4	41/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		8	56	G#3	3	22
7	6	21/2	21/2	1.0	0	0	2/4	2	1	1/4		1/4	1		10	58	A#3	3	25
7	6	21/2	21/2	1.5	0	0	2/4	1	1	3/8		1/4	3/2		6	78	F#5	5	23
7	6	23/2	23/2	1.0	1/4	1/4	2/4	2	1	1/4		1/4	1		10	58	A#3	3	26
7	6	12	12	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		8	80	G#5	5	24
8	7	25/2	25/2	1.0	0	0	2/4	2	1	1/4		1/4	1		10	58	A#3	3	31
8	7	25/2	25/2	0.5	0	0	2/4	1	1	1/8		1/8	1		6	78	F#5	5	27
8	7	13	13	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	28
8	7	27/2	27/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		9	75	D#5	5	29
8	7	14	14	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1		6	54	F#3	3	32
8	7	14	14	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	30
8	7	57/4	57/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		8	56	G#3	3	33
