mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5	0	1/2	2/2	1	1	1/8		1/8	1		3	69	A4	4	0
1	0	1/2	1/2	0.5	1/8	5/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	1
1	0	1	1	0.5	1/4	3/4	2/2	1	1	1/8		1/8	1		5	71	B4	4	2
1	0	3/2	3/2	0.5	3/8	7/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	3
2	1	2	2	0.5	0	0	2/2	2	1	1/8		1/8	1		3	45	A2	2	12
2	1	2	2	1.0	0	0	2/2	1	1	1/4		1/4	1		0	72	C5	5	4
2	1	5/2	5/2	0.5	1/8	1/8	2/2	2	1	1/8		1/8	1		0	48	C3	3	13
2	1	3	3	0.0	1/4	1/4	2/2	1	1	0	grace32after	1/32	1		2	74	D5	5	5
2	1	3	3	0.0	1/4	1/4	2/2	1	1	0	grace32after	1/32	1		0	72	C5	5	6
2	1	3	3	0.0	1/4	1/4	2/2	1	1	0	appoggiatura	1/8	1		2	74	D5	5	7
2	1	3	3	0.5	1/4	1/4	2/2	2	1	1/8		1/8	1		5	47	B2	2	14
2	1	3	3	1.0	1/4	1/4	2/2	1	1	1/4		1/4	1		2	74	D5	5	8
2	1	7/2	7/2	0.5	3/8	3/8	2/2	2	1	1/8		1/8	1		2	50	D3	3	15
2	1	4	4	1.0	1/2	1/2	2/2	2	1	1/4		1/4	1		0	48	C3	3	16
2	1	4	4	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		4	76	E5	5	9
2	1	5	5	0.0	3/4	3/4	2/2	2	1	0	grace32after	1/32	1		2	50	D3	3	17
2	1	5	5	0.0	3/4	3/4	2/2	2	1	0	grace32after	1/32	1		0	48	C3	3	18
2	1	5	5	0.0	3/4	3/4	2/2	2	1	0	appoggiatura	1/8	1		2	50	D3	3	19
2	1	5	5	1.0	3/4	3/4	2/2	2	1	1/4		1/4	1		2	50	D3	3	20
2	1	5	5	0.5	3/4	3/4	2/2	1	1	1/8		1/8	1		2	74	D5	5	10
