mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	3/8	4/4	1	1	1/8		1/8	1		1	79	0
1	0	1/8	1/2	4/4	1	1	1/8		1/8	1		0	72	1
1	0	1/4	5/8	4/4	1	1	1/16		1/16	1		2	74	2
1	0	5/16	11/16	4/4	1	1	1/16		1/16	1		-3	75	3
1	0	3/8	3/4	4/4	1	1	1/16		1/16	1		2	74	4
1	0	7/16	13/16	4/4	1	1	1/16		1/16	1		-3	75	5
1	0	1/2	7/8	4/4	2	1	1/8		1/8	1		1	67	8
1	0	1/2	7/8	4/4	1	1	1/16		1/16	1		0	72	6
1	0	9/16	15/16	4/4	1	1	1/16		1/16	1		2	74	7
2	1	0	0	4/4	2	1	1/8		1/8	1		0	60	21
2	1	0	0	4/4	1	1	1/8		1/8	1		-3	75	9
2	1	1/8	1/8	4/4	2	1	1/16		1/16	1		2	62	22
2	1	1/8	1/8	4/4	1	1	1/16		1/16	1		2	74	10
2	1	3/16	3/16	4/4	2	1	1/16		1/16	1		-3	63	23
2	1	3/16	3/16	4/4	1	1	1/16		1/16	1		0	72	11
2	1	1/4	1/4	4/4	2	1	1/16		1/16	1		2	62	24
2	1	1/4	1/4	4/4	1	1	1/16		1/16	1		5	71	12
2	1	5/16	5/16	4/4	2	1	1/16		1/16	1		-3	63	25
2	1	5/16	5/16	4/4	1	1	1/16		1/16	1		0	72	13
2	1	3/8	3/8	4/4	2	1	1/16		1/16	1		0	60	26
2	1	3/8	3/8	4/4	1	1	1/16		1/16	1		3	69	14
2	1	7/16	7/16	4/4	2	1	1/16		1/16	1		2	62	27
2	1	7/16	7/16	4/4	1	1	1/16		1/16	1		5	71	15
2	1	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	63	28
2	1	1/2	1/2	4/4	1	1	1/8		1/8	1		0	72	16
2	1	5/8	5/8	4/4	2	1	1/16		1/16	1		2	62	29
2	1	5/8	5/8	4/4	1	1	1/16		1/16	1		2	74	17
2	1	11/16	11/16	4/4	2	1	1/16		1/16	1		0	60	30
2	1	11/16	11/16	4/4	1	1	1/16		1/16	1		-3	75	18
2	1	3/4	3/4	4/4	2	1	1/8		1/8	1		5	59	31
2	1	3/4	3/4	4/4	1	1	1/8		1/8	1		2	74	19
2	1	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	32
2	1	7/8	7/8	4/4	1	1	1/8		1/8	1		1	79	20
3	2	0	0	4/4	1	1	0	appoggiatura	1/8	1		-1	77	33
3	2	0	0	4/4	2	1	1/8		1/8	1		0	60	48
3	2	0	0	4/4	1	1	1/8		1/8	1		-3	75	34
3	2	1/8	1/8	4/4	2	1	1/16		1/16	1		2	62	49
3	2	1/8	1/8	4/4	1	1	1/16		1/16	1		-1	77	35
3	2	3/16	3/16	4/4	2	1	1/16		1/16	1		-3	63	50
3	2	3/16	3/16	4/4	1	1	1/16		1/16	1		1	79	36
3	2	1/4	1/4	4/4	2	1	1/8		1/8	1		2	62	51
3	2	1/4	1/4	4/4	1	1	1/16		1/16	1		-1	77	37
3	2	5/16	5/16	4/4	1	1	1/16		1/16	1		1	79	38
3	2	3/8	3/8	4/4	2	1	1/8		1/8	1		-2	58	52
3	2	3/8	3/8	4/4	1	1	1/16		1/16	1		-3	75	39
3	2	7/16	7/16	4/4	1	1	1/16		1/16	1		-1	77	40
3	2	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	63	53
3	2	1/2	1/2	4/4	1	1	1/8		1/8	1		1	79	41
3	2	5/8	5/8	4/4	2	1	1/16		1/16	1		-1	65	54
3	2	5/8	5/8	4/4	1	1	1/16		1/16	1		-1	77	42
3	2	11/16	11/16	4/4	2	1	1/16		1/16	1		1	67	55
3	2	11/16	11/16	4/4	1	1	1/16		1/16	1		-3	75	43
3	2	3/4	3/4	4/4	2	1	1/16		1/16	1		-1	65	56
3	2	3/4	3/4	4/4	1	1	1/16		1/16	1		2	74	44
3	2	13/16	13/16	4/4	2	1	1/16		1/16	1		1	67	57
3	2	13/16	13/16	4/4	1	1	1/16		1/16	1		-3	75	45
3	2	7/8	7/8	4/4	2	1	1/16		1/16	1		-3	63	58
3	2	7/8	7/8	4/4	1	1	1/16		1/16	1		0	72	46
3	2	15/16	15/16	4/4	2	1	1/16		1/16	1		-1	65	59
3	2	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	47
4	3	0	0	4/4	2	1	1/8		1/8	1		1	67	73
4	3	0	0	4/4	1	1	1/8		1/8	1		-3	75	60
4	3	1/8	1/8	4/4	2	1	1/16		1/16	1		-1	65	74
4	3	1/8	1/8	4/4	1	1	1/16		1/16	1		-1	77	61
4	3	3/16	3/16	4/4	2	1	1/16		1/16	1		-3	63	75
4	3	3/16	3/16	4/4	1	1	1/16		1/16	1		1	79	62
4	3	1/4	1/4	4/4	2	1	1/8		1/8	1		2	62	76
4	3	1/4	1/4	4/4	1	1	1/16		1/16	1		-1	77	63
4	3	5/16	5/16	4/4	1	1	1/16		1/16	1		-4	80	64
4	3	3/8	3/8	4/4	2	1	1/8		1/8	1		-2	58	77
4	3	3/8	3/8	4/4	1	1	1/16		1/16	1		1	79	65
4	3	7/16	7/16	4/4	1	1	1/16		1/16	1		-1	77	66
4	3	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	63	78
4	3	1/2	1/2	4/4	1	1	1/16		1/16	1		-4	80	67
4	3	9/16	9/16	4/4	1	1	1/16		1/16	1		1	79	68
4	3	5/8	5/8	4/4	2	1	1/8		1/8	1		-4	56	79
