mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	0
2	1	1/2	1.0	0	0	2/4	1	1	1/4		1/4	1		5	71	B4	4	1
2	1	1	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		5	59	B3	3	3
2	1	3/2	1.0	1/4	1/4	2/4	2	1	1/4		1/4	1		4	52	E3	3	4
2	1	2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	2
3	2	5/2	0.5	0	0	2/4	1	1	1/8		1/8	1		8	68	G#4	4	5
3	2	3	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	9
3	2	3	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	6
3	2	7/2	1.0	1/4	1/4	2/4	2	1	1/4		1/4	1		4	40	E2	2	10
3	2	4	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		4	64	E4	4	7
3	2	17/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		6	66	F#4	4	8
4	3	9/2	0.5	0	0	2/4	1	1	1/8		1/8	1		8	68	G#4	4	11
4	3	5	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		6	66	F#4	4	12
4	3	11/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		8	68	G#4	4	13
4	3	6	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1		4	52	E3	3	15
4	3	6	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	14
4	3	25/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		6	54	F#3	3	16
5	4	13/2	0.0	0	0	2/4	1	1	0	appoggiatura	1/8	1		3	69	A4	4	17
5	4	13/2	0.5	0	0	2/4	2	1	1/8		1/8	1		8	56	G#3	3	21
5	4	13/2	1.5	0	0	2/4	1	1	3/8		1/4	3/2		5	71	B4	4	18
5	4	7	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		6	54	F#3	3	22
5	4	15/2	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		8	56	G#3	3	23
5	4	8	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	24
5	4	8	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	19
5	4	33/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	20
6	5	17/2	0.5	0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	29
6	5	17/2	1.0	0	0	2/4	1	1	1/4		1/4	1		7	73	C#5	5	25
