mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.25	0	3/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	0
1	0	1/4	0.25	1/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	1
1	0	1/2	0.5	1/8	1/2	4/4	1	1	1/8		1/8	1		-2	70	Bb4	4	2
1	0	1	0.5	1/4	5/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	3
1	0	3/2	0.5	3/8	3/4	4/4	1	1	1/8		1/8	1		2	74	D5	5	4
1	0	2	0.25	1/2	7/8	4/4	2	1	1/16		1/16	1		1	55	G3	3	6
1	0	2	0.5	1/2	7/8	4/4	1	1	1/8		1/8	1		2	62	D4	4	5
1	0	9/4	0.25	9/16	15/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	7
2	1	5/2	0.5	0	0	4/4	2	1	1/8		1/8	1		-2	58	Bb3	3	16
2	1	5/2	1.0	0	0	4/4	1	1	1/4		1/4	1		1	67	G4	4	8
2	1	3	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		0	60	C4	4	17
2	1	7/2	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		2	62	D4	4	18
2	1	4	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	19
2	1	4	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		1	79	G5	5	9
2	1	17/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	81	A5	5	10
2	1	9/2	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	55	G3	3	20
2	1	9/2	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		-2	82	Bb5	5	11
2	1	5	0.25	5/8	5/8	4/4	1	1	1/16		1/16	1		3	81	A5	5	12
2	1	21/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	13
2	1	11/2	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		-1	77	F5	5	14
2	1	6	0.25	7/8	7/8	4/4	2	1	1/16		1/16	1		1	55	G3	3	21
2	1	25/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	22
2	1	25/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-3	75	Eb5	5	15
3	2	13/2	0.5	0	0	4/4	2	1	1/8		1/8	1		-2	58	Bb3	3	33
3	2	13/2	1.0	0	0	4/4	1	1	1/4		1/4	1		2	74	D5	5	23
3	2	7	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		3	57	A3	3	34
3	2	29/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	35
3	2	15/2	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	53	F3	3	36
3	2	8	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	37
3	2	8	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	74	D5	5	24
3	2	33/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		-3	75	Eb5	5	25
3	2	17/2	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	38
3	2	17/2	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		-1	77	F5	5	26
3	2	9	0.25	5/8	5/8	4/4	1	1	1/16		1/16	1		1	79	G5	5	27
3	2	37/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	28
3	2	19/2	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		-3	75	Eb5	5	29
3	2	39/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	30
3	2	10	0.25	7/8	7/8	4/4	2	1	1/16		1/16	1		2	62	D4	4	39
3	2	10	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		0	72	C5	5	31
3	2	41/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		-3	63	Eb4	4	40
3	2	41/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-2	70	Bb4	4	32
