mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5	0	11/8	6/4	2	1	1/8		1/8	1		4	52	E3	3	1
1	0	0	0	0.5	0	11/8	6/4	1	1	1/8		1/8	1		4	64	E4	4	0
2	1	1/2	1/2	0.5	0	0	6/4	2	1	1/8		1/8	1		4	52	E3	3	9
2	1	1/2	1/2	1.5	0	0	6/4	1	1	3/8		1/4	3/2		8	68	G#4	4	2
2	1	1	1	0.5	1/8	1/8	6/4	2	1	1/8		1/8	1		9	51	D#3	3	10
2	1	3/2	3/2	0.5	1/4	1/4	6/4	2	1	1/8		1/8	1		4	52	E3	3	11
2	1	2	2	0.5	3/8	3/8	6/4	2	1	1/8		1/8	1		6	54	F#3	3	12
2	1	2	2	0.5	3/8	3/8	6/4	1	1	1/8		1/8	1		3	69	A4	4	3
2	1	5/2	5/2	1.0	1/2	1/2	6/4	2	1	1/4		1/4	1		8	56	G#3	3	13
2	1	5/2	5/2	1.0	1/2	1/2	6/4	1	1	1/4		1/4	1		5	71	B4	4	4
2	1	7/2	7/2	0.5	3/4	3/4	6/4	2	1	1/8		1/8	1		3	57	A3	3	14
2	1	7/2	7/2	1.0	3/4	3/4	6/4	1	1	1/4		1/4	1		7	73	C#5	5	5
2	1	4	4	0.5	7/8	7/8	6/4	2	1	1/8		1/8	1		8	56	G#3	3	15
2	1	9/2	9/2	0.0	1	1	6/4	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	6
2	1	9/2	9/2	1.0	1	1	6/4	2	1	1/4		1/4	1		6	54	F#3	3	16
2	1	9/2	9/2	1.5	1	1	6/4	1	1	3/8		1/4	3/2		9	75	D#5	5	7
2	1	11/2	11/2	1.0	5/4	5/4	6/4	2	1	1/4		1/4	1		4	52	E3	3	17
2	1	6	6	0.5	11/8	11/8	6/4	1	1	1/8		1/8	1		4	76	E5	5	8
3	2	13/2	13/2	1.5	0	0	6/4	2	1	3/8		1/4	3/2		5	59	B3	3	26
3	2	13/2	13/2	1.0	0	0	6/4	1	1	1/4		1/4	1		9	75	D#5	5	18
3	2	15/2	15/2	0.0	1/4	1/4	6/4	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	19
3	2	15/2	15/2	1.0	1/4	1/4	6/4	1	1	1/4		1/4	1		5	71	B4	4	20
3	2	8	8	0.5	3/8	3/8	6/4	2	1	1/8		1/8	1		3	57	A3	3	27
3	2	17/2	17/2	1.0	1/2	1/2	6/4	2	1	1/4		1/4	1		8	56	G#3	3	28
3	2	17/2	17/2	0.5	1/2	1/2	6/4	1	1	1/8		1/8	1		4	76	E5	5	21
3	2	9	9	0.5	5/8	5/8	6/4	1	1	1/8		1/8	1		9	75	D#5	5	22
3	2	19/2	19/2	1.0	3/4	3/4	6/4	2	1	1/4		1/4	1		3	57	A3	3	29
3	2	19/2	19/2	1.0	3/4	3/4	6/4	1	1	1/4		1/4	1		7	73	C#5	5	23
3	2	21/2	21/2	1.0	1	1	6/4	2	1	1/4		1/4	1		9	51	D#3	3	30
3	2	21/2	21/2	1.5	1	1	6/4	1	1	3/8		1/4	3/2		5	71	B4	4	24
3	2	23/2	23/2	1.0	5/4	5/4	6/4	2	1	1/4		1/4	1		5	47	B2	2	31
3	2	12	12	0.5	11/8	11/8	6/4	1	1	1/8		1/8	1		3	69	A4	4	25
4	3	25/2	25/2	2.0	0	0	6/4	2	1	1/2		1/2	1		4	52	E3	3	40
4	3	25/2	25/2	2.0	0	0	6/4	1	1	1/2		1/2	1		8	68	G#4	4	32
4	3	29/2	29/2	0.0	1/2	1/2	6/4	1	1	0	appoggiatura	1/8	1		6	66	F#4	4	33
4	3	29/2	29/2	1.0	1/2	1/2	6/4	2	1	1/4		1/4	1		4	40	E2	2	41
4	3	29/2	29/2	1.0	1/2	1/2	6/4	1	1	1/4		1/4	1		4	64	E4	4	34
4	3	31/2	31/2	1.0	3/4	3/4	6/4	2	1	1/4		1/4	1		4	64	E4	4	42
4	3	31/2	31/2	3.0	3/4	3/4	6/4	2	2	3/4		1/2	3/2		4	64	E4	4	45
4	3	31/2	31/2	0.5	3/4	3/4	6/4	1	1	1/8		1/8	1		8	80	G#5	5	35
4	3	16	16	0.5	7/8	7/8	6/4	1	1	1/8		1/8	1		3	81	A5	5	36
4	3	33/2	33/2	1.0	1	1	6/4	2	1	1/4		1/4	1		5	71	B4	4	43
4	3	33/2	33/2	1.0	1	1	6/4	1	1	1/4		1/4	1		8	80	G#5	5	37
4	3	35/2	35/2	1.0	5/4	5/4	6/4	2	1	1/4		1/4	1		7	73	C#5	5	44
4	3	35/2	35/2	0.75	5/4	5/4	6/4	1	1	3/16		1/8	3/2		6	78	F#5	5	38
4	3	73/4	73/4	0.25	23/16	23/16	6/4	1	1	1/16		1/16	1		4	76	E5	5	39
5	4	37/2	37/2	1.0	0	0	6/4	2	1	1/4		1/4	1		9	63	D#4	4	57
5	4	37/2	37/2	3.0	0	0	6/4	2	2	3/4		1/2	3/2		9	63	D#4	4	63
5	4	37/2	37/2	0.5	0	0	6/4	1	1	1/8		1/8	1		6	78	F#5	5	46
5	4	19	19	0.5	1/8	1/8	6/4	1	1	1/8		1/8	1		8	80	G#5	5	47
5	4	39/2	39/2	1.0	1/4	1/4	6/4	2	1	1/4		1/4	1		10	70	A#4	4	58
5	4	39/2	39/2	1.0	1/4	1/4	6/4	1	1	1/4		1/4	1		6	78	F#5	5	48
5	4	41/2	41/2	1.0	1/2	1/2	6/4	2	1	1/4		1/4	1		5	71	B4	4	59
5	4	41/2	41/2	0.75	1/2	1/2	6/4	1	1	3/16		1/8	3/2		4	76	E5	5	49
5	4	85/4	85/4	0.25	11/16	11/16	6/4	1	1	1/16		1/16	1		9	75	D#5	5	50
5	4	43/2	43/2	1.0	3/4	3/4	6/4	2	1	1/4		1/4	1		7	61	C#4	4	60
5	4	43/2	43/2	3.0	3/4	3/4	6/4	2	2	3/4		1/2	3/2		7	61	C#4	4	64
5	4	43/2	43/2	0.75	3/4	3/4	6/4	1	1	3/16		1/8	3/2		4	76	E5	5	51
5	4	89/4	89/4	0.125	15/16	15/16	6/4	1	1	1/32		1/32	1		6	78	F#5	5	52
5	4	179/8	179/8	0.125	31/32	31/32	6/4	1	1	1/32		1/32	1		8	80	G#5	5	53
