mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	2.0	0	0	3/4	2	1	1/2		1/2	1		2	62	D4	4	3
1	1	0	1.0	0	0	3/4	1	1	1/4		1/4	1		-1	77	F5	5	0
1	1	1	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		3	69	A4	4	1
1	1	11/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	2
2	2	3	2.0	0	0	3/4	2	1	1/2		1/2	1		0	60	C4	4	7
2	2	3	1.0	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	4
2	2	4	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		3	69	A4	4	5
2	2	23/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	6
3	3	6	2.0	0	0	3/4	2	1	1/2		1/2	1		5	59	B3	3	11
3	3	6	1.0	0	0	3/4	1	1	1/4		1/4	1		2	74	D5	5	8
3	3	7	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		8	68	G#4	4	9
3	3	35/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	10
4	4	9	1.5	0	0	3/4	2	1	3/8		1/4	3/2		3	57	A3	3	15
4	4	9	1.0	0	0	3/4	1	1	1/4		1/4	1		7	73	C#5	5	12
4	4	10	0.0	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1		5	71	B4	4	13
4	4	10	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	14
4	4	21/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-2	58	Bb3	3	16
4	4	11	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	A3	3	17
4	4	23/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	18
5	5	12	0.5	0	0	3/4	2	1	1/8		1/8	1		6	54	F#3	3	22
5	5	12	1.0	0	0	3/4	1	1	1/4		1/4	1		3	81	A5	5	19
5	5	25/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	23
5	5	13	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		6	54	F#3	3	24
5	5	13	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		2	74	D5	5	20
5	5	27/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	25
5	5	14	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		4	52	E3	3	26
5	5	29/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		6	54	F#3	3	27
5	5	59/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		3	81	A5	5	21
6	6	15	0.0	0	0	3/4	1	1	0	grace4	1/8	1		3	81	A5	5	28
6	6	15	0.5	0	0	3/4	2	1	1/8		1/8	1		1	55	G3	3	32
6	6	15	1.0	0	0	3/4	1	1	1/4		1/4	1		-2	82	Bb5	5	29
