mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	3/8	4/4	1	1	1/8		1/8	1		4	76	E5	5	0
1	0	1/2	1.0	1/8	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	6
1	0	1/2	0.5	1/8	1/2	4/4	1	1	1/8		1/8	1		8	80	G#5	5	1
1	0	1	0.25	1/4	5/8	4/4	1	1	1/16		1/16	1		8	80	G#5	5	2
1	0	5/4	0.25	5/16	11/16	4/4	1	1	1/16		1/16	1		3	81	A5	5	3
1	0	3/2	0.5	3/8	3/4	4/4	1	1	1/8		1/8	1		5	83	B5	5	4
1	0	2	0.5	1/2	7/8	4/4	1	1	1/8		1/8	1		4	76	E5	5	5
2	1	5/2	1.0	0	0	4/4	2	1	1/4		1/4	1		9	51	D#3	3	17
2	1	5/2	0.5	0	0	4/4	1	1	1/8		1/8	1		6	78	F#5	5	7
2	1	3	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		8	80	G#5	5	8
2	1	13/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		3	81	A5	5	9
2	1	7/2	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	83	B5	5	10
2	1	4	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		9	75	D#5	5	11
2	1	9/2	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		7	49	C#3	3	18
2	1	9/2	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		4	76	E5	5	12
2	1	5	0.25	5/8	5/8	4/4	1	1	1/16		1/16	1		6	78	F#5	5	13
2	1	21/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		8	80	G#5	5	14
2	1	11/2	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		3	81	A5	5	15
2	1	6	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		7	73	C#5	5	16
3	2	13/2	1.0	0	0	4/4	2	1	1/4		1/4	1		5	47	B2	2	32
3	2	13/2	0.25	0	0	4/4	1	1	1/16		1/16	1		9	75	D#5	5	19
3	2	27/4	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	20
3	2	7	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		7	73	C#5	5	21
3	2	29/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		9	75	D#5	5	22
3	2	15/2	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		4	76	E5	5	23
3	2	31/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	24
3	2	8	0.25	3/8	3/8	4/4	2	1	1/16		1/16	1		5	47	B2	2	33
3	2	8	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		8	80	G#5	5	25
3	2	33/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		3	45	A2	2	34
3	2	33/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	81	A5	5	26
