mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	1.0	0	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	3
1	0	0	0.5	0	3/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	0
1	0	1/2	0.5	1/8	1/2	6/8	1	1	1/8		1/8	1		4	64	E4	4	1
1	0	1	0.5	1/4	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	2
2	1	3/2	0.5	0	0	6/8	2	1	1/8		1/8	1		3	57	A3	3	9
2	1	3/2	0.5	0	0	6/8	1	1	1/8		1/8	1		0	72	C5	5	4
2	1	2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		4	52	E3	3	10
2	1	2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	5
2	1	5/2	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		3	57	A3	3	11
2	1	5/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		0	72	C5	5	6
2	1	3	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		0	60	C4	4	12
2	1	3	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		4	76	E5	5	7
2	1	7/2	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		8	56	G#3	3	13
2	1	4	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		4	52	E3	3	14
2	1	4	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	8
3	2	9/2	0.0	0	0	6/8	1	1	0	appoggiatura	1/8	1		5	71	B4	4	15
3	2	9/2	0.5	0	0	6/8	2	1	1/8		1/8	1		3	57	A3	3	21
3	2	9/2	0.5	0	0	6/8	1	1	1/8		1/8	1		0	72	C5	5	16
3	2	5	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		3	45	A2	2	22
3	2	5	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	17
3	2	11/2	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		3	57	A3	3	23
3	2	11/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		0	72	C5	5	18
3	2	6	0.25	3/8	3/8	6/8	2	1	1/16		1/16	1		8	56	G#3	3	24
3	2	6	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		4	76	E5	5	19
3	2	25/4	0.25	7/16	7/16	6/8	2	1	1/16		1/16	1		6	54	F#3	3	25
3	2	13/2	0.25	1/2	1/2	6/8	2	1	1/16		1/16	1		4	52	E3	3	26
3	2	27/4	0.25	9/16	9/16	6/8	2	1	1/16		1/16	1		2	50	D3	3	27
3	2	7	0.25	5/8	5/8	6/8	2	1	1/16		1/16	1		0	48	C3	3	28
3	2	7	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	20
3	2	29/4	0.25	11/16	11/16	6/8	2	1	1/16		1/16	1		5	47	B2	2	29
4	3	15/2	0.5	0	0	6/8	2	1	1/8		1/8	1		0	48	C3	3	37
4	3	15/2	0.5	0	0	6/8	1	1	1/8		1/8	1		3	69	A4	4	30
4	3	8	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		5	47	B2	2	38
4	3	8	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		8	68	G#4	4	31
4	3	17/2	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		3	45	A2	2	39
4	3	17/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	32
4	3	9	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		8	44	G#2	2	40
4	3	9	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	33
4	3	19/2	1.0	1/2	1/2	6/8	2	1	1/4		1/4	1		3	45	A2	2	41
4	3	19/2	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		2	74	D5	5	34
4	3	10	0.375	5/8	5/8	6/8	1	1	3/32		1/16	3/2		0	72	C5	5	35
4	3	83/8	0.125	23/32	23/32	6/8	1	1	1/32		1/32	1		5	71	B4	4	36
5	4	21/2	0.75	0	0	6/8	2	1	3/16		1/8	3/2		4	40	E2	2	46
