mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	3/8	6/8	1	1	3/8		1/4	3/2		4	76	0
2	1	0	0	6/8	2	1	3/8		1/4	3/2		4	64	10
2	1	0	0	6/8	1	1	1/16		1/16	1		1	79	1
2	1	1/16	1/16	6/8	1	1	1/16		1/16	1		6	78	2
2	1	1/8	1/8	6/8	1	1	1/16		1/16	1		4	76	3
2	1	3/16	3/16	6/8	1	1	1/16		1/16	1		9	75	4
2	1	1/4	1/4	6/8	1	1	1/16		1/16	1		7	73	5
2	1	5/16	5/16	6/8	1	1	1/16		1/16	1		5	71	6
2	1	3/8	3/8	6/8	2	1	1/16		1/16	1		1	67	11
2	1	3/8	3/8	6/8	1	1	1/8		1/8	1		4	76	7
2	1	7/16	7/16	6/8	2	1	1/16		1/16	1		6	66	12
2	1	1/2	1/2	6/8	2	1	1/16		1/16	1		4	64	13
2	1	1/2	1/2	6/8	1	1	1/8		1/8	1		5	71	8
2	1	9/16	9/16	6/8	2	1	1/16		1/16	1		9	63	14
2	1	5/8	5/8	6/8	2	1	1/16		1/16	1		7	61	15
2	1	5/8	5/8	6/8	1	1	1/8		1/8	1		3	69	9
2	1	11/16	11/16	6/8	2	1	1/16		1/16	1		5	59	16
3	2	0	0	6/8	2	1	3/8		1/4	3/2		4	64	27
3	2	0	0	6/8	1	1	1/8		1/8	1		1	67	17
3	2	1/8	1/8	6/8	1	1	1/16		1/16	1		6	66	18
3	2	3/16	3/16	6/8	1	1	1/16		1/16	1		1	67	19
3	2	1/4	1/4	6/8	1	1	1/8		1/8	1		4	64	20
3	2	3/8	3/8	6/8	2	1	1/4		1/4	1		4	52	28
3	2	3/8	3/8	6/8	1	1	1/16		1/16	1		1	67	21
3	2	7/16	7/16	6/8	1	1	1/16		1/16	1		6	66	22
3	2	1/2	1/2	6/8	1	1	1/16		1/16	1		4	64	23
3	2	9/16	9/16	6/8	1	1	1/16		1/16	1		6	66	24
3	2	5/8	5/8	6/8	1	1	1/16		1/16	1		1	67	25
3	2	11/16	11/16	6/8	1	1	1/16		1/16	1		3	69	26
4	3	0	0	6/8	2	1	1/4		1/4	1		2	50	37
4	3	0	0	6/8	1	1	1/8		1/8	1		6	66	29
4	3	1/8	1/8	6/8	1	1	1/16		1/16	1		5	71	30
4	3	3/16	3/16	6/8	1	1	1/16		1/16	1		3	69	31
4	3	1/4	1/4	6/8	1	1	1/16		1/16	1		1	67	32
4	3	5/16	5/16	6/8	1	1	1/16		1/16	1		6	66	33
4	3	3/8	3/8	6/8	2	1	1/4		1/4	1		0	48	38
4	3	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	34
4	3	1/2	1/2	6/8	1	1	0	grace8after	1/8	1		6	78	35
4	3	1/2	1/2	6/8	1	1	1/4		1/4	1		4	76	36
5	4	0	0	6/8	2	1	1/4		1/4	1		5	47	40
5	4	0	0	6/8	1	1	1/4		1/4	1		9	75	39
6	4	0	3/8	6/8	1	1	1/8		1/8	1		6	78	41
6	4	1/8	1/2	6/8	1	1	1/8		1/8	1		1	79	42
6	4	1/4	5/8	6/8	1	1	1/8		1/8	1		2	74	43
7	5	0	0	6/8	2	1	1/8		1/8	1		5	59	51
7	5	0	0	6/8	1	1	1/8		1/8	1		2	74	44
7	5	1/8	1/8	6/8	2	1	1/8		1/8	1		0	60	52
7	5	1/8	1/8	6/8	1	1	1/8		1/8	1		4	76	45
7	5	1/4	1/4	6/8	2	1	1/8		1/8	1		1	55	53
7	5	1/4	1/4	6/8	1	1	1/8		1/8	1		5	71	46
7	5	3/8	3/8	6/8	2	1	1/16		1/16	1		1	43	54
7	5	3/8	3/8	6/8	1	1	1/16		1/16	1		5	71	47
7	5	7/16	7/16	6/8	2	1	1/16		1/16	1		3	45	55
7	5	7/16	7/16	6/8	1	1	1/16		1/16	1		0	72	48
7	5	1/2	1/2	6/8	2	1	1/16		1/16	1		5	47	56
7	5	1/2	1/2	6/8	1	1	1/8		1/8	1		2	74	49
7	5	9/16	9/16	6/8	2	1	1/16		1/16	1		0	48	57
7	5	5/8	5/8	6/8	2	1	1/16		1/16	1		5	47	58
7	5	5/8	5/8	6/8	1	1	1/8		1/8	1		1	67	50
7	5	11/16	11/16	6/8	2	1	1/16		1/16	1		0	48	59
8	6	0	0	6/8	2	1	1/4		1/4	1		2	50	68
8	6	0	0	6/8	1	1	1/8		1/8	1		6	66	60
8	6	1/8	1/8	6/8	1	1	1/16		1/16	1		4	64	61
8	6	3/16	3/16	6/8	1	1	1/16		1/16	1		6	66	62
8	6	1/4	1/4	6/8	2	1	1/16		1/16	1		2	62	69
8	6	1/4	1/4	6/8	1	1	1/8		1/8	1		2	62	63
8	6	5/16	5/16	6/8	2	1	1/16		1/16	1		0	60	70
8	6	3/8	3/8	6/8	2	1	1/4		1/4	1		5	59	71
8	6	3/8	3/8	6/8	1	1	1/16		1/16	1		2	74	64
8	6	7/16	7/16	6/8	1	1	1/16		1/16	1		0	72	65
8	6	1/2	1/2	6/8	1	1	1/8		1/8	1		5	71	66
8	6	5/8	5/8	6/8	2	1	1/8		1/8	1		0	60	72
