mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	3/8	2/4	1	1	1/8		1/8	1		5	71	0
2	1	0	0	2/4	1	1	1/4		1/4	1		4	76	1
2	1	1/4	1/4	2/4	1	1	1/4		1/4	1		4	76	2
3	2	0	0	2/4	1	1	3/8		1/4	3/2		4	76	3
3	2	3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	5
3	2	3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	4
4	3	0	0	2/4	2	1	1/4		1/4	1		5	59	10
4	3	0	0	2/4	1	1	1/8		1/8	1		9	75	6
4	3	1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	7
4	3	1/4	1/4	2/4	2	1	1/4		1/4	1		5	59	11
4	3	1/4	1/4	2/4	1	1	1/8		1/8	1		9	75	8
4	3	3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	9
5	4	0	0	2/4	2	1	3/8		1/4	3/2		5	59	18
5	4	0	0	2/4	1	1	1/8		1/8	1		9	75	12
5	4	1/8	1/8	2/4	1	1	1/16		1/16	1		7	73	13
5	4	3/16	3/16	2/4	1	1	1/16		1/16	1		9	75	14
5	4	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	15
5	4	3/8	3/8	2/4	1	1	1/16		1/16	1		9	75	16
5	4	7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	17
6	5	0	0	2/4	1	1	1/4		1/4	1		6	78	19
6	5	1/4	1/4	2/4	1	1	1/4		1/4	1		6	78	20
6	5	3/8	3/8	2/4	2	1	1/16		1/16	1		6	54	21
6	5	7/16	7/16	2/4	2	1	1/16		1/16	1		8	56	22
7	6	0	0	2/4	2	1	1/4		1/4	1		10	58	25
7	6	0	0	2/4	1	1	3/8		1/4	3/2		6	78	23
7	6	1/4	1/4	2/4	2	1	1/4		1/4	1		10	58	26
7	6	3/8	3/8	2/4	1	1	1/8		1/8	1		8	80	24
8	7	0	0	2/4	2	1	1/4		1/4	1		10	58	31
8	7	0	0	2/4	1	1	1/8		1/8	1		6	78	27
8	7	1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	28
8	7	1/4	1/4	2/4	1	1	1/8		1/8	1		9	75	29
8	7	3/8	3/8	2/4	2	1	1/16		1/16	1		6	54	32
8	7	3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	30
8	7	7/16	7/16	2/4	2	1	1/16		1/16	1		8	56	33
9	8	0	0	2/4	2	1	1/4		1/4	1		3	57	40
9	8	0	0	2/4	1	1	1/8		1/8	1		9	75	34
9	8	1/8	1/8	2/4	1	1	1/16		1/16	1		7	73	35
9	8	3/16	3/16	2/4	1	1	1/16		1/16	1		9	75	36
9	8	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	41
9	8	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	37
9	8	3/8	3/8	2/4	1	1	1/16		1/16	1		7	73	38
