mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	1.0	0	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	2
1	0	0	0	1.0	0	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	0
1	0	1	1	0.5	1/4	5/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	1
2	1	3/2	3/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	7
2	1	3/2	3/2	1.0	0	0	6/8	1	1	1/4		1/4	1		4	76	E5	5	3
2	1	5/2	5/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	4
2	1	3	3	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	8
2	1	3	3	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		6	78	F#5	5	5
2	1	4	4	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		8	80	G#5	5	6
3	2	9/2	9/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	13
3	2	9/2	9/2	1.0	0	0	6/8	1	1	1/4		1/4	1		3	81	A5	5	9
3	2	11/2	11/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		4	76	E5	5	10
3	2	6	6	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	14
3	2	6	6	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		4	76	E5	5	11
3	2	7	7	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		6	78	F#5	5	12
4	3	15/2	15/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	19
4	3	15/2	15/2	1.0	0	0	6/8	1	1	1/4		1/4	1		4	76	E5	5	15
4	3	17/2	17/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		2	74	D5	5	16
4	3	9	9	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	20
4	3	9	9	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	17
4	3	10	10	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	18
5	4	21/2	21/2	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	26
5	4	21/2	21/2	0.5	0	0	6/8	1	1	1/8		1/8	1		7	73	C#5	5	21
5	4	11	11	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	22
