mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	3/8	4/4	1	1	1/8		1/8	1		3	81	0
1	0	1/8	1/2	4/4	1	1	1/8		1/8	1		6	78	1
1	0	1/4	5/8	4/4	1	1	1/8		1/8	1		3	81	2
1	0	3/8	3/4	4/4	1	1	1/8		1/8	1		4	76	3
1	0	1/2	7/8	4/4	1	1	1/8		1/8	1		3	81	4
2	1	0	0	4/4	1	1	1/8		1/8	1		2	74	5
2	1	1/8	1/8	4/4	1	1	1/8		1/8	1		3	81	6
2	1	1/4	1/4	4/4	1	1	1/8		1/8	1		7	73	7
2	1	3/8	3/8	4/4	1	1	1/8		1/8	1		3	81	8
2	1	1/2	1/2	4/4	1	1	1/8		1/8	1		1	79	9
2	1	5/8	5/8	4/4	1	1	1/16		1/16	1		6	78	10
2	1	11/16	11/16	4/4	1	1	1/16		1/16	1		1	79	11
2	1	3/4	3/4	4/4	1	1	1/8		1/8	1		4	76	12
2	1	7/8	7/8	4/4	1	1	1/8		1/8	1		3	81	13
3	2	0	0	4/4	1	1	1/8		1/8	1		6	78	14
3	2	1/8	1/8	4/4	1	1	1/16		1/16	1		4	76	15
3	2	3/16	3/16	4/4	1	1	1/16		1/16	1		6	78	16
3	2	1/4	1/4	4/4	1	1	1/8		1/8	1		2	74	17
3	2	3/8	3/8	4/4	2	1	1/8		1/8	1		3	57	24
3	2	3/8	3/8	4/4	1	1	1/8		1/8	1		3	69	18
3	2	1/2	1/2	4/4	2	1	1/8		1/8	1		6	54	25
3	2	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	74	19
3	2	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	26
3	2	11/16	11/16	4/4	1	1	1/16		1/16	1		4	76	20
3	2	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	27
3	2	3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	76	21
3	2	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	28
3	2	15/16	15/16	4/4	1	1	1/32		1/32	1		2	74	22
3	2	31/32	31/32	4/4	1	1	1/32		1/32	1		4	76	23
4	3	0	0	4/4	2	1	1/8		1/8	1		2	50	40
4	3	0	0	4/4	1	1	1/8		1/8	1		6	78	29
4	3	1/8	1/8	4/4	2	1	1/8		1/8	1		3	57	41
4	3	1/8	1/8	4/4	1	1	1/16		1/16	1		1	79	30
4	3	3/16	3/16	4/4	1	1	1/16		1/16	1		6	78	31
4	3	1/4	1/4	4/4	2	1	1/8		1/8	1		7	49	42
4	3	1/4	1/4	4/4	1	1	1/8		1/8	1		4	76	32
4	3	3/8	3/8	4/4	2	1	1/8		1/8	1		3	57	43
4	3	3/8	3/8	4/4	1	1	1/8		1/8	1		6	78	33
4	3	1/2	1/2	4/4	2	1	1/8		1/8	1		1	55	44
4	3	1/2	1/2	4/4	1	1	1/8		1/8	1		4	76	34
4	3	5/8	5/8	4/4	2	1	1/16		1/16	1		6	54	45
4	3	5/8	5/8	4/4	1	1	1/8		1/8	1		2	74	35
4	3	11/16	11/16	4/4	2	1	1/16		1/16	1		1	55	46
4	3	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	47
4	3	3/4	3/4	4/4	1	1	1/16		1/16	1		4	76	36
4	3	13/16	13/16	4/4	1	1	1/16		1/16	1		2	74	37
4	3	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	48
4	3	7/8	7/8	4/4	1	1	1/16		1/16	1		7	73	38
4	3	15/16	15/16	4/4	1	1	1/16		1/16	1		5	71	39
5	4	0	0	4/4	2	1	1/8		1/8	1		6	54	57
