mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	1/4	3/8	2	1	1/8		1/8	1		0	60	C4	4	1
1	0	0	0.5	0	1/4	3/8	1	1	1/8		1/8	1		1	67	G4	4	0
2	1	1/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-4	56	Ab3	3	7
2	1	1/2	0.5	0	0	3/8	1	1	1/8		1/8	1		0	72	C5	5	2
2	1	1	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	53	F3	3	8
2	1	1	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		-3	75	Eb5	5	3
2	1	5/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	4
2	1	3/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		1	55	G3	3	9
2	1	3/2	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		0	72	C5	5	5
2	1	7/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		5	71	B4	4	6
3	2	2	0.0	0	0	3/8	1	1	0	appoggiatura	1/8	1		-2	70	Bb4	4	10
3	2	2	0.5	0	0	3/8	2	1	1/8		1/8	1		-3	51	Eb3	3	14
3	2	2	0.5	0	0	3/8	1	1	1/8		1/8	1		0	72	C5	5	11
3	2	5/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		2	50	D3	3	15
3	2	5/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		2	74	D5	5	12
3	2	3	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		0	48	C3	3	16
3	2	3	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		-3	75	Eb5	5	13
4	3	7/2	0.0	0	0	3/8	1	1	0	appoggiatura	1/8	1		-3	75	Eb5	5	17
4	3	7/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-1	53	F3	3	23
4	3	7/2	0.5	0	0	3/8	1	1	1/8		1/8	1		2	74	D5	5	18
4	3	4	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		1	55	G3	3	24
4	3	4	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		-1	77	F5	5	19
4	3	17/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		-3	75	Eb5	5	20
4	3	9/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-4	56	Ab3	3	25
4	3	9/2	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		2	74	D5	5	21
4	3	19/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		0	72	C5	5	22
5	4	5	0.5	0	0	3/8	2	1	1/8		1/8	1		1	55	G3	3	30
5	4	5	0.5	0	0	3/8	1	1	1/8		1/8	1		5	71	B4	4	26
5	4	11/2	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		3	69	A4	4	27
5	4	11/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	53	F3	3	31
5	4	11/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		1	67	G4	4	28
5	4	6	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-3	51	Eb3	3	32
5	4	6	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		-3	75	Eb5	5	29
6	5	13/2	0.0	0	0	3/8	1	1	0	appoggiatura	1/8	1		-3	75	Eb5	5	33
6	5	13/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-1	53	F3	3	39
6	5	13/2	0.5	0	0	3/8	1	1	1/8		1/8	1		2	74	D5	5	34
6	5	7	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		-3	51	Eb3	3	40
6	5	7	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		2	74	D5	5	35
6	5	29/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		-3	75	Eb5	5	36
6	5	15/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		2	50	D3	3	41
6	5	15/2	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		-1	77	F5	5	37
6	5	31/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		3	69	A4	4	38
7	6	8	0.25	0	0	3/8	2	1	1/16		1/16	1		-3	51	Eb3	3	46
7	6	8	0.5	0	0	3/8	1	1	1/8		1/8	1		5	71	B4	4	42
7	6	33/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		-1	53	F3	3	47
7	6	17/2	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		3	69	A4	4	43
7	6	17/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		-3	51	Eb3	3	48
7	6	17/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		1	67	G4	4	44
7	6	35/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		2	50	D3	3	49
7	6	9	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		0	48	C3	3	50
7	6	9	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1	1	0	72	C5	5	45
8	7	19/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-1	53	F3	3	56
8	7	19/2	0.25	0	0	3/8	1	1	1/16		1/16	1	-1	0	72	C5	5	51
8	7	39/4	0.25	1/16	1/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	52
8	7	10	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		1	55	G3	3	57
8	7	10	0.75	1/8	1/8	3/8	1	1	3/16		1/8	3/2		5	71	B4	4	53
8	7	21/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		1	43	G2	2	58
8	7	43/4	0.125	5/16	5/16	3/8	1	1	1/32		1/32	1		3	69	A4	4	54
8	7	87/8	0.125	11/32	11/32	3/8	1	1	1/32		1/32	1		5	71	B4	4	55
9	8	11	0.5	0	0	3/8	2	1	1/8		1/8	1		0	48	C3	3	60
9	8	11	1.0	0	0	3/8	1	1	1/4		1/4	1		0	72	C5	5	59
9	8	23/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		0	36	C2	2	61
10	8	12	0.5	0	1/4	3/8	2	1	1/8		1/8	1		0	60	C4	4	63
10	8	12	0.5	0	1/4	3/8	1	1	1/8		1/8	1		1	67	G4	4	62
11	9	25/2	0.0	0	0	3/8	1	1	0	grace4	1/8	1		1	67	G4	4	64
11	9	25/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-1	53	F3	3	69
11	9	25/2	0.5	0	0	3/8	1	1	1/8		1/8	1		-4	68	Ab4	4	65
11	9	13	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		1	67	G4	4	66
11	9	13	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		-2	58	Bb3	3	70
11	9	13	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		-1	65	F4	4	67
11	9	27/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-2	46	Bb2	2	71
11	9	27/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		-2	70	Bb4	4	68
12	10	14	0.75	0	0	3/8	2	1	3/16		1/8	3/2		-3	51	Eb3	3	75
12	10	14	0.5	0	0	3/8	1	1	1/8		1/8	1		1	67	G4	4	72
12	10	29/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		-3	63	Eb4	4	73
12	10	59/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		-1	53	F3	3	76
12	10	15	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		-3	51	Eb3	3	77
12	10	15	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		-2	70	Bb4	4	74
12	10	61/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		2	50	D3	3	78
13	11	31/2	0.5	0	0	3/8	2	1	1/8		1/8	1		0	48	C3	3	83
13	11	31/2	0.5	0	0	3/8	1	1	1/8		1/8	1		-3	75	Eb5	5	79
13	11	16	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		2	74	D5	5	80
13	11	16	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	53	F3	3	84
13	11	16	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	C5	5	81
13	11	33/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	41	F2	2	85
13	11	33/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		-1	77	F5	5	82
14	12	17	0.75	0	0	3/8	2	1	3/16		1/8	3/2		-2	46	Bb2	2	89
14	12	17	0.5	0	0	3/8	1	1	1/8		1/8	1		2	74	D5	5	86
14	12	35/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		-2	70	Bb4	4	87
14	12	71/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		3	45	A2	2	90
14	12	18	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		1	43	G2	2	91
14	12	18	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		2	74	D5	5	88
15	13	37/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-3	51	Eb3	3	95
15	13	37/2	0.5	0	0	3/8	1	1	1/8		1/8	1		0	72	C5	5	92
15	13	19	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		2	50	D3	3	96
15	13	19	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		-2	70	Bb4	4	93
15	13	39/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		0	48	C3	3	97
15	13	39/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		3	69	A4	4	94
16	14	20	0.5	0	0	3/8	2	1	1/8		1/8	1		-2	46	Bb2	2	101
16	14	20	0.75	0	0	3/8	1	1	3/16		1/8	3/2		2	74	D5	5	98
16	14	41/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		3	45	A2	2	102
16	14	83/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		6	66	F#4	4	99
16	14	21	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-2	46	Bb2	2	103
16	14	21	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		1	67	G4	4	100
17	15	43/2	0.5	0	0	3/8	2	1	1/8		1/8	1		0	48	C3	3	109
17	15	43/2	0.5	0	0	3/8	1	1	1/8		1/8	1		3	69	A4	4	104
17	15	22	0.0	1/8	1/8	3/8	1	1	0	grace4	1/8	1		3	69	A4	4	105
17	15	22	0.0	1/8	1/8	3/8	1	1	0	grace4	1/8	1		-2	70	Bb4	4	106
17	15	22	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		6	42	F#2	2	110
17	15	22	0.75	1/8	1/8	3/8	1	1	3/16		1/8	3/2		0	72	C5	5	107
17	15	45/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		1	43	G2	2	111
17	15	91/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		-2	70	Bb4	4	108
18	16	23	0.5	0	0	3/8	2	1	1/8		1/8	1		2	50	D3	3	114
18	16	23	0.5	0	0	3/8	1	1	1/8		1/8	1		3	69	A4	4	112
18	16	47/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		1	43	G2	2	115
18	16	47/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		1	67	G4	4	113
19	16	24	0.5	0	1/4	3/8	2	1	1/8		1/8	1		1	55	G3	3	117
19	16	24	0.5	0	1/4	3/8	1	1	1/8		1/8	1		2	74	D5	5	116
20	17	49/2	0.0	0	0	3/8	1	1	0	appoggiatura	1/8	1		2	74	D5	5	118
20	17	49/2	0.5	0	0	3/8	2	1	1/8		1/8	1		0	48	C3	3	124
20	17	49/2	0.5	0	0	3/8	1	1	1/8		1/8	1		-3	75	Eb5	5	119
20	17	25	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		2	74	D5	5	120
20	17	25	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	53	F3	3	125
20	17	25	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	C5	5	121
20	17	51/2	0.0	1/4	1/4	3/8	1	1	0	appoggiatura	1/8	1		-2	70	Bb4	4	122
20	17	51/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-3	51	Eb3	3	126
20	17	51/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		3	69	A4	4	123
21	18	26	0.0	0	0	3/8	1	1	0	grace4	1/8	1		3	69	A4	4	127
21	18	26	0.5	0	0	3/8	2	1	1/8		1/8	1		2	50	D3	3	131
21	18	26	0.75	0	0	3/8	1	1	3/16		1/8	3/2		-2	70	Bb4	4	128
21	18	53/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		0	48	C3	3	132
21	18	107/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		0	72	C5	5	129
21	18	27	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-2	46	Bb2	2	133
21	18	27	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		2	74	D5	5	130
22	19	55/2	0.0	0	0	3/8	1	1	0	appoggiatura	1/8	1		0	72	C5	5	134
22	19	55/2	0.25	0	0	3/8	2	1	1/16		1/16	1		-3	51	Eb3	3	138
22	19	55/2	0.5	0	0	3/8	1	1	1/8		1/8	1		-2	70	Bb4	4	135
22	19	111/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		2	50	D3	3	139
22	19	28	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		0	48	C3	3	140
22	19	28	0.75	1/8	1/8	3/8	1	1	3/16		1/8	3/2		-3	75	Eb5	5	136
22	19	57/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-2	46	Bb2	2	141
22	19	115/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	137
23	20	29	0.5	0	0	3/8	2	1	1/8		1/8	1		-1	53	F3	3	146
23	20	29	0.5	0	0	3/8	1	1	1/8		1/8	1		0	72	C5	5	142
23	20	59/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		-2	46	Bb2	2	147
23	20	59/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		-2	70	Bb4	4	143
23	20	119/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		-4	44	Ab2	2	148
23	20	30	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		1	43	G2	2	149
23	20	30	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		-3	75	Eb5	5	144
23	20	121/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	145
24	21	61/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-4	44	Ab2	2	153
24	21	61/2	0.5	0	0	3/8	1	1	1/8		1/8	1		0	72	C5	5	150
24	21	31	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		1	43	G2	2	154
24	21	31	0.75	1/8	1/8	3/8	1	1	3/16		1/8	3/2		-2	70	Bb4	4	151
24	21	63/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	41	F2	2	155
24	21	127/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		-4	68	Ab4	4	152
25	22	32	0.5	0	0	3/8	2	1	1/8		1/8	1		-3	39	Eb2	2	159
25	22	32	0.75	0	0	3/8	1	1	3/16		1/8	3/2		1	67	G4	4	156
25	22	65/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		-3	51	Eb3	3	160
25	22	131/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		-1	53	F3	3	161
25	22	131/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		-4	68	Ab4	4	157
25	22	33	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		1	55	G3	3	162
25	22	33	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		-2	70	Bb4	4	158
26	23	67/2	0.25	0	0	3/8	2	1	1/16		1/16	1		-4	56	Ab3	3	167
26	23	67/2	0.5	0	0	3/8	1	1	1/8		1/8	1		0	72	C5	5	163
26	23	135/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		1	55	G3	3	168
26	23	34	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		0	72	C5	5	164
26	23	34	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	53	F3	3	169
26	23	34	0.75	1/8	1/8	3/8	1	1	3/16		1/8	3/2		2	74	D5	5	165
26	23	69/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-3	51	Eb3	3	170
26	23	139/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		-3	75	Eb5	5	166
27	24	35	0.5	0	0	3/8	2	1	1/8		1/8	1		-2	46	Bb2	2	173
27	24	35	0.5	0	0	3/8	1	1	1/8		1/8	1		-1	65	F4	4	171
27	24	71/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		-3	39	Eb2	2	174
27	24	71/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		-3	63	Eb4	4	172
28	25	36	0.5	0	0	3/8	2	1	1/8		1/8	1		0	48	C3	3	179
28	25	36	0.5	0	0	3/8	1	1	1/8		1/8	1		0	72	C5	5	175
28	25	73/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		0	36	C2	2	180
28	25	147/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		-4	68	Ab4	4	176
28	25	37	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		1	67	G4	4	177
28	25	149/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		-1	65	F4	4	178
29	26	75/2	0.25	0	0	3/8	1	1	1/16		1/16	1		-3	63	Eb4	4	181
29	26	151/4	0.25	1/16	1/16	3/8	1	1	1/16		1/16	1		2	62	D4	4	182
29	26	38	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		0	60	C4	4	183
29	26	153/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		-4	56	Ab3	3	187
29	26	153/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		2	62	D4	4	184
29	26	77/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		1	55	G3	3	188
29	26	77/2	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		-3	63	Eb4	4	185
29	26	155/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		-1	53	F3	3	189
29	26	155/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		-1	65	F4	4	186
30	27	39	0.0	0	0	3/8	1	1	0	appoggiatura	1/8	1		-1	65	F4	4	190
30	27	39	0.25	0	0	3/8	2	1	1/16		1/16	1		-3	51	Eb3	3	194
30	27	39	0.75	0	0	3/8	1	1	3/16		1/8	3/2		1	67	G4	4	191
30	27	157/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		2	50	D3	3	195
30	27	79/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		0	48	C3	3	196
30	27	159/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		2	50	D3	3	197
30	27	159/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		1	67	G4	4	192
30	27	40	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		-3	51	Eb3	3	198
30	27	40	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		0	72	C5	5	193
30	27	161/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		-1	53	F3	3	199
31	28	81/2	0.25	0	0	3/8	2	1	1/16		1/16	1		1	55	G3	3	203
31	28	81/2	0.5	0	0	3/8	1	1	1/8		1/8	1		5	71	B4	4	200
31	28	163/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		5	59	B3	3	204
31	28	41	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		3	57	A3	3	205
31	28	41	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	C5	5	201
31	28	165/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		0	60	C4	4	206
31	28	83/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		5	59	B3	3	207
31	28	83/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		2	74	D5	5	202
31	28	167/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		2	62	D4	4	208
32	29	42	1.0	0	0	3/8	2	1	1/4		1/4	1		0	60	C4	4	216
32	29	42	0.25	0	0	3/8	1	1	1/16		1/16	1		-3	75	Eb5	5	209
32	29	169/4	0.25	1/16	1/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	210
32	29	85/2	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		0	72	C5	5	211
32	29	171/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	212
32	29	43	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		1	55	G3	3	217
32	29	43	0.375	1/4	1/4	3/8	1	1	3/32		1/16	3/2		2	74	D5	5	213
32	29	347/8	0.0625	11/32	11/32	3/8	1	1	1/64		1/64	1		0	72	C5	5	214
32	29	695/16	0.0625	23/64	23/64	3/8	1	1	1/64		1/64	1		2	74	D5	5	215
33	30	87/2	1.0	0	0	3/8	2	1	1/4		1/4	1		0	60	C4	4	225
33	30	87/2	0.25	0	0	3/8	1	1	1/16		1/16	1		-3	75	Eb5	5	218
33	30	175/4	0.25	1/16	1/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	219
33	30	44	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		0	72	C5	5	220
33	30	177/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	221
33	30	89/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		1	55	G3	3	226
33	30	89/2	0.375	1/4	1/4	3/8	1	1	3/32		1/16	3/2		2	74	D5	5	222
33	30	359/8	0.0625	11/32	11/32	3/8	1	1	1/64		1/64	1		0	72	C5	5	223
33	30	719/16	0.0625	23/64	23/64	3/8	1	1	1/64		1/64	1		2	74	D5	5	224
34	31	45	1.0	0	0	3/8	2	1	1/4		1/4	1		0	60	C4	4	233
34	31	45	0.25	0	0	3/8	1	1	1/16		1/16	1		-3	75	Eb5	5	227
34	31	181/4	0.25	1/16	1/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	228
34	31	91/2	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		0	72	C5	5	229
34	31	183/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	230
34	31	46	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		0	48	C3	3	234
34	31	46	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		-3	75	Eb5	5	231
34	31	185/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		-1	77	F5	5	232
35	32	93/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-2	46	Bb2	2	238
35	32	93/2	0.5	0	0	3/8	1	1	1/8		1/8	1		1	79	G5	5	235
35	32	47	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		0	48	C3	3	239
35	32	47	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		1	67	G4	4	236
35	32	189/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		-2	46	Bb2	2	240
35	32	95/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-4	44	Ab2	2	241
35	32	95/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		0	72	C5	5	237
36	33	48	1.0	0	0	3/8	2	1	1/4		1/4	1		1	43	G2	2	246
36	33	48	0.5	0	0	3/8	1	1	1/8		1/8	1		5	71	B4	4	242
