mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	1/4	3/8	1	1	1/8		1/8	1		-1	65	F4	4	0
2	1	1/2	0.5	0	0	3/8	1	1	1/8		1/8	1		0	72	C5	5	1
2	1	1	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		-2	70	Bb4	4	2
2	1	1	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		3	69	A4	4	3
2	1	3/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		2	74	D5	5	4
3	2	2	0.0	0	0	3/8	1	1	0	appoggiatura	1/8	1		2	74	D5	5	5
3	2	2	0.5	0	0	3/8	1	1	1/8		1/8	1		0	72	C5	5	6
3	2	5/2	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		-2	70	Bb4	4	7
3	2	5/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		3	69	A4	4	8
3	2	3	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	53	F3	3	10
3	2	3	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		-1	77	F5	5	9
4	3	7/2	0.0	0	0	3/8	1	1	0	appoggiatura	1/8	1		-1	77	F5	5	11
4	3	7/2	0.5	0	0	3/8	2	1	1/8		1/8	1		0	60	C4	4	16
4	3	7/2	0.5	0	0	3/8	1	1	1/8		1/8	1		4	76	E5	5	12
4	3	4	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		2	74	D5	5	13
4	3	4	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		3	57	A3	3	17
4	3	4	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	C5	5	14
4	3	9/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		2	62	D4	4	18
4	3	9/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1	1	-1	77	F5	5	15
5	4	5	1.0	0	0	3/8	2	1	1/4		1/4	1		0	60	C4	4	24
5	4	5	0.5	0	0	3/8	1	1	1/8		1/8	1	-1	-1	77	F5	5	19
5	4	11/2	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		4	76	E5	5	20
5	4	23/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		2	74	D5	5	21
5	4	6	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		0	48	C3	3	25
5	4	6	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		0	72	C5	5	22
5	4	25/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		-2	70	Bb4	4	23
6	5	13/2	0.5	0	0	3/8	2	1	1/8		1/8	1		-1	53	F3	3	30
6	5	13/2	0.5	0	0	3/8	1	1	1/8		1/8	1		3	69	A4	4	26
6	5	7	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		1	67	G4	4	27
6	5	7	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		3	57	A3	3	31
6	5	7	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		-1	65	F4	4	28
6	5	15/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	53	F3	3	32
6	5	15/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		3	69	A4	4	29
7	6	8	1.0	0	0	3/8	2	1	1/4		1/4	1		2	50	D3	3	37
7	6	8	0.5	0	0	3/8	1	1	1/8		1/8	1		2	74	D5	5	33
7	6	17/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		-1	77	F5	5	34
7	6	9	0.0	1/4	1/4	3/8	1	1	0	appoggiatura	1/8	1		4	76	E5	5	35
7	6	9	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		2	50	D3	3	38
7	6	9	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		2	74	D5	5	36
8	7	19/2	0.75	0	0	3/8	2	1	3/16		1/8	3/2		1	55	G3	3	43
8	7	19/2	0.5	0	0	3/8	1	1	1/8		1/8	1		5	71	B4	4	39
8	7	10	0.0	1/8	1/8	3/8	1	1	0	appoggiatura	1/8	1		3	69	A4	4	40
8	7	10	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		1	67	G4	4	41
8	7	41/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		3	57	A3	3	44
8	7	21/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		1	55	G3	3	45
8	7	21/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		2	74	D5	5	42
8	7	43/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		-1	53	F3	3	46
9	8	11	0.5	0	0	3/8	2	1	1/8		1/8	1		4	52	E3	3	52
9	8	11	0.5	0	0	3/8	1	1	1/8		1/8	1		1	79	G5	5	47
9	8	23/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	53	F3	3	53
9	8	23/2	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		-1	77	F5	5	48
9	8	47/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		4	76	E5	5	49
9	8	12	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		1	55	G3	3	54
9	8	12	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		2	74	D5	5	50
