mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5	0	3/8	4/4	1	1	1/8		1/8	1		3	81	A5	5	0
1	0	1/2	1/2	0.5	1/8	1/2	4/4	1	1	1/8		1/8	1		6	78	F#5	5	1
1	0	1	1	0.5	1/4	5/8	4/4	1	1	1/8		1/8	1		3	81	A5	5	2
1	0	3/2	3/2	0.5	3/8	3/4	4/4	1	1	1/8		1/8	1		4	76	E5	5	3
1	0	2	2	0.5	1/2	7/8	4/4	1	1	1/8		1/8	1		3	81	A5	5	4
2	1	5/2	5/2	0.5	0	0	4/4	1	1	1/8		1/8	1		2	74	D5	5	5
2	1	3	3	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		3	81	A5	5	6
2	1	7/2	7/2	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		7	73	C#5	5	7
2	1	4	4	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		3	81	A5	5	8
2	1	9/2	9/2	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		1	79	G5	5	9
2	1	5	5	0.25	5/8	5/8	4/4	1	1	1/16		1/16	1		6	78	F#5	5	10
2	1	21/4	21/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	11
2	1	11/2	11/2	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		4	76	E5	5	12
2	1	6	6	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	81	A5	5	13
3	2	13/2	13/2	0.5	0	0	4/4	1	1	1/8		1/8	1		6	78	F#5	5	14
3	2	7	7	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	15
3	2	29/4	29/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	16
3	2	15/2	15/2	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		2	74	D5	5	17
3	2	8	8	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	24
3	2	8	8	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	18
3	2	17/2	17/2	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		6	54	F#3	3	25
3	2	17/2	17/2	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	19
3	2	9	9	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	26
3	2	37/4	37/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	20
3	2	19/2	19/2	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	27
3	2	19/2	19/2	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	21
3	2	10	10	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	28
3	2	41/4	41/4	0.125	15/16	15/16	4/4	1	1	1/32		1/32	1		2	74	D5	5	22
3	2	83/8	83/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		4	76	E5	5	23
4	3	21/2	21/2	0.5	0	0	4/4	2	1	1/8		1/8	1		2	50	D3	3	40
4	3	21/2	21/2	0.5	0	0	4/4	1	1	1/8		1/8	1		6	78	F#5	5	29
4	3	11	11	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	41
4	3	11	11	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		1	79	G5	5	30
4	3	45/4	45/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	31
4	3	23/2	23/2	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		7	49	C#3	3	42
4	3	23/2	23/2	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		4	76	E5	5	32
4	3	12	12	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	43
4	3	12	12	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		6	78	F#5	5	33
4	3	25/2	25/2	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	55	G3	3	44
4	3	25/2	25/2	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		4	76	E5	5	34
4	3	13	13	0.25	5/8	5/8	4/4	2	1	1/16		1/16	1		6	54	F#3	3	45
4	3	13	13	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		2	74	D5	5	35
4	3	53/4	53/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	46
4	3	27/2	27/2	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	47
4	3	27/2	27/2	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		4	76	E5	5	36
4	3	55/4	55/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	37
4	3	14	14	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	48
