mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	1/2	1/2	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		1	55	G3	3	0
1	1	3/4	3/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		3	57	A3	3	1
1	1	1	1	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		5	59	B3	3	2
1	1	5/4	5/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		0	60	C4	4	3
2	2	3/2	3/2	0.5	0	0	3/8	1	1	1/8		1/8	1		3	57	A3	3	4
2	2	2	2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		2	50	D3	3	6
2	2	2	2	1.0	1/8	1/8	3/8	1	1	1/4		1/4	1	1	2	62	D4	4	5
2	2	9/4	9/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		4	52	E3	3	7
2	2	5/2	5/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		-1	53	F3	3	8
2	2	11/4	11/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		1	55	G3	3	9
3	3	3	3	0.5	0	0	3/8	2	1	1/8		1/8	1		4	52	E3	3	15
3	3	3	3	0.5	0	0	3/8	1	1	1/8		1/8	1	-1	2	62	D4	4	10
3	3	7/2	7/2	0.75	1/8	1/8	3/8	2	1	3/16		1/8	3/2		3	57	A3	3	16
3	3	7/2	7/2	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		0	60	C4	4	11
3	3	15/4	15/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		5	59	B3	3	12
3	3	4	4	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		0	60	C4	4	13
3	3	17/4	17/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		6	54	F#3	3	17
3	3	17/4	17/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		2	62	D4	4	14
4	4	9/2	9/2	0.5	0	0	3/8	2	1	1/8		1/8	1		1	55	G3	3	24
4	4	9/2	9/2	0.25	0	0	3/8	1	1	1/16		1/16	1		5	59	B3	3	18
4	4	19/4	19/4	0.25	1/16	1/16	3/8	1	1	1/16		1/16	1		0	60	C4	4	19
4	4	5	5	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		2	50	D3	3	25
4	4	5	5	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		3	57	A3	3	20
4	4	21/4	21/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		1	55	G3	3	21
4	4	11/2	11/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		2	38	D2	2	26
4	4	11/2	11/2	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		3	57	A3	3	22
4	4	23/4	23/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		6	54	F#3	3	23
5	5	6	6	0.5	0	0	3/8	2	1	1/8		1/8	1		1	43	G2	2	32
5	5	6	6	0.5	0	0	3/8	1	1	1/8		1/8	1		1	55	G3	3	27
5	5	13/2	13/2	0.25	1/8	1/8	3/8	1	1	1/16		1/16	1		1	55	G3	3	28
5	5	27/4	27/4	0.25	3/16	3/16	3/8	1	1	1/16		1/16	1		3	57	A3	3	29
5	5	7	7	0.25	1/4	1/4	3/8	1	1	1/16		1/16	1		5	59	B3	3	30
5	5	29/4	29/4	0.25	5/16	5/16	3/8	1	1	1/16		1/16	1		0	60	C4	4	31
6	6	15/2	15/2	0.5	0	0	3/8	1	1	1/8		1/8	1		3	57	A3	3	33
6	6	8	8	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		2	50	D3	3	35
6	6	8	8	1.0	1/8	1/8	3/8	1	1	1/4		1/4	1	1	2	62	D4	4	34
6	6	33/4	33/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		4	52	E3	3	36
6	6	17/2	17/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		-1	53	F3	3	37
