mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	0	4/4	3	1	1/8		1/8	1		5	59	B3	3	9
1	1	0	0	1.0	0	0	4/4	1	1	1/4		1/4	1	1	6	66	F#4	4	0
1	1	1/2	1/2	0.5	1/8	1/8	4/4	3	1	1/8		1/8	1		7	61	C#4	4	10
1	1	1	1	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		2	62	D4	4	11
1	1	1	1	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2	-1	6	66	F#4	4	1
1	1	3/2	3/2	0.5	3/8	3/8	4/4	3	1	1/8		1/8	1		5	59	B3	3	12
1	1	7/4	7/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	2
1	1	2	2	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		3	57	A3	3	13
1	1	2	2	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2		7	73	C#5	5	3
1	1	5/2	5/2	0.5	5/8	5/8	4/4	3	1	1/8		1/8	1		1	55	G3	3	14
1	1	11/4	11/4	0.08333333333333333	11/16	11/16	4/4	1	1	1/48		1/32	2/3		2	74	D5	5	4
1	1	17/6	17/6	0.08333333333333333	17/24	17/24	4/4	1	1	1/48		1/32	2/3		7	73	C#5	5	5
1	1	35/12	35/12	0.08333333333333333	35/48	35/48	4/4	1	1	1/48		1/32	2/3		2	74	D5	5	6
1	1	3	3	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		3	57	A3	3	15
1	1	3	3	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	7
1	1	7/2	7/2	0.5	7/8	7/8	4/4	3	1	1/8		1/8	1		6	54	F#3	3	16
1	1	15/4	15/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	8
2	2	4	4	0.5	0	0	4/4	3	1	1/8		1/8	1		1	55	G3	3	24
2	2	4	4	1.0	0	0	4/4	1	1	1/4		1/4	1		5	71	B4	4	17
2	2	9/2	9/2	0.5	1/8	1/8	4/4	3	1	1/8		1/8	1		6	54	F#3	3	25
2	2	5	5	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		1	55	G3	3	26
2	2	5	5	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1	1	4	76	E5	5	18
2	2	11/2	11/2	0.5	3/8	3/8	4/4	3	1	1/8		1/8	1		4	52	E3	3	27
2	2	6	6	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		6	54	F#3	3	28
2	2	6	6	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	4	76	E5	5	19
2	2	13/2	13/2	0.5	5/8	5/8	4/4	3	1	1/8		1/8	1		8	56	G#3	3	29
2	2	27/4	27/4	0.125	11/16	11/16	4/4	1	1	1/32		1/32	1		6	78	F#5	5	20
2	2	55/8	55/8	0.125	23/32	23/32	4/4	1	1	1/32		1/32	1		4	76	E5	5	21
2	2	7	7	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		10	58	A#3	3	30
2	2	7	7	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	22
2	2	15/2	15/2	0.5	7/8	7/8	4/4	3	1	1/8		1/8	1		6	54	F#3	3	31
2	2	31/4	31/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	23
3	3	8	8	0.0	0	0	4/4	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	32
3	3	8	8	1.0	0	0	4/4	3	1	1/4		1/4	1		5	59	B3	3	50
3	3	8	8	1.0	0	0	4/4	2	1	1/4		1/4	1	1	6	66	F#4	4	41
3	3	8	8	0.5	0	0	4/4	1	1	1/8		1/8	1		2	74	D5	5	33
3	3	17/2	17/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	34
3	3	35/4	35/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	35
3	3	9	9	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		2	62	D4	4	36
3	3	9	9	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2	-1	6	66	F#4	4	42
3	3	19/2	19/2	0.5	3/8	3/8	4/4	3	1	1/8		1/8	1		5	47	B2	2	51
3	3	19/2	19/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	37
3	3	39/4	39/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		6	66	F#4	4	43
3	3	10	10	1.0	1/2	1/2	4/4	3	1	1/4		1/4	1		3	45	A2	2	52
3	3	10	10	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		7	61	C#4	4	38
3	3	10	10	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		7	73	C#5	5	44
3	3	21/2	21/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		7	61	C#4	4	39
3	3	43/4	43/4	0.08333333333333333	11/16	11/16	4/4	2	1	1/48		1/32	2/3		2	74	D5	5	45
3	3	65/6	65/6	0.08333333333333333	17/24	17/24	4/4	2	1	1/48		1/32	2/3		7	73	C#5	5	46
3	3	131/12	131/12	0.08333333333333333	35/48	35/48	4/4	2	1	1/48		1/32	2/3		2	74	D5	5	47
3	3	11	11	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1	1	6	66	F#4	4	40
3	3	11	11	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		2	74	D5	5	48
3	3	23/2	23/2	0.5	7/8	7/8	4/4	3	1	1/8		1/8	1		3	45	A2	2	53
3	3	47/4	47/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		7	73	C#5	5	49
4	4	12	12	0.5	0	0	4/4	3	1	1/8		1/8	1		1	43	G2	2	71
4	4	12	12	0.75	0	0	4/4	1	1	3/16		1/8	3/2	-1	6	66	F#4	4	54
4	4	12	12	1.0	0	0	4/4	2	1	1/4		1/4	1		5	71	B4	4	63
4	4	25/2	25/2	0.5	1/8	1/8	4/4	3	1	1/8		1/8	1		6	42	F#2	2	72
4	4	51/4	51/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	55
4	4	13	13	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		1	43	G2	2	73
4	4	13	13	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		4	64	E4	4	56
4	4	13	13	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1	1	4	76	E5	5	64
4	4	27/2	27/2	0.5	3/8	3/8	4/4	3	1	1/8		1/8	1		4	40	E2	2	74
4	4	27/2	27/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	57
4	4	55/4	55/4	0.125	7/16	7/16	4/4	1	1	1/32		1/32	1		6	78	F#5	5	58
4	4	111/8	111/8	0.125	15/32	15/32	4/4	1	1	1/32		1/32	1		1	79	G5	5	59
4	4	14	14	1.0	1/2	1/2	4/4	3	1	1/4		1/4	1		6	42	F#2	2	75
4	4	14	14	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		10	70	A#4	4	60
4	4	14	14	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2	-1	4	76	E5	5	65
4	4	29/2	29/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		6	66	F#4	4	61
4	4	59/4	59/4	0.125	11/16	11/16	4/4	2	1	1/32		1/32	1		6	78	F#5	5	66
4	4	119/8	119/8	0.125	23/32	23/32	4/4	2	1	1/32		1/32	1		4	76	E5	5	67
4	4	15	15	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1	1	5	71	B4	4	62
4	4	15	15	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	74	D5	5	68
4	4	31/2	31/2	0.5	7/8	7/8	4/4	3	1	1/8		1/8	1		5	47	B2	2	76
4	4	31/2	31/2	0.25	7/8	7/8	4/4	2	1	1/16		1/16	1		7	73	C#5	5	69
4	4	63/4	63/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		2	74	D5	5	70
5	5	16	16	0.5	0	0	4/4	3	1	1/8		1/8	1		6	54	F#3	3	89
5	5	16	16	0.75	0	0	4/4	1	1	3/16		1/8	3/2	-1	5	71	B4	4	77
5	5	16	16	1.5	0	0	4/4	2	1	3/8		1/4	3/2		7	73	C#5	5	84
5	5	33/2	33/2	0.5	1/8	1/8	4/4	3	1	1/8		1/8	1		1	55	G3	3	90
5	5	67/4	67/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	78
5	5	17	17	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		6	54	F#3	3	91
5	5	17	17	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1	1	3	69	A4	4	79
5	5	35/2	35/2	0.5	3/8	3/8	4/4	3	1	1/8		1/8	1		4	52	E3	3	92
5	5	35/2	35/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		7	73	C#5	5	85
5	5	18	18	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		9	51	D#3	3	93
5	5	18	18	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	69	A4	4	80
5	5	18	18	1.5	1/2	1/2	4/4	2	1	3/8		1/4	3/2		6	78	F#5	5	86
5	5	37/2	37/2	0.5	5/8	5/8	4/4	3	1	1/8		1/8	1		5	47	B2	2	94
5	5	37/2	37/2	0.25	5/8	5/8	4/4	1	1	1/16		1/16	1		5	71	B4	4	81
5	5	75/4	75/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	82
5	5	19	19	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		4	52	E3	3	95
5	5	19	19	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1	1	1	67	G4	4	83
5	5	39/2	39/2	0.5	7/8	7/8	4/4	3	1	1/8		1/8	1		2	50	D3	3	96
5	5	39/2	39/2	0.25	7/8	7/8	4/4	2	1	1/16		1/16	1		1	79	G5	5	87
5	5	79/4	79/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		6	78	F#5	5	88
6	6	20	20	0.5	0	0	4/4	3	1	1/8		1/8	1		7	49	C#3	3	116
6	6	20	20	0.5	0	0	4/4	1	1	1/8		1/8	1	-1	1	67	G4	4	97
6	6	20	20	1.5	0	0	4/4	2	1	3/8		1/4	3/2		4	76	E5	5	107
6	6	41/2	41/2	0.5	1/8	1/8	4/4	3	1	1/8		1/8	1		3	45	A2	2	117
6	6	41/2	41/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	98
6	6	83/4	83/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	99
6	6	21	21	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		2	50	D3	3	118
